===== VEHICLE DYNAMICS BENCHMARK REPORT =====
Test Weight: 1320 kg
0-100 km/h Time: 3.45 sec
Braking Distance (100-0): 51.1 meters
Peak Acceleration: 1.48 G
Peak Braking: 2.35 G
Peak Lateral Grip: 1.32 G
Peak Downforce Generated: 52716 N (approx 5374 kg)
Peak Engine Speed: 8248 RPM
Peak Manifold Pressure: 3.50 Bar
Top Speed Reached: 344.2 km/h
=============================================

Time,TestStage,SpeedKmh,Accel_Long_G,Accel_Lat_G,Steer,Throttle,Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_Downforce_N,Aero_Drag_N,FL_Load_N,FL_Travel_m,FL_Slip,FL_SlipAng_deg,FL_RPM,FL_LongForce_N,FL_LatForce_N,FL_BrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_Slip,FR_SlipAng_deg,FR_RPM,FR_LongForce_N,FR_LatForce_N,FR_BrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_Slip,RL_SlipAng_deg,RL_RPM,RL_LongForce_N,RL_LatForce_N,RL_BrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_Slip,RR_SlipAng_deg,RR_RPM,RR_LongForce_N,RR_LatForce_N,RR_BrakeTrq_Nm,RR_ABS_Active
18.300,ReLaunching,0.1,-0.67,0.00,-0.01,0.79,0.00,0.00,1,1626,205.5,0.32,-0.07,0.01,0.45,0,0,2831,-0.003,0.310,-3.80,14,-3083,80,0,0,2791,-0.003,4.833,-3.79,73,-3760,56,0,0,3364,0.001,3.552,-1.39,59,-4538,-77,0,0,3324,0.001,4.084,-1.38,65,-4482,-136,0,0
18.320,ReLaunching,0.6,0.69,-0.03,-0.01,0.79,0.00,0.00,1,1786,212.7,0.33,-0.08,0.01,-0.65,0,0,2838,-0.003,-1.928,-0.30,-12,-2753,-85,0,0,2786,-0.003,-3.700,-0.28,-53,3759,-9,0,0,3362,0.001,-1.900,-3.08,-33,4536,-93,0,0,3310,0.000,-5.205,-3.06,-74,4384,-381,0,0
18.340,ReLaunching,0.2,-0.56,-0.06,-0.01,0.79,0.00,0.00,1,1952,220.2,0.34,-0.06,0.00,1.69,0,0,2820,-0.003,-1.868,-4.87,-27,2106,-297,0,0,2780,-0.003,2.670,-4.80,45,-3750,-33,0,0,3434,0.001,0.921,4.21,27,-4633,-81,0,0,3394,0.001,6.345,4.07,92,-3768,-799,0,0
18.360,ReLaunching,0.6,0.55,-0.06,-0.01,0.79,0.00,0.07,1,2095,226.0,0.36,-0.06,-0.01,-0.92,0,0,2910,-0.002,0.227,3.81,-2,3310,-163,0,0,2920,-0.002,-2.190,3.76,-31,3941,-45,0,0,3379,0.001,-0.174,-1.35,-12,4561,-77,0,0,3389,0.001,-5.962,-1.31,-78,3926,-450,0,0
18.380,ReLaunching,0.5,-0.18,-0.05,-0.01,0.79,0.00,0.16,1,2131,227.6,0.37,-0.05,-0.02,0.09,0,0,2929,-0.002,2.211,1.21,26,3507,-64,0,0,2981,-0.002,5.813,1.26,73,2841,-153,0,0,3384,0.001,4.468,3.02,68,-3038,-338,0,0,3436,0.001,2.563,2.97,32,4611,-41,0,0
18.400,ReLaunching,1.2,1.03,-0.01,-0.01,0.79,0.00,0.15,1,2123,227.3,0.38,-0.07,-0.02,-1.76,1,0,2982,-0.002,0.535,5.89,24,-2297,188,0,0,3070,-0.001,-3.054,5.88,-34,4116,45,0,0,3352,0.001,-2.948,-1.77,-17,-4247,-45,0,0,3440,0.001,-4.099,-1.65,-45,4392,-15,0,0
18.420,ReLaunching,1.5,0.38,0.05,-0.01,0.79,0.00,0.15,1,2122,227.3,0.39,-0.09,-0.01,-0.44,1,0,2919,-0.002,-1.070,1.64,2,-312,912,0,0,2993,-0.002,2.159,1.63,31,3811,388,0,0,3463,0.002,-2.185,-0.29,-25,4264,-239,0,0,3537,0.002,-0.398,-0.28,-3,4741,-91,0,0
18.440,ReLaunching,1.8,0.50,0.04,-0.01,0.79,0.00,0.15,1,2121,227.3,0.40,-0.10,0.00,-0.64,1,0,2892,-0.002,-1.225,1.83,-4,1354,1095,0,0,2921,-0.002,-2.884,1.89,-22,1485,1237,0,0,3557,0.002,0.471,-2.09,10,4483,-368,0,0,3586,0.002,2.095,-1.99,32,4712,-258,0,0
18.460,ReLaunching,2.1,0.36,0.02,-0.01,0.79,0.00,0.15,1,2121,227.4,0.41,-0.11,0.01,0.42,2,0,2863,-0.002,-0.222,-1.59,7,2902,626,0,0,2844,-0.003,0.154,-1.15,12,3652,375,0,0,3637,0.003,2.021,0.00,35,3199,-788,0,0,3617,0.003,1.494,0.05,47,-618,-1034,0,0
18.480,ReLaunching,2.4,0.51,0.01,-0.01,0.79,0.00,0.15,1,2121,227.4,0.42,-0.11,0.02,0.69,2,0,2865,-0.002,0.979,-2.15,32,1899,539,0,0,2818,-0.003,0.396,-1.97,33,-1136,786,0,0,3660,0.003,0.451,0.76,33,-2705,-698,0,0,3613,0.003,-1.097,0.77,6,584,-777,0,0
18.500,ReLaunching,2.9,0.66,-0.03,-0.01,0.79,0.00,0.15,1,2121,227.3,0.43,-0.12,0.02,0.67,3,1,2856,-0.003,-0.480,-1.88,15,-388,243,0,0,2788,-0.003,-1.059,-1.66,-3,2921,235,0,0,3675,0.003,-0.707,1.55,10,-1437,-428,0,0,3608,0.002,-0.802,1.60,4,3256,-254,0,0
18.520,ReLaunching,3.2,0.42,-0.01,-0.01,0.79,0.00,0.15,1,2121,227.3,0.44,-0.12,0.02,0.40,4,1,2820,-0.003,-0.274,-0.95,14,2219,77,0,0,2741,-0.003,0.650,-0.78,34,2614,165,0,0,3702,0.003,-0.408,1.05,12,1027,-257,0,0,3623,0.003,0.034,1.09,20,3709,-103,0,0
18.540,ReLaunching,3.5,0.46,-0.01,-0.01,0.79,0.00,0.15,1,2121,227.2,0.45,-0.12,0.02,-1.10,5,1,2814,-0.003,0.362,1.51,33,1151,142,0,0,2731,-0.003,-0.459,1.64,16,1301,264,0,0,3698,0.003,0.212,-1.13,27,888,-277,0,0,3616,0.003,0.312,-1.09,33,2925,-142,0,0
18.560,ReLaunching,3.9,0.52,0.00,-0.01,0.79,0.00,0.15,1,2121,227.3,0.46,-0.11,0.01,-1.53,6,1,2820,-0.003,-0.170,2.10,23,1086,349,0,0,2745,-0.003,0.131,2.03,29,2557,356,0,0,3682,0.003,-0.018,-1.53,28,-553,-451,0,0,3607,0.002,-0.070,-1.39,27,2838,-281,0,0
18.580,ReLaunching,4.2,0.50,0.00,-0.01,0.80,0.00,0.15,1,2121,227.4,0.47,-0.11,0.01,-1.68,7,1,2819,-0.003,0.068,1.98,30,1522,573,0,0,2763,-0.003,0.054,2.04,34,1328,698,0,0,3658,0.003,-0.113,-1.80,25,336,-742,0,0,3602,0.002,-0.026,-1.62,29,3321,-449,0,0
18.600,ReLaunching,4.6,0.49,0.00,-0.01,0.80,0.00,0.15,1,2121,227.6,0.48,-0.10,0.01,-1.33,8,1,2830,-0.003,0.033,1.40,33,1166,758,0,0,2776,-0.003,-0.033,1.51,31,2262,731,0,0,3637,0.003,0.074,-1.14,33,233,-916,0,0,3583,0.002,0.118,-1.23,36,3117,-622,0,0
18.620,ReLaunching,4.9,0.49,0.01,-0.01,0.80,0.00,0.15,1,2121,227.7,0.49,-0.10,0.01,-0.53,10,2,2846,-0.003,0.036,0.37,36,1319,797,0,0,2805,-0.003,0.168,0.52,41,1770,872,0,0,3617,0.003,-0.026,-0.39,34,-142,-975,0,0,3576,0.002,-0.001,-0.42,35,3066,-685,0,0
18.640,ReLaunching,5.3,0.51,0.00,-0.01,0.80,0.00,0.15,1,2121,227.7,0.50,-0.10,0.00,0.02,11,2,2848,-0.003,-0.006,-0.14,37,1223,737,0,0,2820,-0.003,-0.064,-0.05,35,1991,775,0,0,3611,0.002,-0.011,0.23,36,221,-874,0,0,3583,0.002,0.054,0.19,39,3266,-590,0,0
18.660,ReLaunching,5.6,0.48,0.00,-0.01,0.80,0.00,0.15,1,2121,227.7,0.51,-0.11,0.00,0.35,13,2,2829,-0.003,0.026,-0.54,40,1359,572,0,0,2820,-0.003,0.098,-0.42,43,2010,643,0,0,3612,0.003,0.046,0.48,41,65,-694,0,0,3603,0.002,0.091,0.47,43,3147,-483,0,0
18.680,ReLaunching,6.0,0.51,0.00,-0.01,0.80,0.00,0.15,1,2121,227.7,0.51,-0.11,0.00,0.17,14,3,2824,-0.003,0.015,-0.44,43,1204,421,0,0,2826,-0.003,-0.008,-0.27,42,1847,532,0,0,3617,0.003,-0.006,0.31,42,-58,-512,0,0,3618,0.003,0.027,0.29,43,3131,-355,0,0
18.700,ReLaunching,6.4,0.50,0.00,-0.01,0.80,0.00,0.15,1,2121,227.7,0.52,-0.11,0.00,-0.23,16,3,2815,-0.003,0.003,0.08,44,1345,350,0,0,2815,-0.003,0.036,-0.02,46,2042,418,0,0,3630,0.003,0.001,-0.08,44,161,-423,0,0,3630,0.003,0.048,-0.06,46,3206,-283,0,0
18.720,ReLaunching,6.7,0.49,0.00,-0.01,0.80,0.00,0.15,1,2121,227.7,0.53,-0.11,0.00,-0.74,18,3,2833,-0.003,0.055,0.29,49,1322,329,0,0,2820,-0.003,0.046,0.36,49,1858,410,0,0,3642,0.003,0.011,-0.48,47,63,-447,0,0,3629,0.003,0.045,-0.34,49,3109,-282,0,0
18.740,ReLaunching,7.1,0.50,-0.01,-0.01,0.80,0.00,0.15,1,2121,227.7,0.54,-0.11,0.00,-1.12,20,4,2844,-0.003,0.009,0.52,49,1232,371,0,0,2830,-0.003,0.024,0.62,51,1966,441,0,0,3660,0.003,0.008,-0.72,49,158,-557,0,0,3646,0.003,0.049,-0.67,52,3110,-366,0,0
18.760,ReLaunching,7.4,0.50,-0.01,-0.01,0.80,0.00,0.15,1,2121,227.8,0.55,-0.11,0.01,-1.24,22,4,2855,-0.003,0.028,0.64,52,1358,446,0,0,2836,-0.003,0.044,0.89,54,1930,549,0,0,3664,0.003,0.001,-0.76,51,110,-695,0,0,3645,0.003,0.037,-0.72,54,3072,-476,0,0
18.780,ReLaunching,7.8,0.50,-0.01,-0.01,0.80,0.00,0.15,1,2122,227.9,0.55,-0.11,0.00,-1.12,24,4,2848,-0.003,0.011,0.70,54,1226,545,0,0,2818,-0.003,0.005,0.95,55,1936,654,0,0,3663,0.003,-0.007,-0.48,53,136,-760,0,0,3633,0.003,0.032,-0.51,56,3094,-536,0,0
18.800,ReLaunching,8.1,0.49,0.00,-0.01,0.80,0.00,0.15,1,2122,228.0,0.56,-0.11,0.00,-0.80,26,5,2835,-0.003,0.017,0.42,57,1347,574,0,0,2831,-0.003,0.063,0.57,60,1991,687,0,0,3655,0.003,0.015,-0.14,57,234,-712,0,0,3651,0.003,0.061,-0.28,60,3111,-543,0,0
18.820,ReLaunching,8.5,0.50,0.00,-0.01,0.80,0.00,0.15,1,2122,228.0,0.57,-0.11,-0.01,-0.61,29,5,2817,-0.003,0.012,0.30,60,1239,571,0,0,2834,-0.003,0.013,0.39,60,1882,687,0,0,3649,0.003,0.012,-0.18,60,96,-669,0,0,3667,0.003,0.050,-0.19,62,3061,-521,0,0
18.840,ReLaunching,8.8,0.50,0.01,-0.01,0.80,0.00,0.15,1,2122,228.1,0.57,-0.11,-0.01,-0.47,31,6,2803,-0.003,0.015,0.17,62,1336,521,0,0,2843,-0.003,0.046,0.25,64,2013,626,0,0,3645,0.003,0.002,-0.05,61,144,-578,0,0,3685,0.003,0.043,-0.13,64,3103,-467,0,0
18.860,ReLaunching,9.2,0.50,0.01,-0.01,0.80,0.00,0.15,1,2122,228.1,0.58,-0.11,-0.01,-0.51,34,6,2794,-0.003,0.021,0.13,65,1262,472,0,0,2855,-0.003,0.034,0.27,66,1880,601,0,0,3639,0.003,0.010,-0.23,64,175,-542,0,0,3700,0.003,0.051,-0.19,67,3113,-426,0,0
18.880,ReLaunching,9.5,0.50,0.01,0.00,0.80,0.00,0.15,1,2122,228.2,0.59,-0.11,-0.01,-0.61,36,6,2811,-0.003,0.027,0.14,68,1331,418,0,0,2872,-0.002,0.041,0.18,69,1985,525,0,0,3633,0.003,-0.002,-0.29,66,78,-529,0,0,3694,0.003,0.032,-0.32,69,3060,-426,0,0
18.900,ReLaunching,9.9,0.50,0.00,0.00,0.80,0.00,0.15,1,2122,228.2,0.59,-0.11,-0.01,-0.78,39,7,2829,-0.003,0.028,0.18,71,1272,385,0,0,2882,-0.002,0.032,0.31,71,1896,507,0,0,3633,0.003,-0.004,-0.42,68,185,-568,0,0,3686,0.003,0.035,-0.34,71,3116,-423,0,0
18.920,ReLaunching,10.2,0.50,-0.01,0.00,0.80,0.00,0.15,1,2122,228.3,0.60,-0.11,0.00,-0.92,42,7,2839,-0.003,0.015,0.31,72,1297,385,0,0,2864,-0.002,0.015,0.43,73,1970,497,0,0,3636,0.003,-0.002,-0.39,71,140,-602,0,0,3660,0.003,0.033,-0.38,74,3063,-447,0,0
18.940,ReLaunching,10.6,0.49,-0.01,0.00,0.80,0.00,0.15,1,2122,228.3,0.60,-0.11,-0.01,-0.97,45,8,2844,-0.003,0.025,0.42,75,1316,426,0,0,2863,-0.002,0.041,0.46,77,1947,517,0,0,3641,0.003,0.002,-0.39,73,205,-641,0,0,3660,0.003,0.041,-0.26,77,3090,-435,0,0
18.960,ReLaunching,10.9,0.50,-0.01,0.00,0.80,0.00,0.15,1,2122,228.4,0.61,-0.11,-0.01,-0.96,48,8,2844,-0.003,0.017,0.43,77,1270,475,0,0,2874,-0.002,0.030,0.54,79,1924,570,0,0,3650,0.003,0.014,-0.36,77,239,-659,0,0,3680,0.003,0.054,-0.35,81,3058,-465,0,0
18.980,ReLaunching,11.3,0.50,-0.01,0.00,0.80,0.00,0.15,1,2122,228.5,0.62,-0.11,-0.01,-0.89,51,9,2837,-0.003,0.015,0.42,79,1313,510,0,0,2865,-0.002,0.025,0.44,81,1962,574,0,0,3661,0.003,0.004,-0.26,79,134,-635,0,0,3690,0.003,0.038,-0.32,82,3007,-482,0,0
19.000,ReLaunching,11.6,0.50,0.00,0.00,0.80,0.00,0.15,1,2122,228.5,0.62,-0.12,-0.01,-0.83,54,10,2819,-0.003,0.015,0.40,82,1287,533,0,0,2847,-0.003,0.024,0.40,83,1943,569,0,0,3666,0.003,-0.001,-0.23,81,199,-597,0,0,3694,0.003,0.037,-0.19,84,3072,-433,0,0
19.020,ReLaunching,12.0,0.50,0.00,0.00,0.80,0.00,0.15,1,2122,228.6,0.63,-0.12,-0.01,-0.81,57,10,2793,-0.003,0.013,0.34,84,1308,525,0,0,2830,-0.003,0.026,0.35,86,1963,545,0,0,3670,0.003,0.010,-0.29,84,254,-590,0,0,3706,0.003,0.049,-0.31,88,3065,-441,0,0
19.040,ReLaunching,12.3,0.50,0.00,0.00,0.80,0.00,0.15,1,2122,228.7,0.63,-0.12,-0.01,-0.82,61,11,2781,-0.003,0.020,0.33,87,1307,514,0,0,2820,-0.003,0.029,0.40,89,1944,543,0,0,3668,0.003,0.001,-0.31,86,128,-591,0,0,3706,0.003,0.035,-0.27,89,3010,-434,0,0
19.060,ReLaunching,12.7,0.50,0.00,0.00,0.80,0.00,0.15,1,2122,228.7,0.64,-0.12,-0.01,-0.81,64,11,2787,-0.003,0.022,0.35,90,1299,518,0,0,2825,-0.003,0.035,0.30,92,1946,513,0,0,3656,0.003,-0.005,-0.35,88,189,-605,0,0,3694,0.003,0.032,-0.18,91,3076,-383,0,0
19.080,ReLaunching,13.0,0.49,0.00,0.00,0.80,0.00,0.15,1,2122,228.8,0.64,-0.11,-0.01,-0.82,68,12,2799,-0.003,0.023,0.29,93,1306,498,0,0,2835,-0.003,0.032,0.47,94,1939,545,0,0,3660,0.003,0.007,-0.30,91,275,-594,0,0,3696,0.003,0.045,-0.36,95,3054,-423,0,0
19.100,ReLaunching,13.4,0.50,0.00,0.00,0.80,0.00,0.15,1,2122,228.7,0.65,-0.11,-0.01,-0.78,72,13,2820,-0.003,0.028,0.27,96,1312,481,0,0,2859,-0.003,0.046,0.27,98,1955,505,0,0,3658,0.003,0.004,-0.35,94,176,-620,0,0,3697,0.003,0.038,-0.34,97,3008,-449,0,0
19.120,ReLaunching,13.7,0.51,-0.01,0.00,0.80,0.00,0.15,1,2122,228.7,0.65,-0.11,0.00,-0.77,75,13,2833,-0.003,0.018,0.26,97,1264,462,0,0,2869,-0.002,0.024,0.41,98,1908,525,0,0,3653,0.003,-0.002,-0.33,95,208,-628,0,0,3689,0.003,0.034,-0.35,99,3030,-467,0,0
19.140,ReLaunching,14.1,0.50,-0.01,0.00,0.80,0.00,0.15,1,2122,228.6,0.66,-0.11,0.00,-0.77,79,14,2833,-0.003,0.017,0.34,100,1323,470,0,0,2853,-0.003,0.028,0.34,101,1982,496,0,0,3660,0.003,0.002,-0.26,98,241,-598,0,0,3681,0.003,0.038,-0.28,102,3029,-455,0,0
19.160,ReLaunching,14.4,0.50,-0.01,0.00,0.80,0.00,0.15,1,2122,228.6,0.66,-0.11,0.00,-0.81,83,15,2823,-0.003,0.018,0.34,102,1291,476,0,0,2825,-0.003,0.023,0.33,103,1931,475,0,0,3664,0.003,0.000,-0.25,100,205,-568,0,0,3666,0.003,0.035,-0.26,105,3005,-434,0,0
19.180,ReLaunching,14.8,0.49,0.00,0.00,0.80,0.00,0.15,1,2122,228.5,0.67,-0.11,0.00,-0.86,87,16,2822,-0.003,0.019,0.34,105,1317,480,0,0,2817,-0.003,0.032,0.35,107,1964,467,0,0,3675,0.003,0.004,-0.25,103,275,-541,0,0,3670,0.003,0.040,-0.26,107,3021,-413,0,0
19.200,ReLaunching,15.1,0.50,0.00,0.00,0.80,0.00,0.15,1,2122,228.4,0.67,-0.11,0.01,-0.92,91,16,2823,-0.003,0.019,0.36,107,1291,494,0,0,2808,-0.003,0.027,0.37,109,1926,475,0,0,3673,0.003,0.002,-0.38,106,215,-592,0,0,3658,0.003,0.036,-0.30,110,2990,-418,0,0
19.220,ReLaunching,15.5,0.50,0.00,0.00,0.80,0.00,0.15,1,2122,228.4,0.67,-0.11,0.01,-0.90,96,17,2825,-0.003,0.019,0.33,110,1310,494,0,0,2800,-0.003,0.030,0.40,112,1957,486,0,0,3667,0.003,-0.001,-0.38,108,243,-634,0,0,3642,0.003,0.034,-0.36,112,2995,-451,0,0
19.240,ReLaunching,15.8,0.50,-0.01,0.00,0.80,0.00,0.15,1,2122,228.3,0.68,-0.11,0.01,-0.82,101,18,2827,-0.003,0.019,0.36,112,1294,507,0,0,2793,-0.003,0.029,0.40,114,1933,500,0,0,3665,0.003,0.002,-0.33,110,269,-647,0,0,3631,0.003,0.038,-0.32,115,2996,-463,0,0
19.260,ReLaunching,16.2,0.49,0.00,0.00,0.80,0.00,0.15,1,2122,228.2,0.68,-0.11,0.00,-0.71,105,19,2836,-0.003,0.022,0.34,115,1313,513,0,0,2807,-0.003,0.038,0.42,118,1946,521,0,0,3668,0.003,0.006,-0.29,113,272,-633,0,0,3639,0.003,0.042,-0.22,118,2995,-429,0,0
19.280,ReLaunching,16.5,0.50,0.00,0.01,0.80,0.00,0.15,1,2122,228.2,0.69,-0.11,0.00,-0.64,110,19,2828,-0.003,0.015,0.36,117,1271,526,0,0,2812,-0.003,0.028,0.36,119,1924,513,0,0,3677,0.003,0.009,-0.27,116,291,-608,0,0,3661,0.003,0.045,-0.27,121,2983,-430,0,0
19.300,ReLaunching,16.9,0.49,0.00,0.01,0.80,0.00,0.15,1,2122,228.1,0.69,-0.11,0.00,-0.59,114,20,2835,-0.003,0.024,0.28,120,1343,492,0,0,2826,-0.003,0.038,0.34,123,1957,496,0,0,3686,0.003,0.005,-0.24,118,239,-570,0,0,3677,0.003,0.040,-0.23,123,2963,-409,0,0
19.320,ReLaunching,17.2,0.50,0.00,0.01,0.80,0.00,0.15,1,2122,228.1,0.69,-0.11,0.00,-0.60,119,21,2842,-0.003,0.020,0.27,123,1264,470,0,0,2838,-0.003,0.030,0.38,124,1910,503,0,0,3696,0.003,0.005,-0.26,121,291,-547,0,0,3693,0.003,0.041,-0.28,125,2984,-413,0,0
19.340,ReLaunching,17.6,0.50,0.00,0.01,0.80,0.00,0.15,1,2122,228.0,0.70,-0.11,0.00,-0.67,124,22,2854,-0.003,0.021,0.24,125,1328,434,0,0,2855,-0.003,0.036,0.35,127,1958,493,0,0,3698,0.003,0.004,-0.28,123,237,-535,0,0,3699,0.003,0.038,-0.18,128,2969,-355,0,0
19.360,ReLaunching,18.0,0.50,0.00,0.01,0.80,0.00,0.15,1,2122,228.0,0.70,-0.11,0.00,-0.71,129,23,2864,-0.002,0.019,0.32,127,1273,451,0,0,2848,-0.003,0.023,0.48,128,1909,542,0,0,3696,0.003,-0.001,-0.35,125,250,-580,0,0,3681,0.003,0.033,-0.33,130,2961,-402,0,0
19.380,ReLaunching,18.3,0.49,0.00,0.01,0.80,0.00,0.15,1,2122,227.9,0.70,-0.11,0.01,-0.63,134,24,2878,-0.002,0.022,0.23,130,1328,427,0,0,2862,-0.003,0.038,0.55,132,1972,608,0,0,3695,0.003,0.003,-0.33,128,314,-605,0,0,3679,0.003,0.039,-0.35,133,2976,-446,0,0
19.400,ReLaunching,18.7,0.50,0.00,0.01,0.80,0.00,0.15,1,2122,227.9,0.71,-0.11,0.01,-0.54,139,25,2876,-0.002,0.015,0.34,132,1255,461,0,0,2845,-0.003,0.023,0.31,133,1907,549,0,0,3702,0.003,0.003,-0.30,130,259,-609,0,0,3671,0.003,0.037,-0.31,135,2940,-465,0,0
19.420,ReLaunching,19.0,0.49,0.00,0.01,0.80,0.00,0.15,1,2122,227.9,0.71,-0.11,0.01,-0.44,145,26,2881,-0.002,0.020,0.26,135,1343,434,0,0,2839,-0.003,0.031,0.48,136,1970,572,0,0,3709,0.003,0.002,-0.27,133,279,-598,0,0,3668,0.003,0.036,-0.24,138,2965,-439,0,0
19.440,ReLaunching,19.3,0.49,0.00,0.01,0.80,0.00,0.15,1,2122,227.8,0.71,-0.11,0.00,-0.43,150,27,2888,-0.002,0.023,0.19,138,1287,386,0,0,2860,-0.003,0.039,0.34,140,1923,538,0,0,3710,0.003,0.006,-0.21,135,318,-537,0,0,3682,0.003,0.042,-0.18,141,2969,-382,0,0
19.460,ReLaunching,19.7,0.50,0.00,0.01,0.80,0.00,0.15,1,2121,227.8,0.72,-0.11,0.00,-0.49,155,28,2893,-0.002,0.016,0.22,140,1277,363,0,0,2871,-0.002,0.027,0.42,141,1920,546,0,0,3701,0.003,0.003,-0.28,138,255,-538,0,0,3680,0.003,0.036,-0.29,143,2922,-405,0,0
19.480,ReLaunching,20.0,0.49,0.00,0.01,0.80,0.00,0.15,1,2121,227.8,0.72,-0.11,0.00,-0.48,161,28,2893,-0.002,0.019,0.32,142,1312,407,0,0,2887,-0.002,0.036,0.43,145,1954,559,0,0,3696,0.003,0.004,-0.28,140,325,-547,0,0,3689,0.003,0.038,-0.29,145,2956,-423,0,0
19.500,ReLaunching,20.4,0.49,0.00,0.01,0.80,0.00,0.15,1,2121,227.7,0.72,-0.11,-0.01,-0.48,166,29,2899,-0.002,0.021,0.20,145,1303,372,0,0,2907,-0.002,0.034,0.38,147,1919,548,0,0,3695,0.003,0.006,-0.30,143,306,-567,0,0,3702,0.003,0.040,-0.25,148,2944,-417,0,0
19.520,ReLaunching,20.7,0.50,-0.01,0.01,0.80,0.00,0.15,1,2121,227.7,0.72,-0.11,-0.01,-0.48,172,31,2892,-0.002,0.015,0.25,147,1272,374,0,0,2918,-0.002,0.030,0.34,149,1933,520,0,0,3696,0.003,0.006,-0.26,145,319,-547,0,0,3722,0.003,0.040,-0.30,151,2925,-444,0,0
19.540,ReLaunching,21.1,0.50,-0.01,0.01,0.80,0.00,0.15,1,2121,227.6,0.73,-0.11,-0.01,-0.51,178,32,2882,-0.002,0.017,0.25,150,1315,371,0,0,2913,-0.002,0.027,0.38,151,1934,518,0,0,3699,0.003,0.004,-0.28,148,286,-548,0,0,3729,0.003,0.036,-0.29,153,2915,-451,0,0
19.560,ReLaunching,21.4,0.50,0.00,0.01,0.80,0.00,0.15,1,2121,227.6,0.73,-0.12,-0.01,-0.53,184,33,2859,-0.003,0.015,0.34,152,1278,417,0,0,2892,-0.002,0.025,0.40,154,1934,523,0,0,3703,0.003,0.003,-0.30,150,295,-564,0,0,3737,0.003,0.037,-0.17,155,2948,-377,0,0
19.580,ReLaunching,21.8,0.49,0.00,0.01,0.79,0.00,0.15,1,2121,227.6,0.73,-0.12,-0.01,-0.56,190,34,2841,-0.003,0.018,0.27,154,1323,409,0,0,2875,-0.002,0.028,0.39,157,1947,521,0,0,3716,0.003,0.006,-0.23,153,336,-516,0,0,3750,0.003,0.039,-0.26,158,2924,-387,0,0
19.600,ReLaunching,22.1,0.49,0.00,0.01,0.79,0.00,0.15,1,2121,227.5,0.74,-0.12,0.00,-0.58,196,35,2833,-0.003,0.018,0.26,157,1290,404,0,0,2865,-0.002,0.028,0.39,159,1927,525,0,0,3729,0.003,0.005,-0.31,155,321,-551,0,0,3760,0.003,0.038,-0.29,160,2916,-412,0,0
19.620,ReLaunching,22.5,0.49,0.00,0.01,0.79,0.00,0.14,1,2117,227.3,0.74,-0.12,0.00,-0.53,202,36,2839,-0.003,0.016,0.29,159,1289,416,0,0,2856,-0.003,0.023,0.42,161,1915,539,0,0,3731,0.003,0.001,-0.32,157,275,-594,0,0,3748,0.003,0.025,-0.30,161,2860,-447,0,0
19.640,ReLaunching,22.8,0.45,0.00,0.01,0.79,0.00,0.17,1,2140,228.0,0.74,-0.12,0.00,-0.36,208,37,2836,-0.003,0.019,0.28,162,1173,428,0,0,2855,-0.003,0.031,0.39,164,1752,555,0,0,3727,0.003,0.006,-0.29,160,309,-599,0,0,3746,0.003,0.037,-0.28,165,2726,-470,0,0
19.660,ReLaunching,23.2,0.48,0.00,0.01,0.79,0.00,0.21,1,2167,229.0,0.74,-0.11,0.00,-0.26,214,38,2847,-0.003,0.020,0.21,165,1329,380,0,0,2857,-0.003,0.030,0.43,166,1962,549,0,0,3720,0.003,0.001,-0.24,162,286,-555,0,0,3730,0.003,0.034,-0.18,167,2877,-392,0,0
19.680,ReLaunching,23.5,0.48,0.01,0.01,0.79,0.00,0.24,1,2198,230.0,0.74,-0.11,0.00,-0.29,220,39,2858,-0.003,0.019,0.22,167,1224,364,0,0,2874,-0.002,0.031,0.36,169,1833,539,0,0,3717,0.003,0.002,-0.15,164,306,-445,0,0,3733,0.003,0.032,-0.22,169,2808,-370,0,0
19.700,ReLaunching,23.8,0.49,0.01,0.01,0.79,0.00,0.28,1,2229,231.1,0.75,-0.11,0.00,-0.35,227,40,2863,-0.002,0.017,0.36,169,1295,433,0,0,2874,-0.002,0.028,0.36,171,1925,514,0,0,3710,0.003,0.004,-0.12,166,371,-345,0,0,3722,0.003,0.036,-0.30,172,2853,-402,0,0
19.720,ReLaunching,24.2,0.48,0.01,0.01,0.79,0.00,0.33,1,2265,232.4,0.75,-0.11,0.00,-0.43,234,41,2880,-0.002,0.022,0.19,172,1294,373,0,0,2879,-0.002,0.030,0.36,174,1873,507,0,0,3715,0.003,0.003,-0.33,169,293,-462,0,0,3715,0.003,0.033,-0.24,174,2835,-385,0,0
19.740,ReLaunching,24.5,0.49,0.00,0.01,0.79,0.00,0.37,1,2296,233.5,0.75,-0.11,0.00,-0.43,241,43,2880,-0.002,0.016,0.24,174,1258,367,0,0,2882,-0.002,0.028,0.40,176,1921,515,0,0,3724,0.003,0.005,-0.30,172,388,-517,0,0,3727,0.003,0.038,-0.32,178,2887,-438,0,0
