Time_s,Speed_Kmh,YawRate_deg,Pitch_deg,Roll_deg,EngineRPM,Gear,NetTorque,FL_Load_N,FL_Travel_m,FL_SlipLong,FL_SlipAngle_deg,FL_DynamicToe_deg,FL_ForceLong_N,FL_ForceLat_N,FR_Load_N,FR_Travel_m,FR_SlipLong,FR_SlipAngle_deg,FR_DynamicToe_deg,FR_ForceLong_N,FR_ForceLat_N,RL_Load_N,RL_Travel_m,RL_SlipLong,RL_SlipAngle_deg,RL_DynamicToe_deg,RL_ForceLong_N,RL_ForceLat_N,RR_Load_N,RR_Travel_m,RR_SlipLong,RR_SlipAngle_deg,RR_DynamicToe_deg,RR_ForceLong_N,RR_ForceLat_N
15.320,1.1,-4.126,0.128,0.542,32,4,84.9,3312,0.0045,-0.0056,-2.5074,-0.5129,-64,630,2979,-0.0016,0.0140,-2.4888,-0.1803,-88,318,3012,-0.0012,0.0238,-20.1860,-0.2064,322,3039,2739,-0.0073,-0.1423,-20.4764,1.2464,513,2726
15.340,1.3,-9.094,0.130,0.848,52,4,84.9,3491,0.0077,0.0018,-2.7637,-0.8856,-61,199,2711,-0.0064,0.0166,-2.6330,-0.7391,-74,-33,3160,0.0021,-0.0101,-39.0061,0.3599,340,3362,2522,-0.0121,-0.2377,-39.0565,2.0771,364,2693
15.360,1.5,-14.478,0.134,1.137,121,4,84.8,3661,0.0108,0.0093,-0.4947,-1.2406,-24,-46,2441,-0.0114,-0.0167,-0.6169,-1.3023,-46,-189,3296,0.0051,0.1040,-51.5006,0.8799,215,3247,2297,-0.0171,0.0048,-51.4454,2.9344,-395,2346
15.380,1.5,-15.276,0.142,1.348,149,3,84.7,3820,0.0137,-0.0172,1.1610,-1.5714,-142,3,2183,-0.0161,0.0116,1.2907,-1.8395,-4,-99,3416,0.0078,-0.0047,-53.8659,1.3395,961,-2415,2077,-0.0220,0.2507,-53.9190,3.7768,978,-1299
15.400,1.4,-10.065,0.149,1.419,80,2,84.8,3926,0.0156,0.0291,1.7316,-1.7930,-95,207,1985,-0.0197,0.0147,1.4834,-2.2524,-16,8,3489,0.0094,0.0028,-43.7253,1.6177,818,-3675,1901,-0.0259,0.0525,-43.8189,4.4504,1118,-1788
15.420,1.3,-4.626,0.156,1.358,99,2,84.8,3942,0.0159,-0.0008,0.3984,-1.8251,-85,207,1898,-0.0212,0.0154,0.3357,-2.4330,-52,14,3487,0.0094,0.1147,-26.4147,1.6078,587,-3652,1814,-0.0278,0.1976,-26.4203,4.7794,894,-1753
15.440,1.4,0.321,0.162,1.191,104,2,84.8,3884,0.0149,-0.0221,-0.4500,-1.7055,-157,30,1928,-0.0207,-0.0028,-0.3701,-2.3705,-78,-63,3426,0.0080,-0.0443,-3.5218,1.3767,648,-3563,1825,-0.0276,0.3338,-3.3936,4.7373,1075,-1628
15.460,1.4,3.283,0.168,0.953,110,2,84.9,3774,0.0129,-0.0107,1.9990,-1.4764,-128,-29,2059,-0.0183,-0.0152,1.9678,-2.0963,-96,-92,3325,0.0058,-0.3584,15.8677,0.9905,-2651,-2147,1922,-0.0254,1.4520,15.9761,4.3686,1678,-1036
15.480,1.4,4.286,0.182,0.683,202,2,84.7,3629,0.0102,0.0001,6.0592,-1.1734,-122,545,2256,-0.0147,-0.0008,6.0177,-1.6871,-98,270,3194,0.0028,2.0055,24.6218,0.4894,-1525,-3048,2070,-0.0221,0.9891,24.4192,3.8013,2005,-940
15.500,1.6,7.470,0.191,0.394,4,2,85.0,3468,0.0073,-0.0044,2.5014,-0.8380,-142,1025,2484,-0.0106,0.0002,2.7834,-1.2117,-113,696,3035,-0.0007,-0.5403,33.6359,-0.1185,145,-1314,2230,-0.0186,-1.0387,34.2017,3.1929,2044,-773
15.520,1.5,6.052,0.201,0.144,171,2,84.8,3289,0.0041,-0.0293,-0.2243,-0.4652,-80,892,2721,-0.0063,-0.0311,-0.1693,-0.7171,-173,705,2869,-0.0044,1.2451,29.9827,-0.7492,-1999,1907,2405,-0.0147,1.3121,29.7520,2.5227,2374,1117
15.540,1.6,1.607,0.205,-0.022,122,2,84.7,3136,0.0013,-0.0159,-2.2522,-0.1474,-84,649,2928,-0.0025,0.0156,-2.2370,-0.2858,-184,568,2725,-0.0076,0.3418,9.4556,-1.2995,1238,2572,2555,-0.0113,0.0149,9.4986,1.9492,906,2502
15.560,1.7,-3.074,0.203,-0.106,103,2,84.8,3038,-0.0005,0.0033,-3.8178,0.0573,-52,159,3070,0.0001,0.0534,-3.8964,0.0081,-164,118,2636,-0.0095,0.1025,-14.9436,-1.6393,182,2431,2662,-0.0090,-0.1821,-14.9565,1.5412,1082,2332
15.580,1.8,-6.380,0.194,-0.134,112,2,84.8,2997,-0.0012,0.0319,-2.4009,0.1423,-43,-211,3150,0.0015,0.0629,-2.1121,0.1759,-97,-233,2608,-0.0102,0.0097,-29.4760,-1.7467,502,243,2733,-0.0074,-0.0169,-26.7271,1.2694,1325,416
15.600,1.9,-5.564,0.182,-0.168,124,2,84.7,3001,-0.0012,0.0108,1.5464,0.1349,-42,-164,3194,0.0023,0.0489,1.2330,0.2684,-38,-199,2629,-0.0097,0.6026,-26.0617,-1.6696,1599,-2015,2787,-0.0062,-0.4210,-22.7664,1.0647,679,-2157
15.620,1.9,-2.137,0.170,-0.228,135,2,84.7,3002,-0.0012,-0.0365,2.9821,0.1323,-28,99,3244,0.0032,0.0480,2.5909,0.3721,-3,45,2653,-0.0092,1.2121,-10.1927,-1.5763,935,-2622,2851,-0.0048,-0.8915,-9.0430,0.8196,1254,-2638
15.640,2.0,2.215,0.159,-0.308,128,2,84.7,2985,-0.0015,-0.0500,1.6283,0.1684,-9,304,3313,0.0045,0.0305,1.6958,0.5154,26,272,2664,-0.0089,0.7930,9.0596,-1.5352,115,-2611,2932,-0.0030,-0.8925,9.9219,0.5096,1581,-2421
15.660,2.2,5.470,0.148,-0.390,127,2,84.7,2952,-0.0021,-0.0377,0.2484,0.2359,61,327,3396,0.0060,-0.0086,0.2540,0.6880,1,320,2658,-0.0091,0.5998,19.5819,-1.5564,585,-1455,3021,-0.0010,-0.9039,24.0699,0.1705,1102,-847
15.680,2.2,5.002,0.138,-0.427,139,2,84.7,2917,-0.0027,0.0061,-1.2335,0.3093,113,173,3479,0.0075,-0.0284,-1.5938,0.8605,-103,110,2651,-0.0092,0.1745,18.2462,-1.5819,298,748,3111,0.0010,-0.2528,22.5826,-0.1729,1258,2012
15.700,2.3,0.832,0.130,-0.391,155,2,84.7,2911,-0.0028,0.0394,-0.8320,0.3214,94,36,3526,0.0084,-0.0200,-0.9033,0.9590,-148,-64,2666,-0.0089,0.0745,5.1837,-1.5264,536,1707,3169,0.0023,0.0635,5.5776,-0.3942,1321,2717
15.720,2.3,-3.526,0.122,-0.301,152,2,84.7,2952,-0.0021,0.0454,0.5543,0.2362,86,69,3515,0.0082,-0.0274,0.3820,0.9371,-131,-29,2716,-0.0078,0.0008,-11.6678,-1.3352,568,1165,3177,0.0025,0.0152,-10.3822,-0.4247,890,2391
15.740,2.4,-5.157,0.117,-0.198,151,2,84.7,3027,-0.0007,0.0144,0.6894,0.0811,71,182,3460,0.0072,-0.0381,0.6407,0.8214,-74,97,2792,-0.0061,-0.0479,-19.7277,-1.0449,692,-827,3146,0.0018,-0.0035,-16.2846,-0.3089,900,708
15.760,2.5,-2.951,0.114,-0.128,165,2,84.7,3106,0.0007,-0.0006,-0.1001,-0.0835,56,233,3391,0.0059,-0.0373,-0.0904,0.6771,-15,144,2866,-0.0044,0.0053,-13.0967,-0.7613,737,-2230,3099,0.0008,0.0703,-11.6119,-0.1292,937,-1102
15.780,2.6,0.739,0.114,-0.103,167,2,84.7,3157,0.0017,0.0051,-1.0169,-0.1904,60,118,3341,0.0050,-0.0244,-0.9987,0.5731,8,38,2914,-0.0034,0.0236,-0.3348,-0.5776,602,-2465,3065,0.0000,0.0014,-0.3104,0.0035,919,-1543
15.800,2.6,3.599,0.116,-0.109,167,2,84.7,3174,0.0020,0.0282,-1.0285,-0.2257,58,-54,3322,0.0047,-0.0136,-1.1627,0.5342,-1,-147,2929,-0.0030,0.0029,9.4972,-0.5228,513,-1905,3050,-0.0003,-0.0301,10.6757,0.0600,1065,-677
15.820,2.7,3.899,0.118,-0.117,176,2,84.6,3167,0.0019,0.0517,-0.1102,-0.2122,6,-141,3325,0.0047,-0.0054,-0.1335,0.5406,-21,-243,2919,-0.0033,0.0142,12.1390,-0.5599,487,-525,3048,-0.0004,0.0150,13.9060,0.0673,1097,982
15.840,2.8,1.629,0.119,-0.098,182,2,84.6,3159,0.0017,0.0424,1.1623,-0.1937,-71,-55,3328,0.0048,0.0019,1.2412,0.5458,-33,-136,2908,-0.0035,0.0138,7.4396,-0.6032,517,699,3046,-0.0004,0.0219,7.9485,0.0751,1071,1974
15.860,2.9,-1.309,0.119,-0.051,183,2,84.6,3167,0.0018,0.0173,1.8978,-0.2115,-132,172,3308,0.0044,0.0141,1.8984,0.5053,-47,119,2913,-0.0034,-0.0016,-1.1068,-0.5829,589,940,3028,-0.0008,-0.0071,-1.0760,0.1422,1018,2044
15.880,2.9,-3.208,0.118,0.009,187,2,84.6,3194,0.0023,-0.0109,1.4407,-0.2677,-162,398,3268,0.0037,0.0148,1.2990,0.4215,-62,336,2935,-0.0029,-0.0038,-8.4162,-0.4989,642,223,2995,-0.0016,-0.0173,-7.6248,0.2683,964,1407
15.900,3.0,-3.029,0.118,0.061,195,2,84.6,3231,0.0030,-0.0337,-0.0908,-0.3454,-161,455,3219,0.0028,0.0073,-0.0616,0.3186,-73,385,2968,-0.0022,0.0093,-9.9766,-0.3726,654,-940,2958,-0.0024,0.0040,-9.0124,0.4129,953,288
15.920,3.1,-1.083,0.120,0.083,199,2,84.6,3264,0.0036,-0.0417,-1.4268,-0.4123,-118,302,3176,0.0020,-0.0038,-1.3581,0.2292,-71,242,2994,-0.0016,0.0123,-5.6749,-0.2726,604,-1667,2922,-0.0032,-0.0022,-5.4296,0.5473,980,-580
15.940,3.2,1.228,0.122,0.072,204,2,84.6,3276,0.0038,-0.0307,-1.8943,-0.4376,-37,30,3156,0.0016,-0.0095,-1.9229,0.1886,-65,-15,3000,-0.0014,0.0084,0.6553,-0.2491,547,-1715,2903,-0.0036,-0.0028,0.6555,0.6226,1063,-736
15.960,3.2,2.582,0.123,0.043,210,2,84.6,3266,0.0036,0.0017,-1.2572,-0.4170,23,-199,3162,0.0018,-0.0107,-1.3716,0.2014,-57,-248,2989,-0.0017,0.0056,5.3111,-0.2939,491,-1195,2904,-0.0036,0.0122,5.6547,0.6173,1105,-241
15.980,3.3,2.322,0.125,0.016,216,2,84.5,3244,0.0032,0.0283,0.0288,-0.3706,-14,-268,3182,0.0021,-0.0052,0.0525,0.2418,-51,-316,2967,-0.0022,0.0024,6.3641,-0.3758,483,-365,2917,-0.0033,0.0226,6.8253,0.5689,1103,543
16.000,3.4,0.792,0.126,0.005,221,2,84.5,3224,0.0029,0.0191,1.4088,-0.3295,-111,-134,3201,0.0025,0.0032,1.4150,0.2815,-58,-182,2948,-0.0026,0.0038,4.0478,-0.4510,516,297,2929,-0.0030,0.0266,4.1781,0.5230,1076,1092
16.020,3.5,-1.022,0.128,0.015,225,2,84.5,3216,0.0027,-0.0192,1.9716,-0.3132,-115,113,3208,0.0026,0.0041,1.9389,0.2976,-65,70,2938,-0.0028,0.0014,-0.0830,-0.4867,554,468,2932,-0.0030,0.0139,-0.0495,0.5103,1039,1173
16.040,3.6,-2.128,0.128,0.035,228,2,84.5,3222,0.0028,-0.0269,1.6087,-0.3265,-55,352,3201,0.0025,0.0025,1.6188,0.2814,-87,313,2940,-0.0028,0.0021,-3.6998,-0.4809,587,152,2922,-0.0032,0.0039,-3.4896,0.5485,1011,825
16.060,3.6,-2.030,0.127,0.052,235,2,84.5,3236,0.0031,-0.0051,0.4682,-0.3546,-12,457,3186,0.0022,-0.0081,0.4396,0.2498,-51,412,2951,-0.0025,0.0109,-4.9291,-0.4370,594,-408,2910,-0.0035,0.0098,-4.6550,0.5942,1005,230
16.080,3.7,-0.900,0.127,0.056,241,2,84.5,3248,0.0033,0.0158,-0.8328,-0.3793,-34,376,3173,0.0020,0.0007,-0.7989,0.2245,-29,334,2962,-0.0023,0.0120,-3.5058,-0.3947,567,-864,2902,-0.0036,0.0112,-3.3953,0.6268,1029,-288
16.100,3.8,0.611,0.127,0.043,282,2,84.4,3251,0.0034,0.0143,-1.5890,-0.3868,-84,157,3171,0.0019,0.0088,-1.5873,0.2189,-45,127,2966,-0.0022,-0.0483,-0.6303,-0.3812,124,-1000,2900,-0.0037,-0.0849,-0.6044,0.6331,401,-487
16.120,3.8,1.778,0.130,0.020,373,1,84.2,3243,0.0032,-0.0060,-1.6987,-0.3703,-92,-105,3181,0.0021,-0.0022,-1.7414,0.2402,-63,-122,2959,-0.0024,-0.0336,2.2195,-0.4084,-84,-766,2908,-0.0035,-0.0702,2.3542,0.6035,-67,-303
16.140,3.7,1.957,0.135,-0.005,480,1,84.0,3230,0.0030,-0.0147,-1.0207,-0.3428,-50,-291,3202,0.0025,-0.0117,-1.0954,0.2834,-59,-309,2943,-0.0027,-0.0099,3.7113,-0.4700,35,-274,2919,-0.0033,-0.0102,3.8393,0.5592,107,139
16.160,3.7,1.064,0.141,-0.019,587,1,83.8,3219,0.0028,-0.0041,0.1021,-0.3192,7,-321,3225,0.0029,-0.0058,0.1281,0.3327,-36,-340,2924,-0.0032,0.0251,3.0424,-0.5424,9,188,2929,-0.0030,0.0544,3.1892,0.5221,2,560
16.180,3.7,-0.316,0.147,-0.020,694,1,83.6,3216,0.0027,0.0157,1.2339,-0.3134,-20,-183,3243,0.0032,0.0065,1.2146,0.3703,-26,-203,2909,-0.0035,0.0098,0.8906,-0.5971,-97,396,2932,-0.0030,0.0117,0.8665,0.5117,-153,723
16.200,3.7,-1.400,0.152,-0.009,800,1,83.3,3223,0.0029,0.0061,1.6433,-0.3271,-64,38,3251,0.0034,0.0101,1.6003,0.3863,-51,23,2903,-0.0036,-0.0252,-1.5684,-0.6215,-65,287,2926,-0.0031,-0.0379,-1.4885,0.5327,-93,583
16.220,3.7,-1.645,0.157,0.004,910,1,90.5,3236,0.0031,-0.0090,1.2583,-0.3553,-83,237,3250,0.0033,-0.0001,1.1939,0.3835,-73,221,2903,-0.0036,-0.0094,-2.9309,-0.6205,6,-35,2914,-0.0034,-0.0117,-2.7895,0.5780,51,229
16.240,3.6,-0.994,0.162,0.012,1031,1,98.8,3251,0.0034,-0.0146,0.2101,-0.3862,-49,311,3245,0.0033,-0.0099,0.2132,0.3748,-48,295,2905,-0.0036,0.0178,-2.5878,-0.6120,-18,-369,2901,-0.0037,0.0322,-2.4912,0.6292,6,-131
16.260,3.6,0.110,0.166,0.009,1163,1,107.9,3261,0.0036,-0.0004,-0.8729,-0.4080,-12,225,3245,0.0033,-0.0033,-0.8528,0.3735,-16,213,2905,-0.0036,0.0071,-0.9260,-0.6147,-94,-527,2891,-0.0039,0.0081,-0.9108,0.6665,-118,-312
16.280,3.6,1.042,0.169,0.000,1307,1,117.8,3264,0.0036,0.0135,-1.4224,-0.4133,-32,34,3250,0.0034,0.0069,-1.4439,0.3848,-26,27,2899,-0.0037,-0.0172,0.9234,-0.6379,-58,-454,2887,-0.0040,-0.0339,0.9864,0.6806,-74,-257
16.300,3.6,1.338,0.172,-0.012,1459,1,128.4,3260,0.0035,0.0064,-1.2411,-0.4044,-72,-158,3260,0.0035,0.0049,-1.2456,0.4049,-66,-164,2889,-0.0039,0.0502,2.0669,-0.6752,88,-205,2889,-0.0039,0.0957,2.1655,0.6744,221,-23
16.320,3.7,0.619,0.170,-0.015,1561,1,133.4,3253,0.0034,-0.0077,-0.2125,-0.3903,-96,-243,3270,0.0037,-0.0061,-0.1975,0.4249,-105,-248,2879,-0.0041,0.0353,1.6315,-0.7125,971,69,2893,-0.0038,0.1134,1.6879,0.6606,1758,231
16.340,3.9,-0.573,0.161,-0.009,1589,1,134.4,3248,0.0033,-0.0146,1.0760,-0.3793,-83,-143,3269,0.0037,-0.0122,1.0773,0.4238,-98,-146,2878,-0.0042,0.1322,0.0691,-0.7181,1927,144,2895,-0.0038,0.3814,0.0724,0.6513,2953,202
16.360,4.2,-1.412,0.145,0.005,1583,1,134.2,3242,0.0032,-0.0024,1.7061,-0.3667,-51,90,3254,0.0034,-0.0016,1.6860,0.3922,-62,92,2892,-0.0039,-0.0100,-1.2347,-0.6649,1887,40,2902,-0.0036,0.2616,-1.1653,0.6266,3164,57
16.380,4.4,-1.744,0.128,0.023,1580,1,134.1,3234,0.0031,0.0074,1.6425,-0.3507,-72,346,3226,0.0029,0.0076,1.6087,0.3350,-65,350,2916,-0.0033,0.0785,-1.9773,-0.5732,1815,-186,2909,-0.0035,0.1009,-1.8728,0.5967,3172,-45
16.400,4.7,-1.356,0.107,0.031,1579,1,134.1,3227,0.0029,0.0039,1.0056,-0.3364,-103,515,3193,0.0023,0.0059,0.9722,0.2664,-86,512,2945,-0.0027,0.0680,-1.8815,-0.4622,1663,-436,2917,-0.0033,0.0158,-1.8024,0.5672,3167,-171
16.420,4.9,-0.582,0.088,0.036,1579,1,134.1,3212,0.0027,-0.0036,0.1038,-0.3059,-97,530,3168,0.0019,-0.0007,0.1092,0.2129,-94,524,2974,-0.0020,0.0682,-1.1466,-0.3496,1652,-593,2938,-0.0028,0.0217,-1.1200,0.4889,3047,-326
16.440,5.2,0.388,0.068,0.030,1579,1,134.1,3198,0.0024,-0.0019,-0.5606,-0.2748,-72,404,3146,0.0015,-0.0043,-0.5267,0.1675,-82,405,3000,-0.0015,0.0681,-0.1037,-0.2513,1747,-588,2958,-0.0024,0.1433,-0.0845,0.4122,3014,-347
16.460,5.5,0.879,0.054,0.025,1579,1,134.1,3177,0.0020,0.0039,-0.7856,-0.2326,-69,205,3134,0.0013,-0.0014,-0.8034,0.1435,-56,208,3022,-0.0010,0.0578,0.6295,-0.1676,1696,-440,2987,-0.0018,0.1241,0.6627,0.3013,3073,-241
16.480,5.7,0.827,0.041,0.015,1579,1,134.1,3161,0.0017,0.0035,-0.4882,-0.1977,-90,47,3125,0.0011,0.0051,-0.4846,0.1237,-82,53,3036,-0.0007,0.0396,0.7968,-0.1144,1685,-238,3007,-0.0013,0.0960,0.8335,0.2255,3091,-110
16.500,6.0,0.283,0.029,0.007,1579,1,134.1,3142,0.0014,-0.0018,-0.0248,-0.1595,-85,-13,3121,0.0010,0.0002,-0.0205,0.1155,-98,-6,3047,-0.0004,0.0474,0.5015,-0.0700,1704,-78,3030,-0.0008,0.0950,0.5082,0.1360,3048,-12
16.520,6.2,-0.381,0.021,0.002,1579,1,134.1,3128,0.0011,-0.0016,0.4243,-0.1310,-71,38,3118,0.0009,-0.0026,0.4363,0.1088,-93,46,3059,-0.0001,0.0428,-0.0376,-0.0243,1724,-29,3051,-0.0003,0.0999,-0.0432,0.0576,3061,14
16.540,6.5,-0.885,0.014,0.002,1579,1,134.1,3119,0.0010,0.0009,0.6534,-0.1106,-88,155,3115,0.0009,-0.0015,0.6242,0.1037,-76,157,3067,0.0000,0.0322,-0.5151,0.0048,1715,-88,3064,0.0000,0.0824,-0.5316,0.0056,3078,-38
16.560,6.7,-0.992,0.010,-0.001,1579,1,134.1,3114,0.0009,-0.0022,0.6123,-0.1008,-80,270,3110,0.0008,0.0011,0.6157,0.0934,-80,274,3078,0.0003,0.0386,-0.7407,0.0476,1749,-210,3075,0.0002,0.0842,-0.7546,-0.0365,3068,-135
16.580,7.0,-0.817,0.012,0.001,1579,1,134.1,3108,0.0008,-0.0001,0.3673,-0.0886,-92,331,3110,0.0008,-0.0002,0.3453,0.0930,-86,329,3081,0.0004,0.0313,-0.7191,0.0603,1710,-330,3083,0.0004,0.0814,-0.6804,-0.0669,3093,-216
16.600,7.3,-0.442,0.015,0.004,1579,1,134.1,3108,0.0008,-0.0019,0.0809,-0.0886,-83,314,3107,0.0008,-0.0016,0.0838,0.0864,-85,313,3077,0.0003,0.0087,-0.4860,0.0442,1711,-393,3076,0.0002,0.0652,-0.4988,-0.0409,3149,-252
16.620,7.5,-0.102,0.021,0.004,1579,1,134.1,3110,0.0008,-0.0006,-0.0561,-0.0924,-87,251,3104,0.0007,-0.0017,-0.0402,0.0799,-92,254,3072,0.0001,0.0182,-0.2273,0.0253,1735,-386,3067,0.0000,0.0616,-0.2345,-0.0066,3144,-249
16.640,7.8,0.098,0.025,-0.005,1579,1,134.1,3110,0.0008,-0.0009,-0.0732,-0.0928,-89,177,3105,0.0007,-0.0025,-0.0654,0.0817,-84,181,3061,-0.0001,0.0084,0.0106,-0.0172,1686,-320,3057,-0.0002,0.0586,0.0173,0.0339,3156,-198
16.660,8.0,-0.009,0.030,-0.006,1579,1,134.1,3104,0.0007,-0.0016,-0.0001,-0.0809,-97,129,3112,0.0008,-0.0011,0.0146,0.0957,-97,137,3049,-0.0004,0.0169,0.0309,-0.0640,1698,-241,3055,-0.0002,0.0627,0.0371,0.0417,3099,-155
16.680,8.3,-0.170,0.035,-0.010,1579,1,134.1,3104,0.0007,-0.0028,0.1179,-0.0809,-79,117,3114,0.0009,-0.0029,0.1596,0.1003,-98,135,3039,-0.0006,0.0108,-0.0367,-0.1027,1731,-187,3046,-0.0004,0.0694,-0.0561,0.0736,3135,-118
16.700,8.6,-0.382,0.038,-0.014,1579,1,134.1,3103,0.0007,-0.0005,0.2226,-0.0776,-79,139,3117,0.0009,-0.0027,0.2399,0.1069,-73,157,3027,-0.0009,0.0148,-0.1683,-0.1463,1722,-172,3039,-0.0006,0.0625,-0.1668,0.1023,3130,-108
16.720,8.8,-0.536,0.036,-0.019,1579,1,134.1,3100,0.0006,-0.0006,0.2789,-0.0726,-101,181,3121,0.0010,0.0008,0.2574,0.1160,-66,190,3018,-0.0010,0.0193,-0.2789,-0.1801,1714,-191,3036,-0.0007,0.0662,-0.2546,0.1150,3101,-121
16.740,9.1,-0.619,0.036,-0.018,1579,1,134.1,3097,0.0006,-0.0033,0.2346,-0.0662,-80,212,3125,0.0011,0.0014,0.2359,0.1242,-93,220,3019,-0.0010,0.0332,-0.3616,-0.1765,1747,-232,3042,-0.0005,0.0784,-0.3571,0.0896,3050,-158
16.760,9.3,-0.565,0.035,-0.013,1579,1,134.1,3099,0.0006,-0.0003,0.1725,-0.0702,-70,221,3125,0.0011,-0.0022,0.1957,0.1232,-108,234,3022,-0.0010,0.0259,-0.3610,-0.1667,1744,-273,3043,-0.0005,0.0780,-0.3685,0.0872,3095,-184
16.780,9.6,-0.471,0.036,-0.006,1579,1,134.1,3103,0.0007,0.0006,0.1211,-0.0787,-84,210,3122,0.0010,-0.0038,0.1454,0.1165,-81,227,3027,-0.0009,0.0291,-0.3238,-0.1483,1754,-297,3042,-0.0005,0.0727,-0.3148,0.0916,3099,-198
16.800,9.8,-0.325,0.035,-0.006,1579,1,134.1,3109,0.0008,-0.0010,0.1109,-0.0910,-96,192,3117,0.0009,-0.0006,0.1258,0.1076,-64,209,3030,-0.0008,0.0256,-0.2274,-0.1365,1742,-293,3036,-0.0006,0.0712,-0.2058,0.1114,3116,-187
16.820,10.1,-0.306,0.035,-0.004,1579,1,134.1,3109,0.0008,-0.0023,0.1177,-0.0912,-105,180,3118,0.0010,0.0012,0.1138,0.1099,-87,191,3032,-0.0007,0.0303,-0.1686,-0.1287,1729,-267,3039,-0.0006,0.0710,-0.1629,0.1006,3066,-177
16.840,10.4,-0.280,0.032,-0.008,1579,1,134.1,3111,0.0008,-0.0032,0.1351,-0.0950,-74,172,3117,0.0009,-0.0014,0.1340,0.1065,-91,180,3033,-0.0007,0.0240,-0.1503,-0.1248,1743,-240,3037,-0.0006,0.0770,-0.0907,0.1075,3114,-140
16.860,10.6,-0.370,0.027,-0.012,1579,1,134.1,3107,0.0008,0.0001,0.1746,-0.0870,-82,179,3120,0.0010,-0.0016,0.1470,0.1125,-83,176,3037,-0.0006,0.0339,-0.1612,-0.1079,1730,-217,3047,-0.0004,0.0722,-0.1609,0.0698,3035,-140
16.880,10.9,-0.414,0.021,-0.020,1579,1,134.1,3105,0.0007,-0.0008,0.1680,-0.0822,-69,183,3122,0.0010,-0.0009,0.1682,0.1176,-80,182,3044,-0.0005,0.0311,-0.2004,-0.0819,1748,-213,3058,-0.0002,0.0822,-0.1546,0.0288,3073,-128
16.900,11.1,-0.480,0.020,-0.028,1579,1,134.1,3099,0.0006,0.0005,0.1756,-0.0700,-85,192,3127,0.0011,-0.0005,0.1756,0.1287,-90,192,3052,-0.0003,0.0321,-0.1748,-0.0540,1725,-201,3075,0.0002,0.0739,-0.2346,-0.0341,3018,-146
16.920,11.4,-0.519,0.018,-0.033,1579,1,134.1,3094,0.0005,-0.0011,0.1441,-0.0582,-87,190,3133,0.0012,-0.0016,0.1726,0.1414,-101,201,3049,-0.0004,0.0249,-0.2597,-0.0635,1757,-221,3082,0.0004,0.0773,-0.2591,-0.0614,3082,-156
16.940,11.6,-0.559,0.018,-0.034,1579,1,134.1,3090,0.0004,-0.0013,0.1291,-0.0506,-83,183,3138,0.0013,-0.0025,0.1331,0.1507,-70,194,3050,-0.0004,0.0293,-0.2885,-0.0602,1741,-246,3089,0.0005,0.0702,-0.2908,-0.0901,3058,-179
16.960,11.9,-0.544,0.023,-0.031,1579,1,134.1,3090,0.0004,-0.0010,0.1201,-0.0510,-78,174,3139,0.0013,0.0003,0.1228,0.1518,-64,183,3050,-0.0003,0.0239,-0.2643,-0.0594,1744,-260,3090,0.0005,0.0694,-0.2689,-0.0920,3088,-186
16.980,12.2,-0.492,0.029,-0.033,1579,1,134.1,3092,0.0005,-0.0005,0.1354,-0.0559,-92,170,3137,0.0013,0.0007,0.1353,0.1496,-94,177,3041,-0.0005,0.0136,-0.2088,-0.0935,1746,-252,3078,0.0003,0.0601,-0.2531,-0.0471,3127,-183
17.000,12.4,-0.525,0.037,-0.033,1579,1,134.1,3091,0.0005,-0.0019,0.1305,-0.0539,-91,166,3140,0.0013,-0.0019,0.1366,0.1541,-106,174,3028,-0.0008,0.0197,-0.2323,-0.1422,1755,-250,3068,0.0000,0.0621,-0.2354,-0.0081,3103,-181
17.020,12.7,-0.536,0.043,-0.029,1579,1,134.1,3092,0.0005,-0.0018,0.1581,-0.0555,-115,176,3140,0.0013,-0.0030,0.1782,0.1541,-129,190,3014,-0.0011,0.0146,-0.2496,-0.1968,1751,-254,3053,-0.0003,0.0635,-0.2393,0.0489,3131,-172
17.040,12.9,-0.532,0.047,-0.023,1579,1,134.1,3095,0.0005,-0.0037,0.1416,-0.0605,-83,177,3136,0.0013,-0.0046,0.1475,0.1469,-68,189,3004,-0.0014,0.0184,-0.2477,-0.2354,1769,-255,3038,-0.0006,0.0626,-0.2447,0.1058,3122,-170
17.060,13.2,-0.508,0.047,-0.020,1579,1,134.1,3098,0.0006,-0.0009,0.1301,-0.0678,-58,171,3131,0.0012,0.0003,0.1437,0.1369,-48,184,3000,-0.0015,0.0246,-0.2393,-0.2513,1771,-255,3027,-0.0009,0.0662,-0.2263,0.1476,3099,-168
17.080,13.4,-0.485,0.045,-0.024,1577,1,133.9,3100,0.0006,0.0010,0.1447,-0.0713,-79,170,3129,0.0011,0.0017,0.1610,0.1313,-91,186,3000,-0.0015,0.0207,-0.2046,-0.2503,1684,-244,3024,-0.0009,0.0539,-0.1688,0.1602,3045,-158
17.100,13.7,-0.503,0.044,-0.027,1602,1,134.6,3096,0.0006,-0.0008,0.1469,-0.0634,-100,174,3131,0.0012,-0.0014,0.1381,0.1358,-86,181,3002,-0.0014,0.0307,-0.1994,-0.2421,1602,-236,3031,-0.0008,0.0556,-0.1986,0.1334,2803,-178
