Time_s,Speed_Kmh,YawRate_deg,Pitch_deg,Roll_deg,EngineRPM,Gear,NetTorque,FL_Load_N,FL_Travel_m,FL_SlipLong,FL_SlipAngle_deg,FL_DynamicToe_deg,FL_ForceLong_N,FL_ForceLat_N,FR_Load_N,FR_Travel_m,FR_SlipLong,FR_SlipAngle_deg,FR_DynamicToe_deg,FR_ForceLong_N,FR_ForceLat_N,RL_Load_N,RL_Travel_m,RL_SlipLong,RL_SlipAngle_deg,RL_DynamicToe_deg,RL_ForceLong_N,RL_ForceLat_N,RR_Load_N,RR_Travel_m,RR_SlipLong,RR_SlipAngle_deg,RR_DynamicToe_deg,RR_ForceLong_N,RR_ForceLat_N
1.780,14.4,0.538,0.236,0.000,7464,3,511.1,3507,0.0052,-0.0011,-0.0122,-0.5948,-78,-33,3506,0.0052,-0.0005,0.0982,0.5939,-89,66,2622,-0.0052,5.6655,0.3242,-0.8976,1769,2,2621,-0.0052,6.1985,0.3598,0.8989,1762,3
1.800,14.6,0.568,0.235,-0.001,7355,3,517.9,3509,0.0052,-0.0007,-0.0180,-0.5972,-80,-30,3508,0.0052,-0.0016,0.0430,0.5969,-80,62,2625,-0.0052,6.7232,0.3306,-0.8914,1758,2,2625,-0.0052,7.3529,0.3873,0.8918,1752,2
1.820,14.7,0.575,0.235,-0.001,7255,3,524.1,3510,0.0052,-0.0007,-0.0145,-0.5989,-89,-30,3511,0.0052,-0.0011,0.0078,0.6006,-70,40,2629,-0.0051,7.8018,0.3382,-0.8823,1752,2,2631,-0.0051,8.4424,0.3994,0.8799,1748,2
1.840,14.9,0.595,0.235,-0.002,7162,3,529.9,3510,0.0052,-0.0017,-0.0095,-0.5992,-75,-27,3512,0.0053,-0.0004,0.0145,0.6019,-74,29,2631,-0.0051,8.8758,0.3406,-0.8796,1746,2,2633,-0.0051,9.5133,0.4651,0.8755,1744,2
1.860,15.1,0.598,0.234,-0.004,7417,3,517.9,3509,0.0052,-0.0007,-0.0063,-0.5971,-78,-23,3514,0.0053,-0.0004,0.0714,0.6043,-87,51,2631,-0.0051,9.7699,0.3498,-0.8793,1741,2,2636,-0.0051,10.3260,0.3921,0.8685,1742,2
1.880,15.3,0.601,0.234,-0.004,7516,3,509.4,3507,0.0052,-0.0008,0.0011,-0.5950,-77,-18,3515,0.0053,-0.0013,0.0327,0.6062,-82,44,2632,-0.0051,9.8063,0.3571,-0.8766,1742,2,2640,-0.0050,10.4325,0.4651,0.8598,1744,2
1.900,15.5,0.650,0.234,-0.006,7422,3,-180.6,3505,0.0052,-0.0008,-0.0081,-0.5922,-79,-14,3515,0.0053,-0.0010,0.0892,0.6054,-86,74,2629,-0.0051,9.5150,0.3634,-0.8824,1741,2,2639,-0.0050,10.1974,0.5470,0.8626,1744,2
1.920,15.7,0.672,0.232,-0.008,7327,3,519.8,3502,0.0051,-0.0009,-0.0141,-0.5882,-80,-19,3516,0.0053,-0.0015,0.0072,0.6069,-74,47,2628,-0.0051,9.2475,0.3740,-0.8842,1741,2,2642,-0.0050,9.9137,0.4237,0.8561,1747,2
1.940,15.8,0.688,0.231,-0.010,7466,3,514.9,3499,0.0051,-0.0009,-0.0097,-0.5849,-81,-20,3517,0.0053,-0.0006,0.0399,0.6087,-77,46,2630,-0.0051,9.3088,0.3790,-0.8811,1742,2,2648,-0.0049,9.9055,0.4466,0.8455,1751,2
1.960,16.0,0.706,0.231,-0.011,7564,3,-180.8,3497,0.0051,-0.0009,-0.0101,-0.5814,-82,-19,3519,0.0053,-0.0006,0.0987,0.6109,-89,78,2631,-0.0051,9.3877,0.3875,-0.8786,1743,2,2653,-0.0049,9.9520,0.4230,0.8344,1754,2
1.980,16.2,0.741,0.230,-0.014,7496,3,-180.8,3495,0.0051,-0.0010,-0.0144,-0.5788,-80,-21,3520,0.0053,-0.0016,0.0242,0.6130,-76,58,2633,-0.0051,9.1651,0.3930,-0.8757,1745,2,2658,-0.0048,9.7551,0.4861,0.8245,1758,2
2.000,16.4,0.739,0.230,-0.015,7457,3,-180.6,3492,0.0050,-0.0008,-0.0074,-0.5747,-86,-22,3522,0.0054,-0.0008,0.0323,0.6157,-73,47,2631,-0.0051,9.0175,0.4019,-0.8781,1745,2,2662,-0.0048,9.6209,0.4333,0.8165,1761,2
2.020,16.6,0.754,0.230,-0.016,7391,3,-180.5,3490,0.0050,-0.0011,-0.0030,-0.5719,-89,-17,3524,0.0054,-0.0003,0.1023,0.6173,-89,80,2630,-0.0051,8.7895,0.4089,-0.8810,1745,2,2664,-0.0047,9.4351,0.4455,0.8127,1763,2
2.040,16.8,0.771,0.230,-0.017,7382,3,520.1,3488,0.0050,-0.0016,-0.0007,-0.5700,-74,-14,3524,0.0054,-0.0015,0.0281,0.6185,-77,60,2630,-0.0051,8.5699,0.4160,-0.8814,1746,2,2666,-0.0047,9.2412,0.4490,0.8087,1765,2
2.060,17.0,0.801,0.229,-0.018,7458,3,515.4,3487,0.0050,-0.0006,0.0002,-0.5684,-84,-12,3524,0.0054,-0.0009,0.0233,0.6184,-74,44,2628,-0.0051,8.5913,0.4241,-0.8849,1745,2,2665,-0.0047,9.2340,0.6155,0.8099,1765,3
2.080,17.1,0.822,0.230,-0.019,7531,3,510.8,3486,0.0049,-0.0013,0.0005,-0.5668,-71,-9,3525,0.0054,-0.0004,0.1099,0.6197,-89,84,2629,-0.0051,8.6101,0.4306,-0.8831,1746,2,2668,-0.0047,9.1769,0.4679,0.8037,1767,2
2.100,17.3,0.843,0.232,-0.019,7518,3,-180.7,3484,0.0049,-0.0005,-0.0003,-0.5640,-77,-10,3525,0.0054,-0.0014,0.0376,0.6196,-80,66,2624,-0.0052,8.5312,0.4405,-0.8924,1743,2,2666,-0.0047,9.1038,0.5304,0.8089,1766,3
2.120,17.5,0.863,0.233,-0.018,7424,3,-180.7,3482,0.0049,-0.0008,0.0013,-0.5617,-81,-8,3524,0.0054,-0.0009,0.0968,0.6180,-84,89,2616,-0.0053,8.2268,0.4503,-0.9091,1739,2,2658,-0.0048,8.8168,0.4926,0.8246,1762,2
2.140,17.7,0.907,0.233,-0.017,7331,3,-180.5,3483,0.0049,-0.0009,-0.0041,-0.5624,-85,-9,3523,0.0054,-0.0012,0.0712,0.6162,-80,90,2613,-0.0053,8.0046,0.4603,-0.9161,1738,2,2652,-0.0049,8.6009,0.5045,0.8355,1760,2
2.160,17.9,0.942,0.233,-0.016,7410,3,516.0,3485,0.0049,-0.0012,-0.0047,-0.5652,-82,-13,3522,0.0054,-0.0011,0.0160,0.6156,-71,56,2614,-0.0053,8.0953,0.4700,-0.9128,1739,2,2652,-0.0049,8.6527,0.5195,0.8370,1760,3
2.180,18.1,0.968,0.233,-0.014,7433,3,516.9,3487,0.0050,-0.0011,-0.0032,-0.5680,-79,-13,3522,0.0054,-0.0003,0.1353,0.6157,-90,105,2617,-0.0053,7.9821,0.4836,-0.9070,1742,3,2652,-0.0049,8.5618,0.5919,0.8355,1761,3
2.200,18.2,1.015,0.233,-0.013,7507,3,-180.8,3490,0.0050,-0.0008,-0.0059,-0.5715,-88,-16,3521,0.0054,-0.0016,0.0152,0.6137,-74,64,2618,-0.0053,8.0319,0.4952,-0.9044,1742,3,2650,-0.0049,8.5775,0.5432,0.8412,1759,3
2.220,18.4,1.045,0.232,-0.012,7409,3,-180.6,3492,0.0050,-0.0014,0.0003,-0.5746,-76,-16,3520,0.0053,-0.0008,0.0220,0.6125,-73,42,2621,-0.0052,7.8185,0.5081,-0.8995,1745,3,2649,-0.0049,8.3814,0.6538,0.8427,1759,3
2.240,18.6,1.063,0.231,-0.012,7480,3,-180.8,3494,0.0050,-0.0008,0.0108,-0.5776,-74,-11,3520,0.0054,-0.0006,0.0318,0.6131,-78,34,2626,-0.0052,7.8006,0.5226,-0.8894,1748,3,2652,-0.0049,8.3466,0.6896,0.8361,1761,4
2.260,18.8,1.105,0.230,-0.011,7436,3,-180.7,3496,0.0051,-0.0005,0.0077,-0.5803,-89,-5,3522,0.0054,-0.0003,0.1865,0.6149,-106,126,2633,-0.0051,7.6741,0.5394,-0.8746,1754,3,2659,-0.0048,8.1730,0.5727,0.8228,1766,3
2.280,19.0,1.185,0.229,-0.011,7430,3,-180.7,3498,0.0051,-0.0014,-0.0059,-0.5831,-78,-8,3522,0.0054,-0.0022,0.0701,0.6158,-80,110,2639,-0.0050,7.5976,0.5566,-0.8632,1758,3,2663,-0.0047,8.0567,0.6067,0.8140,1770,3
2.300,19.2,1.228,0.228,-0.011,7477,3,-180.7,3499,0.0051,-0.0009,-0.0057,-0.5841,-75,-15,3523,0.0054,-0.0013,0.0153,0.6171,-60,63,2643,-0.0050,7.6249,0.5730,-0.8553,1760,3,2667,-0.0047,8.0135,0.6180,0.8059,1773,3
2.320,19.4,1.273,0.228,-0.013,7477,3,-180.6,3499,0.0051,-0.0007,0.0004,-0.5841,-79,-15,3524,0.0054,0.0000,0.0672,0.6179,-76,68,2645,-0.0049,7.5582,0.5884,-0.8508,1763,3,2670,-0.0047,7.9318,0.7829,0.8002,1776,4
2.340,19.5,1.297,0.227,-0.014,7513,3,509.6,3498,0.0051,-0.0008,0.0094,-0.5822,-82,-12,3526,0.0054,-0.0007,0.0497,0.6200,-81,58,2646,-0.0049,7.3556,0.6066,-0.8489,1765,4,2674,-0.0046,7.6758,0.7090,0.7923,1780,4
2.360,19.7,1.306,0.228,-0.015,7518,3,509.5,3496,0.0051,-0.0009,0.0247,-0.5796,-86,-2,3527,0.0054,-0.0009,0.0502,0.6221,-81,52,2646,-0.0049,7.2881,0.6225,-0.8488,1765,4,2677,-0.0046,7.5477,0.6576,0.7849,1783,4
2.380,19.9,1.318,0.229,-0.016,7417,3,-180.6,3493,0.0050,-0.0012,0.0400,-0.5761,-81,14,3527,0.0054,-0.0009,0.0644,0.6223,-81,58,2642,-0.0050,7.1129,0.6397,-0.8576,1764,4,2676,-0.0046,7.3517,0.7641,0.7883,1783,5
2.400,20.1,1.354,0.232,-0.015,7370,3,-180.5,3490,0.0050,-0.0010,0.0468,-0.5728,-81,29,3525,0.0054,-0.0010,0.0813,0.6197,-83,74,2632,-0.0051,6.9105,0.6568,-0.8762,1759,4,2667,-0.0047,7.1026,0.7494,0.8057,1780,5
2.420,20.3,1.424,0.234,-0.015,7384,3,518.6,3489,0.0050,-0.0009,0.0403,-0.5703,-84,36,3523,0.0054,-0.0010,0.1181,0.6164,-88,109,2622,-0.0052,6.5998,0.6759,-0.8973,1756,4,2656,-0.0048,6.7450,0.7250,0.8281,1776,5
2.440,20.5,1.540,0.235,-0.016,7459,3,514.2,3488,0.0050,-0.0011,0.0195,-0.5696,-82,31,3521,0.0054,-0.0011,0.1405,0.6143,-94,145,2614,-0.0053,6.1738,0.6944,-0.9129,1755,5,2647,-0.0049,6.2821,0.7344,0.8458,1775,5
2.460,20.6,1.627,0.236,-0.017,7419,3,517.0,3487,0.0050,-0.0010,0.0059,-0.5680,-82,14,3522,0.0054,-0.0017,0.0574,0.6150,-72,107,2607,-0.0054,5.6411,0.7183,-0.9283,1756,5,2641,-0.0050,5.7136,0.7587,0.8578,1777,6
2.480,20.8,1.669,0.236,-0.018,7485,4,512.3,3487,0.0050,-0.0010,0.0147,-0.5675,-84,5,3524,0.0054,-0.0008,0.0356,0.6178,-67,68,2603,-0.0054,5.0744,0.7387,-0.9355,1762,6,2640,-0.0050,5.1467,0.7914,0.8600,1785,6
2.500,21.0,1.721,0.236,-0.019,7510,4,509.8,3487,0.0050,-0.0011,0.0210,-0.5684,-79,8,3527,0.0054,-0.0001,0.1742,0.6216,-94,138,2605,-0.0054,4.7606,0.7587,-0.9324,1769,7,2644,-0.0050,4.9159,0.7956,0.8527,1792,7
2.520,21.2,1.772,0.235,-0.019,7427,4,514.0,3488,0.0050,-0.0009,0.0260,-0.5698,-79,10,3530,0.0055,-0.0016,0.0507,0.6255,-75,94,2607,-0.0054,4.7731,0.7829,-0.9279,1771,7,2648,-0.0049,5.0162,0.8220,0.8443,1793,7
2.540,21.4,1.834,0.235,-0.019,7364,4,517.3,3490,0.0050,-0.0007,0.0298,-0.5723,-92,15,3532,0.0055,-0.0006,0.1545,0.6288,-85,139,2611,-0.0053,5.0727,0.8072,-0.9186,1769,7,2653,-0.0049,5.4232,0.9218,0.8339,1791,7
2.560,21.6,1.921,0.234,-0.019,7263,4,523.6,3492,0.0050,-0.0015,0.0312,-0.5744,-77,18,3533,0.0055,-0.0013,0.0620,0.6300,-73,102,2612,-0.0053,5.4913,0.8333,-0.9169,1763,6,2653,-0.0048,5.8620,0.9542,0.8335,1785,7
2.580,21.8,2.009,0.234,-0.021,7170,4,529.4,3493,0.0050,-0.0009,0.0307,-0.5761,-75,20,3535,0.0055,-0.0006,0.1334,0.6329,-83,130,2617,-0.0053,5.9096,0.8579,-0.9081,1761,6,2659,-0.0048,6.2777,0.9298,0.8228,1783,6
2.600,22.0,2.083,0.232,-0.022,7084,4,534.8,3492,0.0050,-0.0007,0.0341,-0.5747,-82,19,3538,0.0056,-0.0012,0.0560,0.6362,-73,90,2617,-0.0053,6.3278,0.8913,-0.9067,1756,6,2663,-0.0047,6.7092,1.0780,0.8144,1781,7
2.620,22.1,2.147,0.230,-0.024,7004,4,539.8,3491,0.0050,-0.0010,0.0458,-0.5737,-80,27,3541,0.0056,-0.0006,0.1208,0.6408,-85,113,2623,-0.0052,6.7217,0.9199,-0.8945,1756,6,2673,-0.0046,7.0982,0.9838,0.7939,1784,6
2.640,22.3,2.233,0.230,-0.026,6931,4,544.4,3489,0.0050,-0.0008,0.0463,-0.5712,-91,33,3544,0.0056,-0.0009,0.1884,0.6445,-92,172,2627,-0.0052,7.1202,0.9542,-0.8862,1755,6,2682,-0.0045,7.5044,1.0505,0.7763,1786,6
2.660,22.5,2.357,0.229,-0.029,6863,4,548.6,3487,0.0050,-0.0014,0.0453,-0.5682,-77,35,3544,0.0056,-0.0016,0.0665,0.6454,-67,120,2627,-0.0052,7.5144,0.9859,-0.8869,1752,6,2684,-0.0045,7.9150,1.1861,0.7711,1785,7
2.680,22.7,2.448,0.228,-0.032,7042,4,539.2,3483,0.0049,-0.0008,0.0505,-0.5624,-78,37,3546,0.0057,-0.0005,0.1168,0.6482,-75,124,2625,-0.0052,7.8984,1.0228,-0.8914,1747,6,2688,-0.0044,8.3037,1.1977,0.7627,1785,6
2.700,22.9,2.523,0.228,-0.035,7392,4,517.5,3478,0.0049,-0.0009,0.0616,-0.5560,-79,44,3549,0.0057,-0.0007,0.1404,0.6520,-84,142,2624,-0.0052,8.2798,1.0591,-0.8931,1744,5,2695,-0.0044,8.6687,1.1068,0.7491,1787,6
2.720,23.1,2.602,0.229,-0.037,7380,4,517.3,3473,0.0048,-0.0009,0.0749,-0.5497,-82,56,3551,0.0057,-0.0011,0.1038,0.6537,-77,124,2620,-0.0052,8.2703,1.0957,-0.9003,1742,6,2698,-0.0043,8.6519,1.1931,0.7443,1788,6
2.740,23.3,2.711,0.229,-0.038,7484,4,-180.7,3469,0.0047,-0.0009,0.0798,-0.5435,-92,67,3550,0.0057,-0.0007,0.1613,0.6532,-85,157,2612,-0.0053,8.3685,1.1340,-0.9172,1736,6,2693,-0.0044,8.6761,1.2031,0.7527,1786,6
2.760,23.4,2.831,0.230,-0.041,7452,4,512.9,3465,0.0047,-0.0014,0.0845,-0.5388,-80,74,3551,0.0057,-0.0012,0.1071,0.6542,-76,135,2607,-0.0054,8.2388,1.1730,-0.9278,1734,6,2692,-0.0044,8.5612,1.2359,0.7547,1786,6
2.780,23.6,2.940,0.231,-0.044,7378,4,517.5,3461,0.0047,-0.0010,0.0930,-0.5334,-76,82,3552,0.0057,-0.0009,0.1143,0.6563,-76,127,2600,-0.0055,8.0600,1.2145,-0.9407,1731,6,2692,-0.0044,8.4106,1.2907,0.7565,1786,7
2.800,23.8,3.042,0.232,-0.046,7482,4,-180.7,3458,0.0046,-0.0008,0.1038,-0.5283,-85,92,3555,0.0058,-0.0008,0.1357,0.6595,-81,137,2595,-0.0055,8.1502,1.2571,-0.9521,1726,6,2692,-0.0044,8.4570,1.3461,0.7554,1786,7
2.820,24.0,3.186,0.233,-0.049,7452,4,512.9,3453,0.0046,-0.0011,0.1062,-0.5229,-81,101,3556,0.0058,-0.0008,0.1935,0.6612,-91,186,2585,-0.0057,8.0208,1.3026,-0.9727,1721,7,2687,-0.0045,8.3498,1.3889,0.7651,1784,7
2.840,24.2,3.343,0.234,-0.052,7380,4,517.3,3450,0.0045,-0.0009,0.1018,-0.5184,-91,102,3559,0.0058,-0.0013,0.1779,0.6653,-83,198,2578,-0.0057,7.8531,1.3521,-0.9863,1718,7,2687,-0.0045,8.1987,1.4045,0.7659,1784,7
2.860,24.4,3.506,0.234,-0.055,7485,4,-180.7,3447,0.0045,-0.0013,0.1036,-0.5147,-77,102,3563,0.0058,-0.0011,0.1773,0.6702,-81,202,2571,-0.0058,7.9480,1.4029,-0.9999,1713,7,2687,-0.0045,8.2530,1.5007,0.7666,1784,8
2.880,24.5,3.689,0.233,-0.058,7453,4,512.8,3446,0.0045,-0.0009,0.1011,-0.5126,-75,102,3568,0.0059,-0.0009,0.2510,0.6766,-88,258,2571,-0.0058,7.8178,1.4565,-0.9997,1714,8,2693,-0.0044,8.1434,1.5128,0.7536,1789,8
2.900,24.7,3.846,0.233,-0.060,7378,4,517.5,3444,0.0045,-0.0007,0.1062,-0.5106,-90,98,3573,0.0060,-0.0014,0.1303,0.6836,-63,191,2573,-0.0058,7.6460,1.5149,-0.9968,1716,8,2701,-0.0043,8.0116,1.6324,0.7372,1795,9
2.920,24.9,4.013,0.233,-0.063,7481,4,-180.7,3443,0.0044,-0.0013,0.1204,-0.5083,-78,107,3576,0.0060,-0.0004,0.2058,0.6879,-81,214,2571,-0.0058,7.7322,1.5695,-1.0000,1714,8,2704,-0.0043,8.0494,1.6699,0.7305,1796,9
2.940,25.1,4.186,0.232,-0.066,7449,4,513.1,3440,0.0044,-0.0009,0.1292,-0.5045,-79,116,3580,0.0060,-0.0009,0.1999,0.6928,-83,220,2569,-0.0058,7.6124,1.6326,-1.0051,1714,9,2708,-0.0042,7.9523,1.7532,0.7225,1800,10
2.960,25.3,4.350,0.232,-0.069,7373,4,517.8,3437,0.0044,-0.0009,0.1446,-0.5010,-80,128,3584,0.0061,-0.0011,0.1830,0.6985,-74,207,2570,-0.0058,7.4532,1.6948,-1.0030,1715,9,2716,-0.0041,7.8060,1.7698,0.7068,1806,10
2.980,25.5,4.552,0.232,-0.072,7516,4,-180.7,3434,0.0043,-0.0009,0.1523,-0.4960,-87,141,3587,0.0061,-0.0007,0.2503,0.7022,-83,253,2564,-0.0059,7.5632,1.7618,-1.0135,1711,10,2717,-0.0041,7.9041,1.8976,0.7042,1806,11
3.000,25.6,4.752,0.232,-0.075,7443,4,513.4,3430,0.0043,-0.0011,0.1607,-0.4906,-84,152,3591,0.0062,-0.0010,0.2461,0.7077,-85,270,2561,-0.0059,7.4166,1.8344,-1.0206,1710,10,2722,-0.0040,7.7603,1.9514,0.6950,1810,11
3.020,25.8,4.981,0.233,-0.077,7327,4,-180.4,3426,0.0042,-0.0011,0.1693,-0.4860,-80,162,3593,0.0062,-0.0011,0.2662,0.7110,-79,292,2557,-0.0060,7.2219,1.9077,-1.0290,1709,11,2724,-0.0040,7.5711,2.0087,0.6916,1812,12
3.040,26.0,5.223,0.234,-0.081,7488,4,510.6,3423,0.0042,-0.0009,0.1778,-0.4817,-80,170,3595,0.0062,-0.0011,0.2139,0.7137,-68,260,2551,-0.0061,7.2661,1.9838,-1.0416,1705,11,2723,-0.0040,7.6101,2.0750,0.6935,1811,12
3.060,26.2,5.449,0.233,-0.084,7423,4,514.8,3419,0.0042,-0.0009,0.1938,-0.4767,-84,182,3598,0.0063,-0.0007,0.2174,0.7182,-71,245,2545,-0.0061,7.1070,2.0654,-1.0531,1702,12,2724,-0.0040,7.4473,2.2356,0.6908,1813,13
3.080,26.4,5.671,0.233,-0.088,7381,4,517.6,3416,0.0041,-0.0010,0.2152,-0.4726,-82,200,3603,0.0063,-0.0007,0.2393,0.7248,-79,253,2544,-0.0061,7.0163,2.1479,-1.0549,1702,13,2731,-0.0039,7.3203,2.2231,0.6765,1819,13
3.100,26.6,5.904,0.234,-0.091,7353,4,519.6,3412,0.0041,-0.0010,0.2362,-0.4674,-81,223,3608,0.0064,-0.0009,0.2603,0.7310,-81,271,2540,-0.0062,6.9508,2.2359,-1.0620,1701,13,2736,-0.0039,7.2404,2.3375,0.6666,1822,14
3.120,26.8,6.170,0.234,-0.095,7386,4,517.9,3408,0.0040,-0.0010,0.2521,-0.4619,-86,244,3611,0.0064,-0.0010,0.2842,0.7358,-81,298,2534,-0.0063,6.8210,2.3278,-1.0756,1698,14,2737,-0.0039,7.0888,2.4113,0.6647,1824,15
3.140,26.9,6.465,0.234,-0.098,7479,4,512.3,3405,0.0040,-0.0011,0.2660,-0.4570,-81,263,3615,0.0065,-0.0010,0.2913,0.7409,-79,315,2527,-0.0063,6.6342,2.4238,-1.0883,1695,15,2738,-0.0039,6.8761,2.5185,0.6624,1827,16
3.160,27.1,6.792,0.235,-0.102,7456,4,-180.7,3402,0.0040,-0.0010,0.2758,-0.4530,-81,278,3620,0.0065,-0.0009,0.3311,0.7472,-82,353,2525,-0.0064,6.3748,2.5239,-1.0924,1696,16,2744,-0.0038,6.6000,2.6439,0.6511,1833,18
3.180,27.3,7.141,0.234,-0.107,7436,4,-180.6,3397,0.0039,-0.0010,0.2846,-0.4467,-83,288,3625,0.0066,-0.0010,0.3135,0.7535,-77,353,2517,-0.0065,6.0587,2.6319,-1.1094,1694,18,2745,-0.0038,6.2687,2.8484,0.6492,1837,20
3.200,27.5,7.507,0.233,-0.113,7417,4,-180.6,3393,0.0039,-0.0009,0.2888,-0.4414,-103,294,3632,0.0067,-0.0007,0.3794,0.7629,-87,403,2516,-0.0065,5.6655,2.7462,-1.1107,1698,20,2755,-0.0037,5.8486,2.8827,0.6282,1849,22
3.220,27.7,7.876,0.233,-0.119,7400,5,-180.5,3389,0.0038,-0.0015,0.3079,-0.4356,-74,307,3640,0.0068,-0.0013,0.3511,0.7739,-72,400,2518,-0.0064,5.2278,2.8589,-1.1083,1705,22,2768,-0.0035,5.3725,2.9880,0.6009,1864,25
3.240,27.9,8.262,0.233,-0.127,7327,5,-180.4,3382,0.0037,-0.0008,0.3252,-0.4261,-71,322,3647,0.0068,-0.0007,0.3862,0.7841,-79,424,2509,-0.0066,4.8294,2.9817,-1.1262,1705,25,2774,-0.0034,5.0209,3.1861,0.5894,1873,28
3.260,28.0,8.644,0.234,-0.136,7381,5,517.5,3374,0.0036,-0.0007,0.3464,-0.4152,-81,340,3657,0.0070,-0.0010,0.3759,0.7966,-72,423,2500,-0.0066,4.6410,3.1052,-1.1430,1704,27,2783,-0.0033,4.8746,3.2308,0.5709,1882,30
3.280,28.2,9.037,0.235,-0.145,7439,5,512.9,3364,0.0035,-0.0010,0.3705,-0.4025,-89,362,3667,0.0071,-0.0007,0.4210,0.8102,-80,456,2488,-0.0068,4.6403,3.2378,-1.1685,1696,28,2790,-0.0032,4.9486,3.3909,0.5569,1885,31
3.300,28.4,9.457,0.236,-0.153,7338,5,518.9,3355,0.0034,-0.0011,0.3897,-0.3907,-96,384,3678,0.0072,-0.0009,0.4644,0.8250,-81,503,2478,-0.0069,4.8028,3.3761,-1.1883,1687,28,2800,-0.0031,5.1651,3.5438,0.5367,1888,31
3.320,28.6,9.916,0.236,-0.162,7239,5,525.1,3347,0.0033,-0.0013,0.4152,-0.3789,-80,409,3688,0.0073,-0.0010,0.4614,0.8390,-74,520,2466,-0.0071,4.9920,3.5204,-1.2135,1675,28,2807,-0.0030,5.3665,3.6634,0.5235,1889,31
3.340,28.8,10.409,0.236,-0.172,7148,5,530.8,3338,0.0032,-0.0010,0.4397,-0.3669,-77,435,3699,0.0074,-0.0009,0.4793,0.8534,-73,539,2454,-0.0072,5.1828,3.6731,-1.2377,1665,28,2814,-0.0030,5.5779,3.9017,0.5079,1891,32
3.360,29.0,10.916,0.236,-0.181,7063,5,536.1,3329,0.0031,-0.0009,0.4663,-0.3547,-82,461,3711,0.0076,-0.0007,0.5215,0.8700,-80,578,2446,-0.0073,5.3666,3.8364,-1.2537,1657,28,2828,-0.0028,5.7721,4.0214,0.4808,1897,32
3.380,29.2,11.469,0.236,-0.191,6985,5,541.0,3319,0.0030,-0.0010,0.4923,-0.3410,-86,487,3722,0.0077,-0.0010,0.5336,0.8845,-75,602,2434,-0.0074,5.5548,4.0058,-1.2768,1647,29,2837,-0.0027,5.9739,4.2333,0.4615,1900,33
3.400,29.3,12.046,0.236,-0.200,6913,5,545.5,3308,0.0029,-0.0011,0.5195,-0.3270,-94,513,3733,0.0079,-0.0007,0.5967,0.9003,-82,661,2427,-0.0075,5.7346,4.1896,-1.2922,1640,29,2852,-0.0025,6.1815,4.4884,0.4323,1906,33
3.420,29.5,12.665,0.237,-0.209,6846,5,549.6,3298,0.0027,-0.0012,0.5564,-0.3130,-72,547,3743,0.0080,-0.0011,0.5923,0.9131,-70,678,2415,-0.0076,5.9113,4.3819,-1.3148,1631,29,2861,-0.0024,6.3798,4.6967,0.4145,1910,34
3.440,29.7,13.354,0.238,-0.219,6785,5,553.4,3287,0.0026,-0.0008,0.5809,-0.2978,-82,575,3751,0.0081,-0.0007,0.6589,0.9242,-76,739,2400,-0.0078,6.0950,4.5819,-1.3470,1618,29,2864,-0.0024,6.5668,4.8442,0.4075,1910,34
3.460,29.9,14.077,0.239,-0.230,6728,5,557.0,3274,0.0025,-0.0010,0.6023,-0.2815,-93,597,3763,0.0082,-0.0007,0.7170,0.9398,-88,808,2385,-0.0080,6.2699,4.7988,-1.3773,1607,30,2873,-0.0023,6.7669,5.0718,0.3899,1913,35
3.480,30.1,14.854,0.238,-0.243,6676,5,560.3,3261,0.0023,-0.0012,0.6370,-0.2633,-79,625,3774,0.0083,-0.0012,0.7170,0.9544,-73,832,2368,-0.0082,6.4471,5.0257,-1.4109,1595,30,2881,-0.0022,6.9661,5.3325,0.3743,1916,36
3.500,30.2,15.647,0.237,-0.257,6814,5,552.7,3246,0.0021,-0.0009,0.6762,-0.2437,-80,656,3787,0.0085,-0.0010,0.7404,0.9721,-62,855,2355,-0.0084,6.6207,5.2647,-1.4378,1584,31,2895,-0.0020,7.1604,5.5783,0.3452,1923,36
3.520,30.4,16.458,0.237,-0.270,7006,5,540.7,3232,0.0020,-0.0010,0.7217,-0.2246,-84,694,3803,0.0087,-0.0006,0.8002,0.9941,-71,909,2344,-0.0085,6.7924,5.5181,-1.4597,1576,31,2915,-0.0018,7.3673,5.9185,0.3054,1934,38
3.540,30.6,17.346,0.237,-0.284,7200,5,528.7,3218,0.0018,-0.0011,0.7621,-0.2048,-92,733,3818,0.0088,-0.0007,0.8779,1.0138,-75,993,2330,-0.0087,6.9713,5.7785,-1.4878,1566,32,2930,-0.0016,7.5437,6.1185,0.2743,1942,38
3.560,30.8,18.302,0.236,-0.300,7393,5,516.7,3204,0.0016,-0.0012,0.8119,-0.1862,-78,777,3835,0.0091,-0.0011,0.8627,1.0371,-62,1010,2319,-0.0088,7.1247,6.0663,-1.5106,1557,32,2950,-0.0014,7.7374,6.4437,0.2344,1953,40
3.580,31.0,19.300,0.236,-0.316,7378,5,-180.5,3187,0.0014,-0.0009,0.8630,-0.1642,-81,822,3854,0.0093,-0.0005,0.9658,1.0629,-77,1100,2304,-0.0090,7.1346,6.3633,-1.5410,1547,33,2970,-0.0011,7.7553,6.7627,0.1930,1965,42
