Time_s,Speed_Kmh,YawRate_deg,Pitch_deg,Roll_deg,EngineRPM,Gear,NetTorque,FL_Load_N,FL_Travel_m,FL_SlipLong,FL_SlipAngle_deg,FL_DynamicToe_deg,FL_ForceLong_N,FL_ForceLat_N,FR_Load_N,FR_Travel_m,FR_SlipLong,FR_SlipAngle_deg,FR_DynamicToe_deg,FR_ForceLong_N,FR_ForceLat_N,RL_Load_N,RL_Travel_m,RL_SlipLong,RL_SlipAngle_deg,RL_DynamicToe_deg,RL_ForceLong_N,RL_ForceLat_N,RR_Load_N,RR_Travel_m,RR_SlipLong,RR_SlipAngle_deg,RR_DynamicToe_deg,RR_ForceLong_N,RR_ForceLat_N
15.720,48.7,125.781,0.345,-1.325,5061,3,-58.3,2152,-0.0108,0.0015,2.8984,-2096.4510,34,1106,5176,0.0248,0.0102,21.8493,-1645.3350,19,4781,878,-0.0257,2.2517,54.6739,-4.4239,561,318,3902,0.0098,4.0028,64.7630,-1.6915,2428,955
15.740,48.5,126.211,0.350,-1.289,4823,3,-56.8,2214,-0.0100,0.0017,4.7891,-2097.3800,53,1905,5164,0.0247,0.0141,24.2368,-1646.0150,77,4686,923,-0.0252,2.2118,56.2391,-4.3334,583,345,3873,0.0095,4.0409,66.4957,-1.6320,2405,957
15.760,48.3,128.015,0.350,-1.259,4641,3,98.0,2285,-0.0092,0.2137,43.2181,1.0529,612,1909,5153,0.0246,0.2637,55.6122,2.8142,1249,3865,976,-0.0246,2.2943,57.8534,-4.2251,615,363,3845,0.0092,4.1354,68.4269,-1.5756,2383,959
15.780,48.1,129.650,0.345,-1.235,4542,3,168.7,2341,-0.0085,0.1567,45.1131,0.9774,388,1935,5142,0.0244,0.0329,58.2852,2.7990,574,3932,1030,-0.0239,2.3945,59.4446,-4.1161,647,379,3831,0.0090,4.4718,70.3650,-1.5485,2378,925
15.800,47.8,131.528,0.335,-1.219,4486,3,193.1,2375,-0.0081,0.1348,47.1054,0.9315,283,1952,5124,0.0242,-0.0131,61.0946,2.7745,140,3910,1084,-0.0233,2.5323,61.2509,-4.0080,681,391,3833,0.0090,5.0146,72.4278,-1.5509,2389,863
15.820,47.5,133.501,0.320,-1.210,4488,3,268.2,2390,-0.0079,0.1344,49.1672,0.9107,241,1952,5103,0.0240,0.0533,64.1034,2.7463,34,3858,1135,-0.0227,2.7460,62.9821,-3.9037,716,394,3848,0.0092,5.7731,74.4826,-1.5817,2409,790
15.840,47.3,135.332,0.300,-1.202,4566,3,329.8,2382,-0.0080,0.1453,51.2833,0.9221,230,1931,5074,0.0236,0.1456,67.0954,2.7074,119,3804,1183,-0.0221,3.0536,64.8169,-3.8062,752,388,3876,0.0095,6.9980,76.6433,-1.6379,2439,690
15.860,47.0,137.058,0.278,-1.196,4710,3,380.5,2345,-0.0085,0.1629,53.5249,0.9713,233,1888,5020,0.0230,0.2065,70.3625,2.6342,232,3733,1224,-0.0217,3.4853,66.6364,-3.7242,785,369,3898,0.0098,8.7482,78.7871,-1.6840,2463,582
15.880,46.7,138.780,0.259,-1.192,4906,3,422.4,2301,-0.0090,0.1835,55.8829,1.0315,240,1838,4962,0.0223,0.2343,73.5865,2.5564,299,3664,1261,-0.0212,4.0624,68.4705,-3.6497,817,341,3922,0.0101,11.4811,80.9132,-1.7321,2484,468
15.900,46.4,140.534,0.241,-1.186,5613,3,459.5,2261,-0.0095,0.2063,58.2839,1.0851,248,1793,4915,0.0218,0.2552,76.8785,2.4928,325,3610,1291,-0.0209,5.2116,70.3752,-3.5886,847,290,3945,0.0103,17.6674,83.0279,-1.7783,2501,323
15.920,46.2,142.440,0.228,-1.177,6369,3,466.3,2223,-0.0099,0.2337,60.7467,1.1364,259,1750,4862,0.0211,0.2833,80.4358,2.4211,321,3559,1320,-0.0205,6.7916,72.2494,-3.5310,874,237,3958,0.0105,29.8513,85.2349,-1.8053,2505,200
15.940,45.9,144.548,0.220,-1.169,7119,3,452.1,2199,-0.0102,0.2677,63.3422,1.1679,275,1719,4819,0.0206,0.3645,83.9473,2.3639,308,3519,1345,-0.0202,8.7679,74.1833,-3.4788,894,193,3965,0.0106,63.1850,87.4484,-1.8189,2503,102
15.960,45.6,146.780,0.217,-1.158,7314,3,-180.4,2190,-0.0103,0.1916,63.3499,-151.0893,215,1718,4792,0.0203,0.1262,85.5992,-117.3130,189,3502,1366,-0.0200,10.4209,76.1200,-3.4377,908,167,3967,0.0106,91.8075,88.1876,-1.8228,2500,61
15.980,45.3,149.099,0.216,-1.146,7281,3,71.1,2191,-0.0103,0.1606,63.9506,-275.1212,162,1722,4768,0.0200,0.2248,86.9168,-214.7975,66,3484,1381,-0.0198,12.5453,78.0972,-3.4071,918,146,3958,0.0105,85.6887,88.0601,-1.8053,2495,62
16.000,45.0,151.462,0.220,-1.133,7057,3,-93.6,2202,-0.0102,0.1506,64.6500,-402.5328,126,1731,4751,0.0198,0.6389,86.9134,-314.9188,16,3465,1393,-0.0197,14.6796,80.0089,-3.3823,926,131,3943,0.0103,39.0144,85.8000,-1.7733,2491,117
16.020,44.7,153.784,0.227,-1.123,6806,3,-73.8,2221,-0.0099,0.1588,65.5256,-524.6493,110,1744,4742,0.0197,1.0930,86.9036,-410.8588,81,3452,1399,-0.0196,17.9732,82.0898,-3.3703,930,111,3921,0.0101,24.3765,83.4847,-1.7292,2483,191
16.040,44.4,155.953,0.234,-1.113,6706,3,-70.0,2251,-0.0096,0.1628,66.1868,-664.5219,101,1765,4750,0.0198,0.9329,85.8140,-520.7169,199,3445,1403,-0.0196,24.2423,84.0542,-3.3627,931,87,3902,0.0098,18.0525,81.2080,-1.6910,2475,261
16.060,44.0,157.953,0.243,-1.102,6620,3,-69.6,2281,-0.0092,0.0960,65.1626,-911.3192,52,1790,4758,0.0199,0.7254,85.1888,-714.5860,217,3443,1406,-0.0195,38.1113,86.1724,-3.3561,932,59,3883,0.0096,14.4011,78.9979,-1.6529,2465,321
16.080,43.7,159.871,0.254,-1.089,6512,3,-68.7,2320,-0.0088,0.2407,68.5803,-911.3716,106,1812,4773,0.0201,0.5915,81.1477,-714.5660,349,3436,1410,-0.0195,81.4096,88.1958,-3.3471,933,31,3863,0.0094,11.9361,76.7173,-1.6131,2454,378
16.100,43.3,161.671,0.266,-1.075,6333,3,-67.6,2363,-0.0083,0.1983,68.4557,-1128.8770,110,1841,4787,0.0203,0.3317,80.1242,-885.3987,346,3444,1413,-0.0194,80.3908,88.1822,-3.3412,934,26,3838,0.0091,10.1053,74.4271,-1.5611,2439,431
16.120,42.9,163.500,0.285,-1.063,6109,3,-66.0,2403,-0.0078,0.2253,69.9210,-1256.8150,120,1867,4795,0.0203,0.2159,78.2694,-985.8676,285,3455,1407,-0.0195,62.3113,87.6717,-3.3548,930,29,3798,0.0086,8.6603,72.1450,-1.4814,2415,484
16.140,42.5,165.350,0.304,-1.055,5862,3,-64.2,2461,-0.0071,0.1464,69.3150,-1519.4140,83,1911,4826,0.0207,0.1628,77.4981,-1192.0920,160,3484,1393,-0.0197,32.4856,85.5895,-3.3815,923,50,3759,0.0082,7.6116,70.0650,-1.4027,2391,530
16.160,42.1,167.157,0.323,-1.045,5663,3,-62.8,2517,-0.0065,0.2621,72.0109,-1601.8580,108,1947,4865,0.0212,0.2772,74.4367,-1256.7580,176,3512,1378,-0.0199,21.4272,83.4297,-3.4127,915,78,3725,0.0078,6.6462,67.5937,-1.3340,2369,580
16.180,41.6,168.850,0.343,-1.038,5517,3,-61.7,2562,-0.0059,0.3260,74.0126,-1735.9910,142,1973,4888,0.0214,0.2942,72.4446,-1362.0690,236,3528,1352,-0.0202,15.8892,81.3530,-3.4645,899,104,3678,0.0072,5.7982,65.2929,-1.2393,2338,631
16.200,41.2,170.378,0.360,-1.034,5412,4,-61.0,2606,-0.0054,0.3600,75.9436,-1884.6220,166,1997,4917,0.0218,0.2738,70.3706,-1478.7650,294,3550,1323,-0.0205,12.3676,79.1243,-3.5245,880,130,3634,0.0067,4.9776,63.2214,-1.1488,2306,696
16.220,40.7,171.754,0.378,-1.033,5137,4,-59.1,2647,-0.0049,0.4355,78.4401,-2017.9650,191,2020,4948,0.0221,0.2260,68.5432,-1583.4490,310,3579,1299,-0.0208,9.9541,76.9371,-3.5731,864,155,3599,0.0063,4.6153,60.7846,-1.0792,2285,728
16.240,40.2,172.993,0.391,-1.032,4636,4,-55.7,2687,-0.0044,0.5056,81.0327,-2155.6570,206,2042,4986,0.0226,0.2055,66.1861,-1691.5420,316,3617,1275,-0.0211,8.8447,74.7322,-3.6211,848,171,3574,0.0060,4.5072,58.4748,-1.0271,2274,720
16.260,39.8,174.182,0.405,-1.025,3912,4,-50.6,2716,-0.0041,1.0949,85.3762,-2178.9940,266,2049,5011,0.0229,0.2108,62.5901,-1709.8140,356,3650,1251,-0.0213,8.5447,72.5489,-3.6691,833,172,3547,0.0057,4.6222,56.0929,-0.9734,2268,679
16.280,39.3,175.419,0.414,-1.016,3689,4,-48.8,2743,-0.0038,1.2369,85.6864,-2183.7190,384,2041,5025,0.0230,0.2031,58.8166,-1713.4800,404,3680,1228,-0.0216,7.6415,70.2760,-3.7161,818,180,3510,0.0052,4.2403,53.8506,-0.8979,2249,688
16.300,38.8,176.588,0.419,-1.004,3476,4,-47.3,2761,-0.0036,0.6134,83.2652,-2188.4940,434,2037,5023,0.0230,0.1836,55.1330,-1717.2150,433,3709,1214,-0.0218,6.7815,67.9796,-3.7453,808,194,3476,0.0048,3.9203,51.4973,-0.8293,2231,706
16.320,38.3,177.766,0.421,-0.991,3267,4,-45.8,2768,-0.0035,0.2703,77.5804,-2193.3300,408,2046,5003,0.0228,0.1625,51.4386,-1721.0330,438,3735,1199,-0.0220,6.0717,65.6553,-3.7749,798,207,3434,0.0043,3.6229,49.1688,-0.7452,2209,722
16.340,37.7,178.988,0.420,-0.978,3058,4,-44.3,2771,-0.0035,0.1784,71.6189,-2198.2010,351,2061,4976,0.0225,0.1455,47.8048,-1724.8940,432,3762,1195,-0.0220,5.4743,63.2947,-3.7819,796,221,3401,0.0039,3.3668,46.7642,-0.6780,2194,734
16.360,37.2,180.246,0.418,-0.964,2819,4,-42.6,2769,-0.0035,0.1649,65.7894,-2203.1400,290,2077,4946,0.0221,0.1308,44.1429,-1728.8180,427,3792,1199,-0.0220,4.9368,60.8931,-3.7754,797,236,3375,0.0036,3.1099,44.3788,-0.6256,2183,750
16.380,36.7,181.574,0.416,-0.953,2581,4,-40.9,2770,-0.0035,0.1874,59.6044,-2208.1370,256,2094,4916,0.0218,0.1183,40.5483,-1732.7830,426,3826,1206,-0.0219,4.4590,58.4702,-3.7609,802,252,3352,0.0034,2.8719,41.9629,-0.5787,2175,765
16.400,36.2,182.988,0.413,-0.944,2342,4,-39.2,2774,-0.0034,0.2138,52.9149,-2208.1420,266,2115,4894,0.0215,0.1054,36.8469,-1732.8130,428,3874,1219,-0.0217,4.0498,55.9946,-3.7337,810,268,3339,0.0032,2.6575,39.5135,-0.5531,2175,779
16.420,35.6,184.442,0.414,-0.940,2103,4,-37.5,2774,-0.0034,0.2134,46.6808,-2218.2910,298,2138,4876,0.0213,0.0898,33.5257,-1740.8110,412,3931,1227,-0.0216,3.6632,53.3975,-3.7171,816,284,3329,0.0031,2.4633,37.1303,-0.5330,2178,791
16.440,35.1,186.009,0.414,-0.940,1867,4,-35.9,2777,-0.0034,0.1891,40.7539,-2223.4110,330,2173,4869,0.0212,0.0762,29.6146,-1744.8410,399,4011,1228,-0.0216,3.3306,50.8239,-3.7160,816,297,3320,0.0030,2.2662,34.6410,-0.5148,2183,805
16.460,34.6,187.653,0.414,-0.944,1629,4,-34.2,2779,-0.0034,0.1696,33.7534,-2228.5370,377,2218,4870,0.0212,0.0678,26.0631,-1748.8640,418,4104,1229,-0.0216,3.0089,48.2117,-3.7135,817,312,3320,0.0030,2.0864,32.0089,-0.5153,2196,816
16.480,34.0,189.379,0.416,-0.953,1392,4,-32.3,2775,-0.0034,0.1310,27.5844,-2233.6760,404,2279,4875,0.0213,0.0545,22.5173,-1752.8990,411,4220,1226,-0.0216,2.7230,45.3770,-3.7209,816,323,3326,0.0031,1.9158,29.4470,-0.5267,2215,828
16.500,33.5,191.259,0.421,-0.968,1158,4,-30.1,2768,-0.0035,0.0904,21.3896,-2238.7870,405,2364,4889,0.0214,0.0424,18.9439,-1756.9040,386,4364,1209,-0.0218,2.4453,42.5001,-3.7535,807,333,3330,0.0031,1.7487,26.8336,-0.5355,2237,837
16.520,33.0,193.365,0.427,-0.990,925,4,-28.0,2759,-0.0036,0.0504,14.9822,-2243.8250,365,2487,4914,0.0217,0.0326,15.3239,-1760.8380,366,4544,1184,-0.0221,2.1790,39.7160,-3.8050,791,340,3339,0.0032,1.5890,24.2044,-0.5529,2266,845
16.540,32.5,195.695,0.436,-1.021,698,4,3.4,2745,-0.0038,0.0322,9.2569,-2248.7640,348,2638,4949,0.0222,0.0245,11.7572,-1764.6870,365,4759,1146,-0.0226,1.9313,36.4949,-3.8810,769,343,3350,0.0033,1.4325,21.5633,-0.5750,2302,853
16.560,32.0,198.327,0.450,-1.061,504,4,51.8,2729,-0.0040,0.0126,3.4067,-2248.7420,312,2835,5002,0.0228,0.0164,8.0677,-1764.6160,343,5024,1096,-0.0232,1.7091,33.2371,-3.9824,739,341,3369,0.0036,1.3025,18.6985,-0.6139,2351,847
16.580,31.5,201.361,0.469,-1.112,342,4,84.3,2711,-0.0042,0.0022,-2.3552,-2258.2800,244,2944,5073,0.0236,0.0111,4.3118,-1772.0320,329,5283,1026,-0.0240,1.5269,29.8686,-4.1237,697,330,3389,0.0038,1.1921,15.8559,-0.6533,2407,824
16.600,31.1,203.852,0.490,-1.165,191,4,84.6,2689,-0.0044,-0.0014,-7.6063,-2262.7340,151,261,5165,0.0247,0.0045,0.6792,-1775.4310,310,5151,934,-0.0251,1.3554,26.0251,-4.3099,643,307,3410,0.0041,1.0831,12.9511,-0.6963,2472,785
16.620,30.9,201.662,0.499,-1.181,42,4,84.9,2670,-0.0046,0.0033,-11.5260,-2266.6190,91,-2842,5264,0.0259,0.0009,-2.0684,-1778.3700,164,2525,835,-0.0262,1.1680,21.2588,-4.5099,585,278,3429,0.0043,0.9731,9.9871,-0.7343,2546,734
16.640,30.8,196.298,0.482,-1.127,0,4,85.0,2669,-0.0047,-0.0002,-13.5713,-2268.9040,87,-2907,5297,0.0263,-0.0012,-4.0827,-1780.1220,40,-2088,802,-0.0266,1.0617,16.0107,-4.5776,576,262,3430,0.0043,0.9295,6.9084,-0.7364,2609,628
16.660,30.7,189.007,0.433,-0.989,0,4,85.0,2701,-0.0043,-0.0009,-15.1086,-2270.2240,57,-2866,5209,0.0252,-0.0018,-5.9694,-1781.2440,0,-4628,898,-0.0255,1.0608,10.6958,-4.3838,666,262,3406,0.0040,0.9569,4.0277,-0.6878,2628,460
16.680,30.6,181.338,0.352,-0.772,0,4,85.0,2770,-0.0035,-0.0017,-16.5379,-2270.3170,42,-2868,4970,0.0224,-0.0025,-7.2620,-1781.5660,-118,-5033,1151,-0.0225,1.0239,5.3127,-3.8722,882,274,3351,0.0034,0.9647,1.3471,-0.5766,2609,294
16.700,30.4,174.105,0.244,-0.490,0,4,85.0,2861,-0.0024,-0.0030,-17.5282,-2270.4400,33,-2908,4579,0.0178,-0.0042,-8.7651,-1782.0930,-82,-4824,1545,-0.0179,0.9938,0.1765,-3.0742,1215,262,3263,0.0023,0.9904,-1.3527,-0.3999,2553,134
16.720,30.3,167.698,0.119,-0.160,0,4,85.0,2960,-0.0012,-0.0045,-18.8750,-2273.8200,23,-2956,4050,0.0116,-0.0052,-10.2135,-1785.3570,-92,-4319,2047,-0.0120,0.9475,-4.9826,-2.0609,1635,184,3137,0.0008,1.0172,-4.0014,-0.1435,2455,-12
16.740,30.0,162.367,-0.013,0.197,0,4,85.0,3055,-0.0001,-0.0068,-20.5590,-2273.9480,2,-2994,3411,0.0041,-0.0074,-11.7803,-1786.2190,-94,-3644,2608,-0.0054,0.8703,-9.8643,-0.9255,2096,11,2964,-0.0012,1.0380,-6.6050,0.2053,2315,-137
16.760,29.8,158.315,-0.140,0.562,0,4,85.0,3137,0.0008,-0.0099,-22.3217,-2277.7310,-33,-3017,2698,-0.0043,-0.0103,-13.4368,-1790.0670,-80,-2873,3184,0.0014,0.7806,-14.6334,0.2395,2547,-283,2745,-0.0038,1.0676,-9.1905,0.6492,2133,-234
16.780,29.5,155.611,-0.251,0.918,0,4,85.0,3207,0.0017,-0.0051,-24.2833,-2280.1570,22,-3028,1956,-0.0130,-0.0146,-15.1945,-1792.8970,-79,-2071,3732,0.0078,0.6602,-19.1640,1.3480,2933,-712,2481,-0.0069,1.0797,-11.6105,1.1818,1918,-300
16.800,29.2,154.252,-0.339,1.249,0,4,85.0,3291,0.0026,-0.0144,-26.6285,-2282.9260,-17,-3044,1248,-0.0214,-0.0225,-17.1301,-1795.9400,-76,-1308,4231,0.0137,0.4043,-23.8687,2.3566,3202,-1372,2188,-0.0103,1.0125,-13.9133,1.7747,1690,-350
16.820,28.9,154.364,-0.396,1.544,0,4,85.0,3388,0.0038,-0.0164,-29.1334,-2285.9820,-33,-3070,607,-0.0289,-0.0307,-19.1498,-1799.1010,-45,-629,4656,0.0187,0.0323,-28.7313,3.2159,3078,-2568,1875,-0.0140,0.8859,-15.9970,2.4075,1452,-393
16.840,28.5,155.829,-0.422,1.792,0,4,85.0,3510,0.0052,-0.0199,-31.7325,-2289.3730,-47,-3115,74,-0.0352,-0.0465,-21.1042,-1802.3560,-7,-75,4992,0.0227,-0.1437,-33.3654,3.8947,1518,-4193,1556,-0.0178,0.7497,-17.9209,3.0535,1205,-429
16.860,28.2,157.338,-0.428,2.004,0,4,85.0,3655,0.0069,-0.0170,-34.0925,-2292.9990,-25,-3183,0,-0.0400,-0.0638,-22.9039,-1805.6000,0,0,5236,0.0255,0.1107,-37.5764,4.3880,825,-4482,1246,-0.0214,0.7392,-19.5334,3.6787,957,-416
16.880,27.8,158.857,-0.418,2.174,0,4,85.0,3838,0.0091,-0.0240,-36.4401,-2296.5320,-41,-3282,0,-0.0434,-0.0820,-24.6949,-1808.5720,0,0,5440,0.0279,0.1755,-42.6040,4.8024,970,-4482,980,-0.0245,0.7822,-21.2493,4.2185,742,-356
16.900,27.5,160.347,-0.393,2.301,0,4,85.0,4036,0.0114,-0.0240,-38.7511,-2296.7980,-36,-3393,0,-0.0455,-0.1049,-26.4801,-1808.8170,0,0,5601,0.0298,0.0552,-48.0062,5.1262,875,-4521,761,-0.0271,0.7771,-23.0088,4.6611,567,-294
16.920,27.1,161.671,-0.357,2.385,10,4,85.0,4248,0.0139,-0.0279,-40.9269,-2303.8180,-42,-3515,0,-0.0464,-0.1225,-28.1869,-1814.2030,0,0,5720,0.0312,-0.1238,-53.7510,5.3674,509,-4583,596,-0.0291,0.7219,-24.7362,4.9944,435,-251
16.940,26.8,162.705,-0.308,2.425,75,4,84.9,4465,0.0165,-0.0295,-42.9070,-2307.5530,-43,-3642,0,-0.0460,-0.1482,-29.9266,-1816.8680,0,0,5801,0.0322,-0.3230,-60.2494,5.5322,-11,-4585,491,-0.0303,0.6430,-26.5667,5.2072,348,-231
16.960,26.4,163.264,-0.256,2.421,115,3,84.8,4680,0.0190,-0.0368,-45.0712,-2307.8420,-64,-3765,0,-0.0445,-0.1662,-31.4775,-1816.6970,0,0,5833,0.0326,-0.0846,-66.4307,5.5962,-309,-4520,434,-0.0310,0.7134,-28.4302,5.3208,297,-223
16.980,26.1,163.649,-0.197,2.381,57,3,84.9,4864,0.0212,-0.0311,-46.6361,-2314.9490,-42,-3870,0,-0.0423,-0.1686,-33.1923,-1821.8270,0,0,5822,0.0324,1.3019,-73.0331,5.5741,358,-4460,432,-0.0310,1.0911,-30.3280,5.3260,300,-194
17.000,25.6,164.134,-0.132,2.302,54,3,84.9,5040,0.0232,-0.0423,-48.9295,-2318.7570,-60,-3964,0,-0.0391,-0.1749,-34.8396,-1824.2730,0,0,5776,0.0319,0.9267,-79.8030,5.4817,993,-4258,476,-0.0305,1.1475,-32.2835,5.2371,330,-197
17.020,25.2,164.354,-0.064,2.191,37,3,84.9,5183,0.0249,-0.0477,-50.9226,-2322.8240,-76,-4035,57,-0.0354,-0.1729,-36.4725,-1826.8890,-14,-53,5678,0.0307,-0.1290,-79.8815,5.2824,1037,-4131,552,-0.0296,1.1517,-34.4113,5.0838,379,-226
17.040,24.9,165.006,0.007,2.046,37,3,84.9,5296,0.0262,-2.3721,-86.7378,-3.0065,-3233,-1194,417,-0.0312,-1.5916,-70.0624,-3.5711,-228,-230,5535,0.0291,-0.9636,-79.7615,4.9936,180,-4153,656,-0.0283,1.1755,-36.5029,4.8729,445,-268
17.060,24.6,164.950,0.072,1.879,44,3,85.0,5360,0.0270,4.4815,-84.7582,-3.0925,-2263,-3006,804,-0.0266,-1.4642,-71.6087,-3.0492,-410,-454,5333,0.0267,-2.0411,-79.3951,4.5846,-652,-3927,777,-0.0269,1.3396,-38.7437,4.6280,520,-321
17.080,24.1,166.238,0.145,1.697,89,3,84.9,5366,0.0271,0.1519,-82.6698,-3.1014,2683,-2463,1183,-0.0222,-1.3027,-73.5870,-2.5385,-554,-701,5098,0.0239,-0.9036,-70.5507,4.1104,-1215,-3568,915,-0.0253,1.3712,-40.9127,4.3495,602,-385
17.100,23.6,167.036,0.224,1.506,106,3,84.7,5340,0.0268,-2.7170,-80.0593,-3.0661,1849,-3267,1563,-0.0177,-1.0018,-75.4832,-2.0256,-643,-990,4796,0.0204,-1.0281,-62.4848,3.4991,-1343,-3278,1019,-0.0241,1.3082,-43.3852,4.1385,662,-433
17.120,23.1,164.872,0.289,1.331,193,3,84.7,5281,0.0261,-2.3029,-78.2327,-2.9870,-1535,-3408,1929,-0.0134,-0.6001,-77.2833,-1.5317,-650,-1308,4443,0.0162,-0.4640,-57.4491,2.7860,-1314,-3025,1091,-0.0232,1.6638,-46.4606,3.9921,704,-457
17.140,22.7,161.819,0.334,1.178,201,3,84.5,5190,0.0250,-0.7544,-76.6309,-2.8636,-1817,-3158,2227,-0.0099,-0.0986,-78.8480,-1.1308,-553,-1598,4110,0.0123,-0.7085,-52.7243,2.1115,-1256,-2805,1147,-0.0226,1.6522,-49.7386,3.8802,737,-470
17.160,22.2,158.360,0.358,1.053,265,3,84.5,5070,0.0236,0.3119,-75.0566,-2.7019,-1326,-3362,2447,-0.0073,0.3861,-80.2418,-0.8337,-344,-1830,3821,0.0089,-0.3957,-49.1037,1.5268,-1183,-2630,1198,-0.0220,2.1306,-53.3576,3.7766,768,-476
17.180,21.7,154.864,0.364,0.960,247,3,84.4,4944,0.0221,0.5834,-73.4504,-2.5323,-38,-3588,2601,-0.0055,0.6495,-82.1399,-0.6263,-95,-1975,3603,0.0063,-0.6575,-44.8742,1.0868,-1155,-2489,1260,-0.0212,2.1111,-57.5004,3.6510,806,-484
17.200,21.2,151.729,0.353,0.897,289,3,84.5,4827,0.0207,0.1956,-71.4202,-2.3742,496,-3474,2690,-0.0044,0.6012,-83.9555,-0.5059,98,-2036,3463,0.0047,-0.4459,-40.6312,0.8037,-1166,-2393,1327,-0.0205,2.8244,-62.1416,3.5164,848,-489
17.220,20.7,148.595,0.327,0.863,263,3,84.4,4717,0.0194,-0.1841,-69.5116,-2.2266,337,-3432,2720,-0.0041,0.0852,-85.7772,-0.4657,182,-2048,3396,0.0039,-0.6545,-36.4404,0.6674,-1233,-2326,1399,-0.0196,2.9014,-67.5434,3.3710,894,-491
17.240,20.2,145.441,0.292,0.855,316,3,84.4,4623,0.0183,-0.3622,-67.6897,-2.1000,-22,-3397,2702,-0.0043,-1.0028,-86.6610,-0.4898,117,-2037,3399,0.0039,-0.4313,-32.1399,0.6749,-1316,-2318,1478,-0.0187,4.6183,-73.3816,3.2100,948,-479
17.260,19.8,142.315,0.248,0.868,315,3,84.3,4542,0.0174,-0.3487,-65.7710,-1.9910,-318,-3335,2641,-0.0050,-1.5827,-86.5532,-0.5731,-70,-1993,3451,0.0045,-0.5375,-28.7587,0.7798,-1404,-2354,1549,-0.0178,4.5972,-76.2868,3.0663,1002,-442
17.280,19.3,139.309,0.197,0.901,394,3,84.3,4471,0.0165,-0.2365,-64.0050,-1.8940,-425,-3283,2540,-0.0062,-1.4221,-86.4293,-0.7093,-251,-1899,3544,0.0056,-0.2994,-25.6541,0.9669,-1467,-2460,1613,-0.0171,5.5140,-75.1747,2.9380,1048,-416
17.300,18.8,136.642,0.142,0.949,414,3,84.1,4409,0.0158,-0.1208,-62.1463,-1.8116,-371,-3262,2405,-0.0078,-0.7852,-86.2965,-0.8912,-315,-1786,3674,0.0072,-0.3665,-22.2366,1.2300,-1522,-2624,1669,-0.0164,4.4610,-73.8244,2.8242,1085,-409
17.320,18.4,134.318,0.086,1.010,505,3,84.0,4352,0.0151,-0.0525,-60.3134,-1.7348,-246,-3251,2241,-0.0097,-0.2524,-85.2523,-1.1123,-272,-1672,3821,0.0089,-0.1513,-19.3561,1.5269,-1530,-2855,1709,-0.0160,5.7411,-71.8991,2.7438,1112,-397
17.340,17.9,132.402,0.031,1.079,527,3,83.8,4308,0.0146,-0.0388,-58.3888,-1.6748,-138,-3243,2061,-0.0118,-0.0470,-83.3400,-1.3548,-197,-1551,3986,0.0108,-0.2299,-16.0657,1.8618,-1534,-3126,1739,-0.0156,4.1103,-65.5411,2.6826,1133,-390
17.360,17.4,130.917,-0.020,1.153,612,3,83.8,4276,0.0142,-0.0564,-56.3695,-1.6313,-93,-3239,1874,-0.0140,-0.0142,-81.5233,-1.6058,-129,-1422,4160,0.0129,-0.0537,-12.7784,2.2138,-1493,-3455,1759,-0.0154,3.9675,-53.9820,2.6418,1147,-400
17.380,16.9,129.837,-0.064,1.228,626,3,81.5,4257,0.0140,0.0022,-58.9441,-265.4412,45,-3229,1691,-0.0162,0.3360,-83.2714,-209.1521,3,-1293,4333,0.0149,-0.1488,-9.0864,2.5637,-1515,-3783,1767,-0.0153,2.8317,-41.6741,2.6259,1157,-412
17.400,16.5,129.176,-0.097,1.301,708,3,75.0,4249,0.0139,-0.0380,-59.5076,-409.0575,83,-3222,1515,-0.0182,0.2213,-83.4458,-322.2397,88,-1157,4488,0.0167,0.0084,-5.4073,2.8758,-1451,-4178,1754,-0.0154,3.0763,-27.9193,2.6528,1163,-395
17.420,16.0,128.902,-0.121,1.370,713,3,53.9,4255,0.0140,-0.0867,-59.6946,-548.7668,42,-3227,1359,-0.0201,-0.0454,-83.4965,-432.2143,116,-1036,4617,0.0182,-0.0961,-2.1705,3.1366,-1430,-4539,1720,-0.0158,2.4546,-13.2724,2.7205,1167,-338
17.440,15.6,128.912,-0.137,1.431,778,3,37.7,4278,0.0143,-0.1129,-59.6639,-666.8575,-25,-3243,1229,-0.0216,-0.3667,-83.3269,-525.1514,100,-940,4730,0.0196,0.0386,1.4160,3.3666,-1375,-4786,1681,-0.0163,2.7374,0.1005,2.7993,1173,-240
17.460,15.1,128.687,-0.141,1.482,769,3,18.7,4313,0.0147,-0.1132,-59.7357,-795.6061,-78,-3266,1128,-0.0228,-0.6133,-83.2645,-626.4092,62,-867,4825,0.0207,-0.0646,5.1194,3.5574,-1495,-3690,1640,-0.0168,2.2212,10.2632,2.8836,1169,-126
17.480,14.9,125.468,-0.135,1.516,802,3,11.9,4359,0.0152,-0.0333,-62.4720,-1050.6960,-8,-3293,1062,-0.0236,-0.7408,-84.4593,-826.8780,33,-818,4888,0.0214,0.0367,6.6550,3.6845,-1057,1230,1590,-0.0174,2.2651,14.0980,2.9842,1150,-19
