Time_s,Speed_Kmh,YawRate_deg,Pitch_deg,Roll_deg,EngineRPM,Gear,NetTorque,FL_Load_N,FL_Travel_m,FL_SlipLong,FL_SlipAngle_deg,FL_DynamicToe_deg,FL_ForceLong_N,FL_ForceLat_N,FR_Load_N,FR_Travel_m,FR_SlipLong,FR_SlipAngle_deg,FR_DynamicToe_deg,FR_ForceLong_N,FR_ForceLat_N,RL_Load_N,RL_Travel_m,RL_SlipLong,RL_SlipAngle_deg,RL_DynamicToe_deg,RL_ForceLong_N,RL_ForceLat_N,RR_Load_N,RR_Travel_m,RR_SlipLong,RR_SlipAngle_deg,RR_DynamicToe_deg,RR_ForceLong_N,RR_ForceLat_N
17.100,99.1,-0.548,-0.697,-0.016,5619,4,599.6,2405,-0.0120,-0.0018,-0.0540,0.0000,-97,-47,2431,-0.0115,-0.0020,-0.1092,0.0000,-105,-98,3915,0.0189,0.0438,-0.0674,0.0000,3160,-80,3936,0.0194,0.0490,-0.0734,0.0000,3370,-83
17.120,99.4,-0.484,-0.689,-0.017,5619,4,599.7,2408,-0.0120,-0.0015,-0.0596,0.0000,-87,-52,2430,-0.0115,-0.0009,-0.0342,0.0000,-69,-32,3908,0.0187,0.0446,-0.1063,0.0000,3193,-127,3927,0.0191,0.0485,-0.0724,0.0000,3351,-85
17.140,99.8,-0.450,-0.685,-0.013,5619,4,599.7,2409,-0.0119,-0.0013,-0.0250,0.0000,-82,-22,2433,-0.0115,-0.0017,-0.0522,0.0000,-96,-45,3894,0.0184,0.0456,-0.1114,0.0000,3227,-133,3913,0.0188,0.0481,-0.0671,0.0000,3334,-78
17.160,100.1,-0.304,-0.685,-0.006,5618,4,599.7,2412,-0.0119,-0.0015,-0.0297,0.0000,-91,-25,2431,-0.0115,-0.0013,-0.0313,0.0000,-82,-28,3888,0.0183,0.0465,-0.1380,0.0000,3249,-166,3903,0.0186,0.0474,-0.0554,0.0000,3294,-68
17.180,100.4,-0.302,-0.687,-0.004,5618,4,599.7,2416,-0.0118,-0.0020,-0.0937,0.0000,-102,-85,2424,-0.0117,-0.0015,-0.0215,0.0000,-88,-20,3891,0.0184,0.0438,-0.0486,0.0000,3126,-63,3898,0.0185,0.0504,-0.0688,0.0000,3372,-79
17.200,100.8,-0.355,-0.687,-0.010,5617,4,599.7,2416,-0.0118,-0.0010,-0.0190,0.0000,-71,-20,2422,-0.0117,-0.0017,-0.0608,0.0000,-94,-55,3895,0.0184,0.0448,-0.0973,0.0000,3175,-116,3900,0.0185,0.0492,-0.0616,0.0000,3342,-72
17.220,101.1,-0.404,-0.687,-0.017,5617,4,599.7,2412,-0.0119,-0.0016,-0.0312,0.0000,-91,-27,2426,-0.0116,-0.0014,-0.0495,0.0000,-86,-46,3891,0.0183,0.0440,-0.0518,0.0000,3137,-63,3903,0.0186,0.0501,-0.0664,0.0000,3372,-75
17.240,101.4,-0.437,-0.687,-0.021,5617,4,599.7,2407,-0.0120,-0.0014,-0.0220,0.0000,-86,-18,2431,-0.0115,-0.0014,-0.0247,0.0000,-86,-22,3888,0.0183,0.0445,-0.0587,0.0000,3156,-68,3908,0.0187,0.0494,-0.0581,0.0000,3354,-66
17.260,101.7,-0.419,-0.687,-0.019,5616,4,599.7,2405,-0.0120,-0.0016,-0.0459,0.0000,-91,-39,2435,-0.0115,-0.0014,-0.0225,0.0000,-87,-18,3886,0.0182,0.0446,-0.0748,0.0000,3165,-88,3911,0.0188,0.0492,-0.0759,0.0000,3353,-87
17.280,102.1,-0.358,-0.690,-0.014,5616,4,599.8,2407,-0.0120,-0.0014,-0.0251,0.0000,-86,-22,2435,-0.0115,-0.0016,-0.0462,0.0000,-93,-40,3887,0.0183,0.0460,-0.1195,0.0000,3220,-142,3910,0.0188,0.0477,-0.0578,0.0000,3303,-69
17.300,102.4,-0.389,-0.691,-0.010,5616,4,599.8,2410,-0.0119,-0.0015,-0.0231,0.0000,-87,-20,2430,-0.0116,-0.0016,-0.0864,0.0000,-91,-78,3895,0.0184,0.0444,-0.0582,0.0000,3146,-72,3911,0.0188,0.0493,-0.0574,0.0000,3344,-66
17.320,102.7,-0.384,-0.693,-0.007,5615,4,599.8,2413,-0.0119,-0.0018,-0.0706,0.0000,-97,-63,2427,-0.0116,-0.0012,-0.0239,0.0000,-79,-23,3901,0.0186,0.0443,-0.0600,0.0000,3159,-72,3912,0.0188,0.0492,-0.0577,0.0000,3351,-66
17.340,103.1,-0.404,-0.693,-0.001,5615,4,599.8,2415,-0.0118,-0.0012,-0.0346,0.0000,-78,-31,2425,-0.0116,-0.0015,-0.0289,0.0000,-90,-25,3906,0.0187,0.0444,-0.0730,0.0000,3168,-87,3914,0.0189,0.0490,-0.0744,0.0000,3344,-85
17.360,103.4,-0.319,-0.696,0.006,5615,4,599.8,2420,-0.0117,-0.0015,-0.0279,0.0000,-90,-24,2422,-0.0117,-0.0014,-0.0276,0.0000,-86,-24,3911,0.0188,0.0454,-0.1021,0.0000,3212,-123,3912,0.0188,0.0479,-0.0564,0.0000,3306,-68
17.380,103.7,-0.331,-0.696,0.011,5615,4,599.8,2425,-0.0116,-0.0015,-0.0258,0.0000,-87,-23,2416,-0.0118,-0.0017,-0.0498,0.0000,-93,-45,3919,0.0190,0.0440,-0.0557,0.0000,3152,-69,3912,0.0188,0.0492,-0.0577,0.0000,3341,-67
17.400,104.0,-0.202,-0.702,0.016,5614,4,599.8,2429,-0.0116,-0.0017,-0.0675,0.0000,-96,-61,2414,-0.0119,-0.0015,-0.0756,0.0000,-89,-69,3923,0.0191,0.0466,-0.1677,0.0000,3283,-202,3910,0.0188,0.0464,-0.0619,0.0000,3269,-78
17.420,104.4,-0.241,-0.705,0.011,5614,4,599.8,2432,-0.0115,-0.0019,-0.1372,0.0000,-97,-129,2409,-0.0119,-0.0016,-0.0588,0.0000,-90,-57,3936,0.0194,0.0434,-0.0703,0.0000,3128,-93,3918,0.0189,0.0494,-0.0652,0.0000,3342,-78
17.440,104.7,-0.370,-0.706,0.009,5614,4,599.8,2428,-0.0116,-0.0008,-0.0112,0.0000,-69,-14,2412,-0.0119,-0.0015,-0.0820,0.0000,-87,-75,3940,0.0194,0.0438,-0.0474,0.0000,3161,-57,3927,0.0191,0.0487,-0.0547,0.0000,3337,-63
17.460,105.0,-0.372,-0.703,0.010,5614,4,599.8,2428,-0.0116,-0.0016,-0.0246,0.0000,-92,-21,2415,-0.0118,-0.0012,-0.0271,0.0000,-80,-25,3942,0.0195,0.0432,-0.0430,0.0000,3143,-52,3931,0.0192,0.0493,-0.0790,0.0000,3368,-91
17.480,105.3,-0.359,-0.700,0.002,5613,4,599.8,2431,-0.0115,-0.0015,-0.0280,0.0000,-89,-25,2416,-0.0118,-0.0015,-0.0299,0.0000,-90,-27,3939,0.0194,0.0436,-0.0850,0.0000,3169,-104,3927,0.0191,0.0490,-0.0714,0.0000,3364,-84
17.500,105.7,-0.417,-0.702,-0.004,5613,4,599.8,2427,-0.0116,-0.0015,-0.0193,0.0000,-88,-17,2424,-0.0117,-0.0019,-0.0869,0.0000,-101,-78,3930,0.0192,0.0439,-0.0814,0.0000,3172,-99,3927,0.0191,0.0488,-0.0802,0.0000,3355,-93
17.520,106.0,-0.240,-0.699,-0.017,5613,4,599.8,2422,-0.0117,-0.0016,-0.0354,0.0000,-92,-31,2428,-0.0116,-0.0009,-0.0113,0.0000,-70,-11,3929,0.0192,0.0457,-0.1461,0.0000,3234,-180,3934,0.0193,0.0466,-0.0349,0.0000,3274,-46
17.540,106.3,-0.323,-0.695,-0.027,5613,4,599.9,2414,-0.0118,-0.0017,-0.1068,0.0000,-94,-97,2439,-0.0114,-0.0016,-0.0198,0.0000,-93,-18,3917,0.0189,0.0439,-0.0349,0.0000,3151,-45,3937,0.0194,0.0489,-0.0347,0.0000,3355,-39
17.560,106.6,-0.488,-0.692,-0.036,5613,4,599.9,2409,-0.0119,-0.0011,-0.0315,0.0000,-78,-30,2448,-0.0112,-0.0018,-0.0600,0.0000,-98,-54,3905,0.0186,0.0439,-0.0551,0.0000,3157,-63,3936,0.0194,0.0493,-0.0575,0.0000,3381,-63
17.580,107.0,-0.487,-0.689,-0.039,5613,4,599.9,2404,-0.0120,-0.0014,-0.0133,0.0000,-87,-9,2456,-0.0111,-0.0011,-0.0144,0.0000,-78,-11,3894,0.0184,0.0443,-0.0606,0.0000,3162,-70,3937,0.0194,0.0489,-0.0639,0.0000,3365,-72
17.600,107.3,-0.502,-0.692,-0.044,5612,4,599.9,2403,-0.0120,-0.0016,-0.0288,0.0000,-91,-24,2459,-0.0110,-0.0016,-0.0228,0.0000,-93,-19,3887,0.0183,0.0424,-0.0673,0.0000,3089,-81,3933,0.0193,0.0518,-0.1584,0.0000,3465,-178
17.620,107.6,-0.290,-0.696,-0.037,5612,4,599.9,2397,-0.0122,-0.0022,-0.1443,0.0000,-107,-128,2461,-0.0110,-0.0014,-0.0188,0.0000,-85,-16,3889,0.0183,0.0467,-0.1763,0.0000,3243,-211,3941,0.0195,0.0462,-0.0842,0.0000,3265,-108
17.640,107.9,-0.363,-0.702,-0.040,5612,4,599.9,2400,-0.0121,-0.0008,-0.0181,0.0000,-67,-20,2454,-0.0111,-0.0015,-0.0162,0.0000,-88,-15,3900,0.0185,0.0419,-0.0528,0.0000,3046,-70,3944,0.0195,0.0515,-0.1370,0.0000,3440,-158
17.660,108.3,-0.343,-0.704,-0.031,5612,4,599.9,2396,-0.0122,-0.0019,-0.0766,0.0000,-99,-68,2453,-0.0111,-0.0018,-0.0963,0.0000,-99,-88,3907,0.0187,0.0436,-0.0975,0.0000,3132,-119,3954,0.0197,0.0490,-0.1366,0.0000,3372,-164
17.680,108.6,-0.380,-0.704,-0.029,5612,4,599.9,2401,-0.0121,-0.0014,-0.1015,0.0000,-84,-93,2446,-0.0113,-0.0012,-0.0193,0.0000,-78,-20,3917,0.0189,0.0438,-0.0581,0.0000,3138,-72,3954,0.0197,0.0485,-0.0444,0.0000,3346,-55
17.700,108.9,-0.488,-0.706,-0.027,5612,4,599.9,2404,-0.0120,-0.0013,-0.0662,0.0000,-84,-61,2445,-0.0113,-0.0016,-0.0388,0.0000,-93,-34,3919,0.0190,0.0436,-0.0546,0.0000,3146,-64,3953,0.0197,0.0488,-0.0643,0.0000,3372,-73
17.720,109.2,-0.527,-0.710,-0.029,5612,4,599.9,2405,-0.0120,-0.0013,-0.0106,0.0000,-82,-9,2444,-0.0113,-0.0013,-0.0172,0.0000,-82,-14,3924,0.0191,0.0424,-0.0519,0.0000,3097,-61,3956,0.0198,0.0500,-0.1042,0.0000,3411,-119
17.740,109.6,-0.428,-0.710,-0.039,5611,4,599.9,2403,-0.0120,-0.0017,-0.0519,0.0000,-94,-44,2445,-0.0113,-0.0015,-0.0147,0.0000,-88,-11,3929,0.0192,0.0442,-0.1246,0.0000,3174,-152,3964,0.0200,0.0476,-0.0755,0.0000,3333,-92
17.760,109.9,-0.341,-0.708,-0.053,5611,4,599.9,2396,-0.0122,-0.0012,-0.0123,0.0000,-82,-10,2452,-0.0112,-0.0014,-0.0155,0.0000,-87,-12,3925,0.0191,0.0446,-0.1306,0.0000,3190,-162,3971,0.0201,0.0472,-0.0636,0.0000,3324,-78
17.780,110.2,-0.418,-0.703,-0.055,5611,4,599.9,2388,-0.0123,-0.0016,-0.0371,0.0000,-90,-32,2464,-0.0109,-0.0019,-0.0962,0.0000,-101,-87,3913,0.0188,0.0432,-0.0591,0.0000,3125,-73,3975,0.0202,0.0488,-0.0930,0.0000,3387,-109
17.800,110.5,-0.382,-0.702,-0.054,5611,4,599.9,2389,-0.0123,-0.0019,-0.1092,0.0000,-97,-97,2468,-0.0109,-0.0010,-0.0149,0.0000,-75,-15,3905,0.0187,0.0446,-0.0763,0.0000,3182,-91,3970,0.0201,0.0477,-0.0478,0.0000,3349,-58
17.820,110.9,-0.452,-0.699,-0.052,5611,4,599.9,2391,-0.0123,-0.0010,-0.0168,0.0000,-75,-16,2468,-0.0109,-0.0015,-0.0238,0.0000,-91,-20,3904,0.0186,0.0440,-0.0659,0.0000,3151,-78,3967,0.0200,0.0483,-0.0549,0.0000,3360,-63
17.840,111.2,-0.542,-0.698,-0.050,5611,4,599.9,2393,-0.0122,-0.0017,-0.0550,0.0000,-93,-48,2468,-0.0109,-0.0019,-0.0899,0.0000,-100,-82,3900,0.0185,0.0438,-0.0616,0.0000,3146,-72,3960,0.0199,0.0489,-0.0716,0.0000,3386,-81
17.860,111.5,-0.487,-0.693,-0.049,5611,4,599.9,2394,-0.0122,-0.0016,-0.0637,0.0000,-89,-56,2466,-0.0109,-0.0011,-0.0297,0.0000,-77,-27,3898,0.0185,0.0445,-0.0934,0.0000,3169,-111,3957,0.0198,0.0482,-0.0712,0.0000,3354,-84
17.880,111.8,-0.513,-0.693,-0.048,5611,4,599.9,2396,-0.0122,-0.0016,-0.0878,0.0000,-90,-78,2466,-0.0109,-0.0015,-0.0252,0.0000,-90,-22,3891,0.0183,0.0439,-0.0667,0.0000,3145,-80,3948,0.0196,0.0494,-0.0825,0.0000,3392,-95
17.900,112.2,-0.555,-0.696,-0.049,5611,4,599.9,2396,-0.0122,-0.0013,-0.0479,0.0000,-83,-43,2465,-0.0109,-0.0015,-0.0457,0.0000,-91,-40,3889,0.0183,0.0436,-0.0841,0.0000,3131,-100,3946,0.0196,0.0497,-0.1147,0.0000,3400,-132
17.920,112.5,-0.572,-0.704,-0.054,5610,4,599.9,2393,-0.0122,-0.0017,-0.1113,0.0000,-93,-100,2463,-0.0110,-0.0014,-0.0238,0.0000,-87,-21,3894,0.0184,0.0416,-0.0716,0.0000,3044,-88,3951,0.0197,0.0519,-0.1815,0.0000,3467,-208
17.940,112.8,-0.559,-0.708,-0.061,5610,4,599.9,2386,-0.0124,-0.0012,-0.0389,0.0000,-80,-35,2463,-0.0110,-0.0014,-0.0264,0.0000,-87,-22,3903,0.0186,0.0441,-0.1086,0.0000,3137,-131,3967,0.0200,0.0480,-0.0843,0.0000,3337,-103
17.960,113.1,-0.577,-0.712,-0.067,5610,4,599.9,2380,-0.0125,-0.0016,-0.0423,0.0000,-89,-36,2468,-0.0109,-0.0016,-0.0578,0.0000,-91,-51,3906,0.0187,0.0434,-0.0765,0.0000,3118,-92,3979,0.0203,0.0487,-0.0915,0.0000,3377,-107
17.980,113.4,-0.638,-0.714,-0.068,5610,4,599.9,2375,-0.0126,-0.0014,-0.0330,0.0000,-85,-27,2472,-0.0108,-0.0017,-0.1134,0.0000,-94,-104,3910,0.0188,0.0438,-0.0882,0.0000,3139,-105,3990,0.0205,0.0478,-0.0846,0.0000,3356,-99
18.000,113.8,-0.572,-0.718,-0.066,5610,4,599.9,2375,-0.0125,-0.0018,-0.1197,0.0000,-93,-105,2474,-0.0108,-0.0011,-0.0391,0.0000,-80,-36,3915,0.0189,0.0440,-0.1072,0.0000,3157,-130,3996,0.0207,0.0474,-0.0907,0.0000,3353,-108
18.020,114.1,-0.623,-0.724,-0.065,5610,4,599.9,2377,-0.0125,-0.0012,-0.0541,0.0000,-82,-49,2472,-0.0108,-0.0016,-0.0743,0.0000,-93,-67,3924,0.0191,0.0424,-0.0957,0.0000,3096,-117,4002,0.0208,0.0489,-0.1368,0.0000,3408,-161
18.040,114.4,-0.572,-0.728,-0.069,5610,4,599.9,2377,-0.0125,-0.0015,-0.0458,0.0000,-87,-39,2471,-0.0108,-0.0013,-0.0404,0.0000,-84,-36,3936,0.0193,0.0422,-0.1009,0.0000,3090,-125,4013,0.0210,0.0486,-0.1316,0.0000,3401,-159
18.060,114.7,-0.531,-0.729,-0.066,5610,4,600.0,2375,-0.0126,-0.0015,-0.0594,0.0000,-88,-51,2474,-0.0108,-0.0015,-0.0580,0.0000,-89,-52,3942,0.0195,0.0430,-0.0971,0.0000,3128,-120,4023,0.0213,0.0473,-0.1070,0.0000,3363,-131
18.080,115.1,-0.512,-0.726,-0.060,5610,4,600.0,2378,-0.0125,-0.0015,-0.0758,0.0000,-87,-67,2473,-0.0108,-0.0014,-0.0462,0.0000,-87,-42,3946,0.0196,0.0430,-0.0872,0.0000,3134,-107,4024,0.0213,0.0474,-0.0911,0.0000,3369,-111
18.100,115.4,-0.394,-0.730,-0.054,5610,4,600.0,2385,-0.0124,-0.0015,-0.0480,0.0000,-89,-43,2471,-0.0108,-0.0015,-0.0604,0.0000,-91,-55,3947,0.0196,0.0437,-0.1611,0.0000,3189,-200,4018,0.0212,0.0471,-0.1406,0.0000,3375,-173
18.120,115.7,-0.349,-0.732,-0.055,5610,4,600.0,2388,-0.0123,-0.0015,-0.0449,0.0000,-86,-41,2466,-0.0109,-0.0014,-0.0529,0.0000,-86,-50,3957,0.0198,0.0418,-0.0880,0.0000,3081,-115,4021,0.0212,0.0484,-0.1185,0.0000,3395,-146
18.140,116.0,-0.357,-0.739,-0.055,5610,4,600.0,2388,-0.0123,-0.0015,-0.0374,0.0000,-89,-34,2467,-0.0109,-0.0019,-0.1461,0.0000,-100,-137,3961,0.0199,0.0432,-0.1364,0.0000,3163,-171,4026,0.0213,0.0469,-0.1207,0.0000,3359,-150
18.160,116.3,-0.282,-0.744,-0.053,5610,4,600.0,2386,-0.0124,-0.0015,-0.0378,0.0000,-86,-34,2465,-0.0109,-0.0009,-0.0363,0.0000,-73,-36,3972,0.0201,0.0427,-0.0750,0.0000,3127,-97,4037,0.0216,0.0468,-0.0690,0.0000,3346,-87
18.180,116.7,-0.308,-0.746,-0.049,5610,4,600.0,2386,-0.0124,-0.0016,-0.0581,0.0000,-88,-52,2462,-0.0110,-0.0015,-0.0386,0.0000,-90,-36,3983,0.0204,0.0424,-0.0599,0.0000,3132,-75,4045,0.0218,0.0468,-0.0589,0.0000,3358,-72
18.200,117.0,-0.396,-0.749,-0.046,5610,4,600.0,2389,-0.0123,-0.0016,-0.1059,0.0000,-89,-97,2460,-0.0110,-0.0018,-0.1169,0.0000,-96,-109,3990,0.0205,0.0425,-0.0916,0.0000,3153,-114,4048,0.0218,0.0466,-0.0853,0.0000,3364,-104
18.220,117.3,-0.407,-0.746,-0.038,5610,4,600.0,2391,-0.0123,-0.0012,-0.0360,0.0000,-81,-33,2457,-0.0111,-0.0012,-0.0405,0.0000,-81,-38,3998,0.0207,0.0412,-0.0631,0.0000,3093,-80,4052,0.0219,0.0477,-0.1187,0.0000,3401,-145
18.240,117.6,-0.349,-0.743,-0.028,5609,4,600.0,2399,-0.0121,-0.0015,-0.0330,0.0000,-89,-29,2454,-0.0111,-0.0015,-0.0561,0.0000,-90,-51,3998,0.0207,0.0435,-0.0986,0.0000,3204,-123,4043,0.0217,0.0456,-0.0597,0.0000,3325,-76
18.260,117.9,-0.342,-0.735,-0.014,5609,4,600.0,2408,-0.0119,-0.0015,-0.0331,0.0000,-88,-30,2449,-0.0112,-0.0016,-0.0904,0.0000,-91,-84,3999,0.0207,0.0409,-0.0627,0.0000,3092,-81,4033,0.0215,0.0489,-0.1586,0.0000,3438,-190
18.280,118.3,-0.265,-0.723,-0.004,5609,4,600.0,2422,-0.0117,-0.0016,-0.0675,0.0000,-90,-62,2442,-0.0113,-0.0013,-0.0680,0.0000,-84,-64,3995,0.0207,0.0427,-0.0860,0.0000,3172,-110,4012,0.0210,0.0473,-0.0865,0.0000,3367,-109
18.300,118.6,-0.280,-0.710,0.005,5609,4,600.0,2434,-0.0115,-0.0015,-0.0517,0.0000,-89,-49,2441,-0.0114,-0.0015,-0.0523,0.0000,-90,-49,3981,0.0203,0.0424,-0.0464,0.0000,3160,-59,3986,0.0205,0.0488,-0.0957,0.0000,3410,-114
18.320,118.9,-0.256,-0.697,0.007,5609,4,600.0,2446,-0.0113,-0.0015,-0.0569,0.0000,-90,-53,2439,-0.0114,-0.0015,-0.0584,0.0000,-90,-55,3964,0.0200,0.0446,-0.0875,0.0000,3240,-108,3958,0.0198,0.0475,-0.0414,0.0000,3346,-51
18.340,119.2,-0.352,-0.690,0.000,5609,4,600.0,2450,-0.0112,-0.0014,-0.0328,0.0000,-87,-32,2440,-0.0114,-0.0017,-0.1187,0.0000,-93,-111,3943,0.0195,0.0433,-0.0669,0.0000,3178,-83,3934,0.0193,0.0503,-0.0964,0.0000,3425,-111
18.360,119.5,-0.357,-0.686,-0.003,5609,4,600.0,2446,-0.0113,-0.0015,-0.0177,0.0000,-88,-15,2446,-0.0113,-0.0013,-0.0495,0.0000,-85,-47,3924,0.0191,0.0449,-0.0613,0.0000,3208,-74,3924,0.0191,0.0482,-0.0473,0.0000,3333,-56
18.380,119.9,-0.237,-0.682,-0.013,5609,4,600.0,2443,-0.0113,-0.0015,-0.0227,0.0000,-90,-20,2447,-0.0113,-0.0014,-0.0374,0.0000,-87,-34,3915,0.0189,0.0463,-0.1371,0.0000,3260,-166,3918,0.0189,0.0474,-0.0443,0.0000,3303,-55
18.400,120.2,-0.219,-0.676,-0.020,5609,4,600.0,2435,-0.0115,-0.0015,-0.0321,0.0000,-89,-29,2453,-0.0111,-0.0014,-0.0202,0.0000,-87,-19,3899,0.0185,0.0446,-0.0520,0.0000,3173,-66,3915,0.0189,0.0490,-0.0477,0.0000,3347,-56
18.420,120.5,-0.265,-0.672,-0.025,5609,4,600.0,2429,-0.0116,-0.0016,-0.0693,0.0000,-89,-64,2458,-0.0110,-0.0015,-0.0168,0.0000,-90,-15,3885,0.0182,0.0450,-0.0480,0.0000,3185,-57,3909,0.0187,0.0494,-0.0442,0.0000,3361,-51
18.440,120.8,-0.305,-0.672,-0.025,5609,4,600.0,2426,-0.0116,-0.0014,-0.0414,0.0000,-87,-38,2462,-0.0110,-0.0015,-0.0225,0.0000,-90,-20,3873,0.0179,0.0459,-0.0650,0.0000,3211,-76,3903,0.0186,0.0489,-0.0416,0.0000,3341,-47
18.460,121.1,-0.351,-0.674,-0.029,5609,4,600.0,2425,-0.0117,-0.0015,-0.0440,0.0000,-89,-40,2461,-0.0110,-0.0016,-0.0533,0.0000,-91,-49,3872,0.0179,0.0449,-0.0604,0.0000,3163,-72,3902,0.0186,0.0494,-0.0527,0.0000,3351,-60
18.480,121.5,-0.355,-0.680,-0.028,5609,4,600.0,2420,-0.0117,-0.0014,-0.0242,0.0000,-87,-21,2461,-0.0110,-0.0015,-0.0725,0.0000,-88,-67,3872,0.0179,0.0462,-0.0925,0.0000,3213,-109,3906,0.0187,0.0481,-0.0493,0.0000,3310,-57
18.500,121.8,-0.125,-0.680,-0.032,5609,4,600.0,2417,-0.0118,-0.0019,-0.1301,0.0000,-95,-119,2458,-0.0111,-0.0013,-0.0198,0.0000,-85,-20,3882,0.0182,0.0472,-0.1691,0.0000,3253,-205,3916,0.0189,0.0466,-0.0510,0.0000,3259,-66
18.520,122.1,-0.269,-0.681,-0.038,5609,4,600.0,2415,-0.0118,-0.0010,-0.0116,0.0000,-81,-13,2461,-0.0110,-0.0017,-0.0623,0.0000,-92,-58,3880,0.0181,0.0445,-0.0490,0.0000,3144,-61,3918,0.0189,0.0490,-0.0409,0.0000,3340,-47
18.540,122.4,-0.281,-0.690,-0.047,5609,4,600.0,2411,-0.0119,-0.0018,-0.0893,0.0000,-93,-82,2466,-0.0109,-0.0013,-0.0256,0.0000,-88,-25,3879,0.0181,0.0422,-0.0508,0.0000,3071,-63,3924,0.0191,0.0529,-0.1711,0.0000,3485,-193
18.560,122.7,-0.443,-0.698,-0.056,5609,4,600.0,2401,-0.0121,-0.0012,-0.0326,0.0000,-82,-30,2468,-0.0109,-0.0017,-0.0781,0.0000,-91,-72,3889,0.0183,0.0438,-0.0531,0.0000,3110,-62,3945,0.0195,0.0485,-0.0530,0.0000,3333,-63
18.580,123.1,-0.431,-0.702,-0.061,5609,4,600.0,2393,-0.0122,-0.0015,-0.0427,0.0000,-87,-37,2474,-0.0108,-0.0012,-0.0285,0.0000,-83,-26,3899,0.0185,0.0442,-0.0661,0.0000,3146,-79,3965,0.0200,0.0479,-0.0547,0.0000,3339,-64
18.600,123.4,-0.547,-0.707,-0.065,5609,4,600.0,2391,-0.0123,-0.0016,-0.0718,0.0000,-88,-64,2480,-0.0107,-0.0017,-0.0972,0.0000,-94,-90,3903,0.0186,0.0437,-0.0565,0.0000,3132,-66,3976,0.0202,0.0483,-0.0650,0.0000,3364,-74
18.620,123.7,-0.591,-0.710,-0.066,5609,4,600.0,2389,-0.0123,-0.0013,-0.0331,0.0000,-85,-28,2482,-0.0106,-0.0013,-0.0500,0.0000,-85,-45,3912,0.0188,0.0438,-0.0708,0.0000,3141,-83,3988,0.0205,0.0476,-0.0639,0.0000,3347,-74
18.640,124.0,-0.600,-0.718,-0.067,5609,4,600.0,2389,-0.0123,-0.0017,-0.0755,0.0000,-89,-66,2484,-0.0106,-0.0016,-0.1042,0.0000,-92,-96,3917,0.0189,0.0431,-0.1042,0.0000,3130,-126,3995,0.0207,0.0487,-0.1338,0.0000,3403,-158
18.660,124.3,-0.558,-0.723,-0.060,5609,4,600.0,2386,-0.0123,-0.0014,-0.0648,0.0000,-85,-57,2483,-0.0106,-0.0012,-0.0422,0.0000,-83,-38,3932,0.0193,0.0432,-0.0868,0.0000,3121,-106,4011,0.0210,0.0473,-0.1020,0.0000,3345,-124
18.680,124.7,-0.537,-0.730,-0.055,5609,4,600.0,2392,-0.0123,-0.0015,-0.0688,0.0000,-87,-61,2478,-0.0107,-0.0015,-0.0365,0.0000,-89,-32,3946,0.0196,0.0425,-0.0830,0.0000,3116,-102,4017,0.0211,0.0479,-0.1071,0.0000,3382,-129
18.700,125.0,-0.518,-0.732,-0.047,5609,4,600.0,2395,-0.0122,-0.0013,-0.0366,0.0000,-85,-32,2474,-0.0108,-0.0014,-0.0378,0.0000,-86,-33,3963,0.0199,0.0424,-0.0754,0.0000,3114,-93,4028,0.0214,0.0473,-0.0992,0.0000,3363,-120
18.720,125.3,-0.449,-0.739,-0.043,5609,4,600.0,2402,-0.0121,-0.0019,-0.1424,0.0000,-91,-129,2470,-0.0108,-0.0015,-0.0597,0.0000,-91,-55,3972,0.0201,0.0419,-0.1093,0.0000,3120,-138,4028,0.0214,0.0484,-0.1545,0.0000,3419,-188
18.740,125.6,-0.511,-0.740,-0.038,5609,4,600.0,2403,-0.0120,-0.0011,-0.0466,0.0000,-83,-43,2466,-0.0109,-0.0015,-0.0613,0.0000,-86,-56,3988,0.0205,0.0420,-0.0742,0.0000,3109,-93,4039,0.0216,0.0469,-0.0970,0.0000,3350,-120
18.760,125.9,-0.514,-0.743,-0.035,5609,4,600.0,2409,-0.0119,-0.0017,-0.0948,0.0000,-89,-86,2464,-0.0109,-0.0015,-0.0864,0.0000,-89,-80,3994,0.0206,0.0419,-0.0782,0.0000,3127,-98,4039,0.0216,0.0475,-0.1064,0.0000,3390,-129
18.780,126.2,-0.422,-0.740,-0.038,5609,4,600.0,2412,-0.0119,-0.0013,-0.0408,0.0000,-86,-37,2462,-0.0110,-0.0014,-0.0693,0.0000,-86,-64,4002,0.0208,0.0440,-0.1511,0.0000,3221,-190,4043,0.0217,0.0448,-0.0658,0.0000,3284,-84
18.800,126.6,-0.386,-0.742,-0.043,5609,4,600.0,2412,-0.0119,-0.0016,-0.0891,0.0000,-89,-81,2467,-0.0109,-0.0014,-0.0485,0.0000,-88,-45,3996,0.0207,0.0415,-0.0817,0.0000,3118,-106,4041,0.0217,0.0480,-0.1263,0.0000,3413,-154
18.820,126.9,-0.397,-0.742,-0.050,5609,4,600.0,2408,-0.0120,-0.0014,-0.0479,0.0000,-86,-44,2470,-0.0108,-0.0014,-0.0315,0.0000,-87,-29,3997,0.0207,0.0419,-0.0814,0.0000,3123,-103,4047,0.0218,0.0469,-0.0866,0.0000,3368,-107
