Time,Steer,Throttle,Brake,Clutch,PosY,RotX,RotY,RotZ,AngularVel_Mag,FL_Grounded,FL_SuspLen,FL_NormLoad,FL_LongSlip,FL_SlipAngle,FR_Grounded,FR_SuspLen,FR_NormLoad,FR_LongSlip,FR_SlipAngle,RL_Grounded,RL_SuspLen,RL_NormLoad,RL_LongSlip,RL_SlipAngle,RR_Grounded,RR_SuspLen,RR_NormLoad,RR_LongSlip,RR_SlipAngle
27.740,-1.000,1.000,0.000,0.780,1.057,0.070,84.327,359.197,0.810,True,0.436,3210.3,-0.092,-0.034,True,0.414,4421.8,-0.099,-0.015,True,0.439,2944.7,-0.095,-0.013,True,0.418,4166.7,-0.099,-0.009
27.760,-1.000,1.000,0.000,0.773,1.057,0.073,83.406,359.170,0.805,True,0.436,3230.9,0.151,-0.035,True,0.414,4456.0,0.137,-0.016,True,0.440,2904.6,0.221,-0.013,True,0.417,4142.1,0.164,-0.009
27.780,-1.000,1.000,0.000,0.780,1.057,0.071,82.479,359.142,0.809,True,0.437,3186.7,-0.091,-0.035,True,0.414,4452.2,-0.098,-0.015,True,0.440,2909.7,-0.094,-0.014,True,0.417,4185.0,-0.098,-0.010
27.800,-1.000,1.000,0.000,0.773,1.057,0.074,81.559,359.119,0.804,True,0.437,3213.2,0.150,-0.036,True,0.413,4479.4,0.138,-0.016,True,0.441,2877.1,0.221,-0.014,True,0.417,4154.5,0.165,-0.010
27.820,-1.000,1.000,0.000,0.780,1.057,0.072,80.634,359.096,0.808,True,0.437,3175.3,-0.091,-0.035,True,0.413,4468.5,-0.097,-0.015,True,0.441,2889.7,-0.094,-0.014,True,0.417,4191.1,-0.097,-0.010
27.840,-1.000,1.000,0.000,0.773,1.057,0.076,79.714,359.079,0.803,True,0.438,3207.4,0.150,-0.036,True,0.413,4489.2,0.139,-0.016,True,0.441,2864.0,0.221,-0.014,True,0.417,4153.5,0.166,-0.010
27.860,-1.000,1.000,0.000,0.780,1.057,0.073,78.790,359.062,0.807,True,0.438,3174.7,-0.091,-0.035,True,0.413,4472.5,-0.096,-0.016,True,0.441,2883.1,-0.093,-0.014,True,0.417,4186.8,-0.096,-0.010
27.880,-1.000,1.000,0.000,0.773,1.057,0.077,77.871,359.052,0.802,True,0.438,3211.2,0.151,-0.036,True,0.413,4488.0,0.140,-0.016,True,0.442,2863.0,0.222,-0.014,True,0.417,4143.1,0.166,-0.010
27.900,-1.000,1.000,0.000,0.780,1.057,0.075,76.948,359.043,0.806,True,0.438,3182.4,-0.092,-0.035,True,0.413,4466.9,-0.096,-0.016,True,0.442,2887.0,-0.093,-0.015,True,0.416,4175.0,-0.096,-0.010
27.920,-1.000,1.000,0.000,0.773,1.057,0.079,76.031,359.040,0.801,True,0.438,3222.1,0.151,-0.036,True,0.413,4478.7,0.140,-0.016,True,0.442,2871.4,0.222,-0.014,True,0.417,4127.1,0.166,-0.010
27.940,-1.000,1.000,0.000,0.780,1.057,0.077,75.109,359.037,0.805,True,0.438,3195.8,-0.092,-0.035,True,0.413,4454.7,-0.096,-0.016,True,0.442,2898.9,-0.093,-0.014,True,0.417,4157.5,-0.096,-0.010
27.960,-1.000,1.000,0.000,0.773,1.057,0.080,74.192,359.040,0.800,True,0.438,3237.1,0.151,-0.036,True,0.413,4464.7,0.139,-0.016,True,0.442,2885.6,0.223,-0.014,True,0.417,4109.2,0.166,-0.010
27.980,-1.000,1.000,0.000,0.780,1.057,0.078,73.271,359.043,0.804,True,0.438,3211.6,-0.093,-0.035,True,0.413,4439.5,-0.097,-0.015,True,0.442,2914.8,-0.094,-0.014,True,0.417,4139.8,-0.096,-0.010
28.000,-1.000,1.000,0.000,0.773,1.057,0.081,72.355,359.050,0.799,True,0.438,3253.2,0.152,-0.036,True,0.413,4449.0,0.139,-0.016,True,0.442,2902.4,0.224,-0.014,True,0.417,4092.2,0.165,-0.009
28.020,-1.000,1.000,0.000,0.780,1.057,0.079,71.434,359.056,0.803,True,0.438,3227.0,-0.093,-0.035,True,0.413,4424.5,-0.097,-0.015,True,0.442,2930.5,-0.094,-0.014,True,0.417,4124.5,-0.096,-0.010
28.040,-1.000,1.000,0.000,0.773,1.057,0.083,70.519,359.065,0.799,True,0.437,3267.8,0.152,-0.035,True,0.413,4434.6,0.138,-0.016,True,0.441,2918.9,0.224,-0.013,True,0.417,4078.6,0.165,-0.009
28.060,-1.000,1.000,0.000,0.780,1.057,0.080,69.599,359.072,0.803,True,0.437,3240.4,-0.093,-0.034,True,0.413,4411.3,-0.098,-0.015,True,0.441,2945.5,-0.095,-0.013,True,0.417,4113.0,-0.097,-0.009
28.080,-1.000,1.000,0.000,0.773,1.057,0.083,68.685,359.083,0.798,True,0.437,3279.7,0.152,-0.035,True,0.413,4423.0,0.137,-0.015,True,0.441,2932.9,0.225,-0.013,True,0.417,4069.1,0.165,-0.009
28.100,-1.000,1.000,0.000,0.780,1.057,0.081,67.765,359.090,0.802,True,0.437,3250.2,-0.094,-0.034,True,0.413,4401.4,-0.098,-0.015,True,0.441,2957.7,-0.095,-0.013,True,0.417,4106.0,-0.097,-0.009
28.120,-1.000,1.000,0.000,0.773,1.057,0.084,66.851,359.100,0.798,True,0.437,3287.7,0.153,-0.035,True,0.413,4414.9,0.137,-0.015,True,0.441,2943.4,0.225,-0.013,True,0.418,4064.2,0.164,-0.009
28.140,-1.000,1.000,0.000,0.780,1.057,0.081,65.932,359.106,0.802,True,0.437,3256.3,-0.094,-0.034,True,0.414,4395.1,-0.099,-0.015,True,0.441,2966.5,-0.096,-0.013,True,0.418,4103.1,-0.097,-0.009
28.160,-1.000,1.000,0.000,0.773,1.057,0.084,65.018,359.114,0.797,True,0.437,3291.9,0.153,-0.035,True,0.414,4410.4,0.137,-0.015,True,0.441,2949.8,0.226,-0.013,True,0.418,4063.2,0.164,-0.009
28.180,-1.000,1.000,0.000,0.780,1.057,0.081,64.100,359.118,0.802,True,0.437,3258.7,-0.093,-0.034,True,0.414,4392.3,-0.099,-0.015,True,0.441,2971.7,-0.096,-0.013,True,0.418,4103.7,-0.097,-0.009
28.200,-1.000,1.000,0.000,0.773,1.057,0.084,63.187,359.124,0.797,True,0.437,3292.8,0.153,-0.035,True,0.414,4409.1,0.137,-0.015,True,0.441,2952.7,0.226,-0.013,True,0.418,4065.0,0.164,-0.009
28.220,-1.000,1.000,0.000,0.780,1.057,0.081,62.268,359.127,0.801,True,0.437,3258.1,-0.093,-0.034,True,0.414,4392.1,-0.099,-0.014,True,0.441,2973.5,-0.096,-0.013,True,0.418,4106.7,-0.097,-0.009
28.240,-1.000,1.000,0.000,0.773,1.057,0.084,61.356,359.131,0.797,True,0.437,3290.9,0.153,-0.035,True,0.414,4410.0,0.137,-0.015,True,0.441,2952.5,0.226,-0.013,True,0.418,4068.9,0.165,-0.009
28.260,-1.000,1.000,0.000,0.780,1.057,0.081,60.438,359.131,0.801,True,0.437,3255.4,-0.093,-0.034,True,0.414,4393.8,-0.099,-0.014,True,0.440,2972.3,-0.095,-0.013,True,0.418,4111.0,-0.098,-0.009
28.280,-1.000,1.000,0.000,0.773,1.057,0.083,59.525,359.133,0.796,True,0.436,3287.5,0.153,-0.035,True,0.414,4412.3,0.137,-0.015,True,0.441,2950.3,0.226,-0.013,True,0.418,4073.5,0.165,-0.009
28.300,0.000,1.000,0.000,0.687,1.057,0.080,58.608,359.132,0.800,True,0.437,3229.7,0.129,0.563,True,0.415,3807.7,0.042,0.439,True,0.439,3503.5,0.054,-0.014,True,0.418,4136.0,-0.012,-0.011
28.320,0.000,1.000,0.000,0.591,1.057,0.016,57.810,359.204,0.701,True,0.437,3262.3,0.065,0.481,True,0.419,3406.4,0.056,0.386,True,0.435,3902.8,-0.033,-0.009,True,0.417,4122.8,-0.016,-0.007
28.340,0.000,1.000,0.000,0.610,1.057,359.941,57.118,359.337,0.619,True,0.437,3465.2,0.098,0.416,True,0.423,3187.9,0.099,0.342,True,0.431,4132.2,0.168,-0.006,True,0.417,3908.9,0.128,-0.005
28.360,0.000,1.000,0.000,0.646,1.057,359.882,56.523,359.516,0.545,True,0.435,3618.3,0.098,0.350,True,0.427,2917.4,0.105,0.296,True,0.427,4401.4,0.171,-0.004,True,0.419,3752.1,0.128,-0.003
28.380,0.000,1.000,0.000,0.654,1.057,359.827,56.020,359.727,0.478,True,0.433,3826.3,0.034,0.291,True,0.431,2747.1,0.071,0.253,True,0.423,4576.2,0.027,-0.001,True,0.421,3531.8,0.047,0.000
28.400,0.000,1.000,0.000,0.686,1.057,359.792,55.602,359.958,0.418,True,0.430,3974.2,-0.133,0.234,True,0.435,2541.0,-0.065,0.208,True,0.419,4786.4,-0.128,0.002,True,0.423,3385.7,-0.097,0.002
28.420,0.000,1.000,0.000,0.680,1.057,359.769,55.262,0.198,0.362,True,0.427,4219.3,0.109,0.186,True,0.438,2499.7,0.106,0.170,True,0.415,4839.6,0.171,0.003,True,0.426,3123.7,0.128,0.003
28.440,0.000,1.000,0.000,0.686,1.057,359.761,54.999,0.434,0.308,True,0.424,4388.9,-0.127,0.138,True,0.441,2426.8,-0.070,0.129,True,0.413,4919.1,-0.135,0.006,True,0.430,2950.4,-0.089,0.005
28.460,0.000,1.000,0.000,0.680,1.057,359.773,54.806,0.661,0.260,True,0.421,4584.0,0.118,0.095,True,0.443,2434.7,0.108,0.090,True,0.410,4921.8,0.169,0.007,True,0.433,2746.7,0.123,0.007
28.480,0.000,1.000,0.000,0.686,1.057,359.790,54.682,0.869,0.211,True,0.418,4680.7,-0.131,0.055,True,0.445,2415.4,-0.075,0.053,True,0.408,4950.3,-0.129,0.009,True,0.436,2658.0,-0.089,0.009
28.500,0.000,1.000,0.000,0.680,1.057,359.820,54.616,1.051,0.171,True,0.415,4770.0,0.139,0.028,True,0.446,2503.7,0.122,0.028,True,0.407,4877.6,0.172,0.010,True,0.439,2572.8,0.120,0.010
28.520,-1.000,1.000,0.000,0.594,1.056,359.846,54.597,1.194,0.128,True,0.414,4272.5,-0.095,-0.586,True,0.446,2812.6,-0.019,-0.409,True,0.407,4571.6,-0.094,0.012,True,0.439,3116.8,-0.117,0.011
28.540,-1.000,1.000,0.000,0.525,1.056,359.862,54.450,1.193,0.129,True,0.415,3992.5,0.128,-0.524,True,0.444,3176.8,0.095,-0.356,True,0.409,4164.3,0.145,0.008,True,0.438,3364.3,0.092,0.008
28.560,-1.000,1.000,0.000,0.550,1.056,359.878,54.203,1.072,0.241,True,0.417,3681.1,0.092,-0.466,True,0.441,3569.9,0.074,-0.308,True,0.412,3746.2,0.138,0.006,True,0.436,3657.5,0.103,0.005
28.580,-1.000,1.000,0.000,0.607,1.056,359.901,53.865,0.857,0.350,True,0.420,3461.6,0.038,-0.419,True,0.436,3987.2,0.027,-0.273,True,0.416,3315.5,0.054,0.002,True,0.433,3880.4,0.027,0.002
28.600,-1.000,1.000,0.000,0.636,1.056,359.938,53.457,0.578,0.433,True,0.423,3161.5,-0.115,-0.369,True,0.431,4371.8,-0.106,-0.235,True,0.422,2932.6,-0.102,-0.002,True,0.429,4181.1,-0.108,-0.002
28.620,-1.000,1.000,0.000,0.643,1.056,359.982,52.979,0.253,0.506,True,0.426,3044.2,0.105,-0.333,True,0.425,4764.5,0.105,-0.210,True,0.427,2540.6,0.136,-0.006,True,0.426,4317.5,0.137,-0.005
28.640,-1.000,1.000,0.000,0.654,1.056,0.027,52.442,359.905,0.561,True,0.430,2868.9,-0.102,-0.296,True,0.419,5079.1,-0.107,-0.184,True,0.433,2240.5,-0.085,-0.010,True,0.422,4507.8,-0.108,-0.008
28.660,-1.000,1.000,0.000,0.689,1.056,0.080,51.859,359.554,0.595,True,0.433,2696.7,0.121,-0.260,True,0.413,5348.4,0.113,-0.160,True,0.439,1994.2,0.142,-0.014,True,0.418,4699.0,0.159,-0.011
28.680,-1.000,1.000,0.000,0.696,1.056,0.115,51.214,359.207,0.640,True,0.437,2589.6,-0.091,-0.231,True,0.408,5534.2,-0.109,-0.141,True,0.444,1838.1,-0.073,-0.019,True,0.415,4832.0,-0.098,-0.015
28.700,-1.000,1.000,0.000,0.689,1.055,0.152,50.534,358.887,0.655,True,0.439,2565.7,0.111,-0.206,True,0.403,5701.2,0.122,-0.125,True,0.448,1693.0,0.147,-0.022,True,0.412,4882.8,0.176,-0.017
28.720,-1.000,1.000,0.000,0.740,1.055,0.179,49.813,358.602,0.676,True,0.442,2417.6,-0.073,-0.175,True,0.399,5754.5,-0.105,-0.105,True,0.452,1674.5,-0.069,-0.025,True,0.409,5045.4,-0.089,-0.019
28.740,-1.000,1.000,0.000,0.733,1.055,0.194,49.055,358.354,0.696,True,0.445,2461.3,0.121,-0.156,True,0.396,5798.7,0.131,-0.094,True,0.455,1650.0,0.162,-0.028,True,0.406,5027.0,0.190,-0.020
28.760,0.000,1.000,0.000,0.673,1.055,0.200,48.262,358.154,0.713,True,0.447,2571.8,0.179,0.430,True,0.396,5108.1,-0.010,0.348,True,0.455,2376.0,0.188,-0.036,True,0.405,4911.2,-0.033,-0.028
28.780,0.000,1.000,0.000,0.695,1.055,0.149,47.610,358.118,0.572,True,0.448,2680.9,-0.099,0.331,True,0.400,4466.0,-0.094,0.279,True,0.452,2951.2,-0.098,-0.026,True,0.404,4805.1,-0.080,-0.022
28.800,0.000,1.000,0.000,0.694,1.055,0.077,47.094,358.211,0.462,True,0.447,2979.7,0.098,0.255,True,0.404,4037.9,0.127,0.223,True,0.448,3338.6,0.136,-0.018,True,0.405,4453.4,0.174,-0.016
28.820,0.000,1.000,0.000,0.701,1.055,0.009,46.694,358.413,0.395,True,0.445,3277.7,-0.120,0.186,True,0.409,3581.1,-0.078,0.168,True,0.443,3756.4,-0.131,-0.012,True,0.407,4113.4,-0.086,-0.011
28.840,0.000,1.000,0.000,0.694,1.056,359.960,46.402,358.699,0.359,True,0.441,3645.5,0.101,0.125,True,0.415,3224.6,0.122,0.117,True,0.437,4088.3,0.141,-0.007,True,0.411,3702.8,0.153,-0.007
28.860,0.000,1.000,0.000,0.700,1.056,359.919,46.207,359.046,0.349,True,0.437,3954.1,-0.126,0.071,True,0.421,2864.2,-0.076,0.069,True,0.431,4431.3,-0.139,-0.002,True,0.415,3371.3,-0.094,-0.002
28.880,0.000,1.000,0.000,0.692,1.056,359.896,46.096,359.431,0.350,True,0.432,4276.5,0.124,0.033,True,0.426,2645.0,0.127,0.032,True,0.426,4650.2,0.153,0.002,True,0.420,3029.7,0.134,0.002
28.900,-1.000,1.000,0.000,0.605,1.056,359.879,46.052,359.823,0.345,True,0.428,4023.4,-0.166,-0.589,True,0.431,2721.4,0.005,-0.412,True,0.421,4612.8,-0.119,0.007,True,0.424,3345.2,-0.116,0.007
28.920,-1.000,1.000,0.000,0.544,1.056,359.858,45.899,0.100,0.276,True,0.426,3947.2,0.022,-0.529,True,0.434,2891.3,0.071,-0.360,True,0.419,4474.2,-0.025,0.006,True,0.426,3438.2,0.000,0.006
28.940,-1.000,1.000,0.000,0.564,1.056,359.845,45.650,0.267,0.261,True,0.425,3850.4,0.018,-0.472,True,0.435,3142.0,0.057,-0.313,True,0.418,4244.8,-0.025,0.005,True,0.427,3538.2,-0.001,0.005
28.960,-1.000,1.000,0.000,0.608,1.056,359.848,45.318,0.336,0.296,True,0.425,3805.4,0.101,-0.422,True,0.434,3457.1,0.087,-0.275,True,0.418,3900.9,0.158,0.003,True,0.428,3568.4,0.116,0.003
28.980,-1.000,1.000,0.000,0.615,1.056,359.874,44.917,0.325,0.351,True,0.425,3640.7,0.105,-0.371,True,0.432,3747.6,0.092,-0.236,True,0.421,3559.7,0.074,0.002,True,0.428,3704.9,0.068,0.002
29.000,-1.000,1.000,0.000,0.653,1.056,359.907,44.443,0.237,0.422,True,0.426,3468.2,-0.122,-0.323,True,0.429,4051.0,-0.100,-0.202,True,0.423,3230.1,-0.101,-0.001,True,0.427,3860.4,-0.103,-0.001
29.020,-1.000,1.000,0.000,0.656,1.056,359.956,43.906,0.093,0.487,True,0.427,3399.1,0.106,-0.283,True,0.426,4387.0,0.099,-0.174,True,0.427,2870.2,0.154,-0.004,True,0.426,3923.7,0.130,-0.003
29.040,-1.000,1.000,0.000,0.666,1.056,0.009,43.308,359.904,0.549,True,0.429,3251.0,-0.109,-0.242,True,0.421,4671.2,-0.102,-0.147,True,0.432,2584.0,-0.090,-0.007,True,0.424,4069.5,-0.106,-0.005
29.060,-1.000,1.000,0.000,0.664,1.056,0.069,42.661,359.688,0.598,True,0.430,3171.4,0.108,-0.207,True,0.417,4955.2,0.106,-0.124,True,0.436,2305.8,0.152,-0.010,True,0.422,4161.5,0.139,-0.008
29.080,-1.000,1.000,0.000,0.703,1.056,0.122,41.959,359.453,0.647,True,0.433,2944.5,-0.096,-0.169,True,0.412,5142.2,-0.106,-0.100,True,0.440,2149.9,-0.083,-0.014,True,0.420,4398.3,-0.107,-0.010
29.100,-1.000,1.000,0.000,0.707,1.056,0.163,41.206,359.208,0.692,True,0.435,2900.0,0.112,-0.143,True,0.408,5331.1,0.115,-0.083,True,0.444,1989.4,0.162,-0.017,True,0.418,4475.2,0.159,-0.013
29.120,-1.000,1.000,0.000,0.716,1.056,0.193,40.407,358.970,0.727,True,0.437,2801.1,-0.098,-0.117,True,0.405,5443.6,-0.106,-0.067,True,0.448,1911.8,-0.073,-0.021,True,0.415,4599.1,-0.096,-0.016
29.140,-1.000,1.000,0.000,0.718,1.056,0.221,39.579,358.753,0.746,True,0.439,2786.7,0.113,-0.097,True,0.402,5536.4,0.126,-0.055,True,0.451,1847.0,0.170,-0.023,True,0.413,4641.4,0.173,-0.017
29.160,-1.000,1.000,0.000,0.726,1.056,0.235,38.717,358.561,0.770,True,0.441,2729.1,-0.097,-0.079,True,0.399,5539.6,-0.105,-0.045,True,0.453,1874.8,-0.071,-0.028,True,0.411,4717.5,-0.091,-0.020
29.180,-1.000,1.000,0.000,0.725,1.056,0.245,37.840,358.406,0.777,True,0.443,2757.4,0.118,-0.069,True,0.398,5526.5,0.138,-0.039,True,0.455,1906.6,0.176,-0.028,True,0.410,4706.8,0.180,-0.020
29.200,-1.000,1.000,0.000,0.733,1.056,0.241,36.941,358.288,0.791,True,0.444,2738.7,-0.095,-0.060,True,0.397,5434.7,-0.098,-0.033,True,0.456,2016.1,-0.079,-0.030,True,0.408,4730.6,-0.088,-0.021
29.220,-1.000,1.000,0.000,0.730,1.056,0.235,36.040,358.212,0.789,True,0.445,2796.7,0.125,-0.056,True,0.397,5345.7,0.149,-0.030,True,0.456,2107.4,0.180,-0.029,True,0.408,4668.9,0.182,-0.021
29.240,-1.000,1.000,0.000,0.738,1.056,0.217,35.127,358.175,0.797,True,0.446,2803.1,-0.093,-0.051,True,0.397,5200.0,-0.089,-0.027,True,0.455,2250.9,-0.087,-0.029,True,0.407,4647.8,-0.086,-0.020
29.260,-1.000,1.000,0.000,0.733,1.056,0.201,34.220,358.178,0.792,True,0.446,2883.1,0.131,-0.049,True,0.398,5077.4,0.155,-0.026,True,0.455,2352.2,0.188,-0.026,True,0.407,4534.8,0.181,-0.018
29.280,-1.000,1.000,0.000,0.740,1.056,0.178,33.306,358.211,0.798,True,0.446,2913.2,-0.092,-0.045,True,0.400,4904.8,-0.082,-0.024,True,0.453,2494.1,-0.093,-0.025,True,0.408,4481.1,-0.085,-0.018
29.300,-1.000,1.000,0.000,0.733,1.056,0.159,32.400,358.276,0.793,True,0.445,3013.0,0.136,-0.044,True,0.402,4776.3,0.155,-0.022,True,0.452,2595.6,0.200,-0.022,True,0.409,4348.4,0.176,-0.015
29.320,-1.000,1.000,0.000,0.740,1.057,0.136,31.489,358.361,0.799,True,0.445,3054.7,-0.094,-0.041,True,0.404,4619.1,-0.084,-0.020,True,0.450,2728.6,-0.094,-0.020,True,0.410,4288.1,-0.088,-0.014
29.340,-1.000,1.000,0.000,0.733,1.057,0.121,30.584,358.465,0.795,True,0.444,3161.1,0.140,-0.040,True,0.406,4514.3,0.145,-0.019,True,0.449,2814.5,0.214,-0.018,True,0.411,4155.3,0.168,-0.012
29.360,-1.000,1.000,0.000,0.740,1.057,0.103,29.675,358.577,0.799,True,0.442,3200.9,-0.096,-0.037,True,0.408,4387.1,-0.090,-0.017,True,0.447,2926.5,-0.093,-0.016,True,0.412,4105.3,-0.092,-0.011
29.380,-1.000,1.000,0.000,0.733,1.057,0.094,28.772,358.697,0.795,True,0.441,3300.8,0.144,-0.036,True,0.410,4315.6,0.135,-0.016,True,0.445,2988.6,0.221,-0.014,True,0.414,3988.2,0.161,-0.010
29.400,-1.000,1.000,0.000,0.740,1.057,0.082,27.865,358.814,0.799,True,0.440,3327.3,-0.098,-0.034,True,0.412,4224.4,-0.096,-0.015,True,0.444,3074.2,-0.096,-0.013,True,0.415,3961.5,-0.095,-0.009
29.420,-1.000,1.000,0.000,0.733,1.057,0.078,26.962,358.931,0.795,True,0.439,3411.3,0.146,-0.033,True,0.413,4189.0,0.128,-0.014,True,0.442,3109.7,0.225,-0.011,True,0.417,3870.2,0.155,-0.008
29.440,-1.000,1.000,0.000,0.739,1.057,0.071,26.054,359.036,0.798,True,0.437,3417.2,-0.100,-0.032,True,0.414,4133.4,-0.101,-0.013,True,0.441,3168.5,-0.100,-0.011,True,0.418,3873.4,-0.098,-0.007
29.460,-1.000,1.000,0.000,0.732,1.057,0.072,25.150,359.134,0.793,True,0.436,3480.6,0.148,-0.032,True,0.416,4131.5,0.123,-0.013,True,0.440,3178.2,0.225,-0.010,True,0.419,3810.9,0.150,-0.007
29.480,-1.000,1.000,0.000,0.737,1.057,0.069,24.242,359.215,0.796,True,0.435,3464.1,-0.100,-0.030,True,0.416,4106.5,-0.103,-0.012,True,0.439,3212.4,-0.102,-0.009,True,0.420,3843.4,-0.100,-0.007
29.500,-1.000,1.000,0.000,0.730,1.057,0.073,23.337,359.285,0.792,True,0.434,3506.3,0.149,-0.031,True,0.417,4131.4,0.122,-0.012,True,0.438,3199.7,0.225,-0.009,True,0.421,3807.1,0.149,-0.006
29.520,-1.000,1.000,0.000,0.737,1.057,0.072,22.427,359.336,0.795,True,0.434,3468.9,-0.100,-0.030,True,0.417,4129.1,-0.103,-0.011,True,0.437,3213.9,-0.103,-0.009,True,0.421,3863.4,-0.101,-0.006
29.540,-1.000,1.000,0.000,0.730,1.057,0.077,21.521,359.375,0.791,True,0.433,3493.3,0.149,-0.030,True,0.417,4166.9,0.123,-0.012,True,0.437,3183.7,0.223,-0.009,True,0.421,3846.4,0.149,-0.006
29.560,-1.000,1.000,0.000,0.737,1.057,0.076,20.610,359.397,0.795,True,0.433,3440.5,-0.099,-0.030,True,0.418,4177.3,-0.103,-0.012,True,0.437,3183.2,-0.103,-0.009,True,0.421,3918.1,-0.102,-0.006
29.580,-1.000,1.000,0.000,0.730,1.057,0.081,19.703,359.408,0.792,True,0.433,3452.6,0.149,-0.031,True,0.417,4226.4,0.124,-0.012,True,0.437,3138.4,0.222,-0.009,True,0.421,3912.2,0.151,-0.006
29.600,-1.000,1.000,0.000,0.737,1.057,0.079,18.791,359.404,0.796,True,0.433,3390.7,-0.097,-0.030,True,0.417,4243.8,-0.103,-0.012,True,0.437,3128.9,-0.101,-0.010,True,0.421,3985.6,-0.102,-0.007
29.620,-1.000,1.000,0.000,0.730,1.057,0.083,17.883,359.393,0.792,True,0.433,3396.4,0.150,-0.032,True,0.417,4296.5,0.126,-0.013,True,0.437,3077.2,0.220,-0.010,True,0.421,3985.5,0.153,-0.007
29.640,-1.000,1.000,0.000,0.737,1.057,0.081,16.970,359.370,0.797,True,0.433,3331.5,-0.094,-0.031,True,0.416,4313.9,-0.103,-0.013,True,0.437,3066.9,-0.099,-0.011,True,0.420,4057.4,-0.102,-0.008
29.660,-1.000,1.000,0.000,0.730,1.057,0.084,16.062,359.343,0.793,True,0.434,3336.6,0.149,-0.033,True,0.416,4363.9,0.129,-0.014,True,0.438,3016.4,0.218,-0.011,True,0.420,4055.5,0.156,-0.008
29.680,-1.000,1.000,0.000,0.737,1.057,0.080,15.149,359.309,0.797,True,0.434,3272.1,-0.093,-0.032,True,0.415,4376.4,-0.102,-0.013,True,0.438,3009.4,-0.098,-0.012,True,0.419,4122.2,-0.101,-0.008
29.700,-1.000,1.000,0.000,0.730,1.057,0.082,14.242,359.276,0.793,True,0.435,3282.9,0.148,-0.034,True,0.415,4419.9,0.131,-0.014,True,0.439,2963.3,0.217,-0.012,True,0.419,4113.3,0.158,-0.008
29.720,-1.000,1.000,0.000,0.737,1.057,0.078,13.329,359.238,0.797,True,0.435,3224.9,-0.092,-0.033,True,0.414,4424.2,-0.100,-0.014,True,0.439,2962.0,-0.096,-0.013,True,0.418,4170.8,-0.099,-0.009
29.740,-1.000,1.000,0.000,0.730,1.057,0.080,12.423,359.205,0.792,True,0.436,3242.0,0.148,-0.034,True,0.414,4459.0,0.133,-0.015,True,0.439,2922.2,0.217,-0.013,True,0.418,4152.1,0.161,-0.009
29.760,-1.000,1.000,0.000,0.737,1.057,0.076,11.511,359.170,0.796,True,0.436,3193.3,-0.091,-0.034,True,0.414,4454.2,-0.099,-0.015,True,0.440,2927.9,-0.095,-0.013,True,0.417,4198.8,-0.098,-0.009
29.780,-1.000,1.000,0.000,0.730,1.057,0.077,10.605,359.141,0.791,True,0.437,3216.7,0.148,-0.035,True,0.413,4479.9,0.135,-0.015,True,0.440,2895.2,0.216,-0.013,True,0.417,4169.9,0.162,-0.009
29.800,-1.000,1.000,0.000,0.737,1.057,0.073,9.695,359.113,0.795,True,0.437,3176.2,-0.090,-0.034,True,0.413,4466.6,-0.098,-0.015,True,0.441,2907.9,-0.094,-0.014,True,0.417,4206.7,-0.098,-0.010
29.820,-1.000,1.000,0.000,0.730,1.057,0.075,8.790,359.093,0.790,True,0.437,3207.1,0.148,-0.035,True,0.413,4484.3,0.136,-0.016,True,0.441,2882.3,0.217,-0.014,True,0.417,4168.6,0.163,-0.009
29.840,-1.000,1.000,0.000,0.737,1.057,0.072,7.881,359.074,0.794,True,0.438,3173.8,-0.090,-0.035,True,0.413,4464.5,-0.097,-0.015,True,0.441,2901.2,-0.094,-0.014,True,0.416,4198.0,-0.097,-0.010
29.860,-1.000,1.000,0.000,0.730,1.057,0.074,6.978,359.063,0.788,True,0.438,3211.0,0.148,-0.035,True,0.413,4476.4,0.136,-0.016,True,0.441,2881.6,0.217,-0.013,True,0.416,4150.4,0.163,-0.010
29.880,-1.000,1.000,0.000,0.737,1.057,0.072,6.070,359.053,0.792,True,0.438,3183.2,-0.091,-0.035,True,0.413,4451.7,-0.097,-0.015,True,0.441,2906.0,-0.094,-0.014,True,0.416,4177.6,-0.097,-0.010
29.900,-1.000,1.000,0.000,0.730,1.057,0.075,5.167,359.051,0.787,True,0.438,3224.5,0.148,-0.035,True,0.413,4460.3,0.136,-0.016,True,0.441,2890.8,0.218,-0.014,True,0.416,4124.9,0.163,-0.009
29.920,-1.000,1.000,0.000,0.737,1.057,0.072,4.260,359.049,0.791,True,0.438,3199.8,-0.091,-0.034,True,0.413,4433.4,-0.098,-0.015,True,0.441,2918.8,-0.094,-0.014,True,0.417,4150.9,-0.097,-0.010
29.940,-1.000,1.000,0.000,0.730,1.057,0.076,3.359,359.054,0.787,True,0.438,3243.4,0.149,-0.035,True,0.413,4440.3,0.135,-0.015,True,0.441,2906.6,0.219,-0.013,True,0.417,4098.0,0.162,-0.009
29.960,-1.000,1.000,0.000,0.737,1.057,0.074,2.453,359.059,0.791,True,0.438,3219.7,-0.092,-0.034,True,0.413,4413.2,-0.098,-0.015,True,0.441,2936.0,-0.094,-0.014,True,0.417,4125.3,-0.097,-0.009
