Time_s,Distance_m,PosX,PosY,PosZ,Speed_Kmh,Accel_Long_G,Accel_Lat_G,Raw_Steer,Raw_Throttle,Raw_Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_DownN,Aero_DragN,FL_Load_N,FL_Travel_m,FL_DamperVel_ms,FL_Slip,FL_SlipDelta,FL_SlipAng_deg,FL_LatDelta,FL_WheelRPM,FL_LongForce_N,FL_LatForce_N,FL_ActBrakeTrq_Nm,FL_ABS_Active,FR_Load_N,FR_Travel_m,FR_DamperVel_ms,FR_Slip,FR_SlipDelta,FR_SlipAng_deg,FR_LatDelta,FR_WheelRPM,FR_LongForce_N,FR_LatForce_N,FR_ActBrakeTrq_Nm,FR_ABS_Active,RL_Load_N,RL_Travel_m,RL_DamperVel_ms,RL_Slip,RL_SlipDelta,RL_SlipAng_deg,RL_LatDelta,RL_WheelRPM,RL_LongForce_N,RL_LatForce_N,RL_ActBrakeTrq_Nm,RL_ABS_Active,RR_Load_N,RR_Travel_m,RR_DamperVel_ms,RR_Slip,RR_SlipDelta,RR_SlipAng_deg,RR_LatDelta,RR_WheelRPM,RR_LongForce_N,RR_LatForce_N,RR_ActBrakeTrq_Nm,RR_ABS_Active
1.320,43.3,173.42,-23.62,-14.85,123.7,0.36,0.78,0.00,1.00,0.00,1.00,3,5724,374.5,2.20,0.03,0.64,15.97,442,507,6184,0.0853,0.037,-0.001,-0.099,2.55,-4.61,1029,-111,2306,0,0,4204,0.0518,-0.039,-0.002,-0.098,2.58,-4.58,1016,-104,1637,0,0,6338,0.1020,0.045,0.040,-0.060,3.73,-3.43,1072,2495,3145,0,0,4354,0.0680,-0.035,0.053,-0.047,3.78,-3.39,1073,2246,2182,0,0
1.440,47.5,169.27,-23.64,-14.75,125.0,0.36,0.85,0.00,1.00,0.00,1.00,3,5777,373.7,2.20,0.07,0.79,8.11,444,518,5912,0.0856,0.003,-0.002,-0.098,2.49,-4.67,1037,-118,2197,0,0,4223,0.0485,-0.028,-0.002,-0.098,2.50,-4.66,1030,-103,1622,0,0,5744,0.1004,-0.014,0.041,-0.059,3.08,-4.08,1082,2528,2472,0,0,4264,0.0632,-0.040,0.049,-0.051,3.10,-4.06,1083,2194,1856,0,0
1.560,51.7,165.08,-23.67,-14.54,126.4,0.35,0.71,0.00,1.00,0.00,1.00,3,5809,373.0,2.20,0.01,0.69,4.04,462,529,5802,0.0843,-0.011,-0.001,-0.099,1.92,-5.25,1047,-119,1713,0,0,4607,0.0503,0.015,-0.002,-0.098,1.92,-5.24,1044,-156,1393,0,0,5893,0.0988,-0.013,0.037,-0.063,2.21,-4.95,1088,2576,1913,0,0,4745,0.0643,0.009,0.041,-0.059,2.22,-4.95,1088,2297,1560,0,0
1.680,55.9,160.85,-23.69,-14.24,127.8,0.34,0.52,0.00,1.00,0.00,1.00,3,5855,372.0,2.20,-0.09,0.42,1.31,480,541,5511,0.0806,-0.031,-0.001,-0.099,1.28,-5.88,1058,-116,1117,0,0,4719,0.0537,0.028,-0.002,-0.098,1.28,-5.88,1057,-108,970,0,0,5601,0.0976,-0.010,0.035,-0.065,1.37,-5.79,1097,2488,1178,0,0,4937,0.0707,0.053,0.036,-0.064,1.38,-5.79,1097,2299,1047,0,0
1.800,60.2,156.58,-23.71,-13.88,129.2,0.34,0.33,0.00,1.00,0.00,1.00,3,5916,370.5,2.20,-0.12,0.07,0.24,492,553,5403,0.0760,-0.038,-0.001,-0.099,0.74,-6.42,1070,-117,648,0,0,5056,0.0584,0.039,-0.001,-0.099,0.74,-6.42,1069,-113,610,0,0,5322,0.0926,-0.042,0.034,-0.066,0.76,-6.40,1108,2433,633,0,0,5018,0.0750,0.036,0.035,-0.065,0.76,-6.40,1108,2331,600,0,0
1.920,64.5,152.27,-23.73,-13.48,130.6,0.33,0.19,0.00,1.00,0.00,1.00,3,5971,369.2,2.20,-0.20,-0.20,-0.13,505,565,5233,0.0726,-0.028,-0.001,-0.099,0.38,-6.78,1081,-113,325,0,0,5080,0.0627,0.036,-0.001,-0.099,0.38,-6.78,1081,-111,316,0,0,5401,0.0898,-0.023,0.033,-0.067,0.37,-6.79,1119,2409,317,0,0,5267,0.0800,0.041,0.033,-0.067,0.37,-6.79,1119,2356,310,0,0
2.040,68.9,147.91,-23.74,-13.05,132.0,0.33,0.10,0.00,1.00,0.00,1.00,3,6039,367.1,2.20,-0.21,-0.39,-0.20,514,577,5215,0.0692,-0.028,-0.001,-0.099,0.17,-7.00,1093,-114,142,0,0,5197,0.0642,0.012,-0.001,-0.099,0.17,-7.00,1093,-114,141,0,0,5155,0.0867,-0.026,0.034,-0.066,0.15,-7.01,1131,2362,124,0,0,5138,0.0818,0.015,0.034,-0.066,0.15,-7.01,1131,2348,124,0,0
2.160,73.3,143.50,-23.75,-12.61,133.4,0.33,0.05,0.00,1.00,0.00,1.00,3,6101,365.0,2.20,-0.26,-0.50,-0.15,526,590,5176,0.0683,-0.008,-0.001,-0.099,0.04,-7.12,1104,-113,39,0,0,5202,0.0666,0.019,-0.001,-0.099,0.04,-7.12,1104,-113,39,0,0,5199,0.0848,-0.016,0.033,-0.067,0.03,-7.13,1143,2351,29,0,0,5259,0.0825,0.006,0.033,-0.067,0.03,-7.13,1143,2370,30,0,0
2.280,77.8,139.05,-23.76,-12.16,134.7,0.32,0.02,0.00,1.00,0.00,1.00,3,6162,362.8,2.20,-0.29,-0.54,-0.09,535,602,5078,0.0669,-0.011,-0.001,-0.099,-0.01,-7.15,1115,-111,-11,0,0,5118,0.0665,-0.001,-0.001,-0.099,-0.01,-7.15,1115,-111,-11,0,0,5155,0.0842,-0.005,0.033,-0.067,-0.02,-7.14,1154,2329,-16,0,0,5180,0.0837,0.010,0.033,-0.067,-0.02,-7.14,1154,2334,-16,0,0
2.400,82.3,134.56,-23.77,-11.70,136.1,0.32,0.01,0.00,1.00,0.00,1.00,3,6222,360.7,2.20,-0.32,-0.56,-0.02,546,614,5232,0.0669,0.000,-0.001,-0.099,-0.04,-7.12,1127,-114,-36,0,0,5262,0.0676,0.009,-0.001,-0.099,-0.04,-7.12,1127,-114,-36,0,0,5182,0.0831,-0.009,0.033,-0.067,-0.05,-7.12,1165,2318,-36,0,0,5182,0.0831,-0.005,0.033,-0.067,-0.05,-7.12,1165,2317,-36,0,0
2.520,86.9,130.02,-23.77,-11.25,137.3,0.30,-0.19,-0.24,1.00,0.00,1.00,3,6281,358.6,2.20,-0.36,-0.81,-10.71,555,625,4429,0.0639,-0.025,0.000,-0.100,-7.40,0.24,1125,10,-3435,0,0,5823,0.0701,0.021,-0.002,-0.098,-5.98,-1.18,1134,-97,-3991,0,0,4586,0.0807,-0.020,0.037,-0.063,-0.29,-6.87,1177,2265,-178,0,0,5739,0.0869,0.032,0.029,-0.071,-0.29,-6.88,1177,2325,-220,0,0
2.640,91.5,125.44,-23.77,-10.87,138.1,0.21,-0.84,0.00,1.00,0.00,1.00,3,6367,354.8,2.20,-0.33,-1.90,-34.80,544,631,4230,0.0489,-0.124,-0.001,-0.099,-0.90,-6.26,1129,-45,-562,0,0,6577,0.0872,0.143,-0.001,-0.099,-0.88,-6.28,1156,-101,-802,0,0,4027,0.0626,-0.150,0.050,-0.050,-3.23,-3.93,1195,2374,-1726,0,0,5962,0.0999,0.109,0.034,-0.066,-3.16,-4.00,1193,2144,-2557,0,0
2.760,96.1,120.83,-23.76,-10.59,139.2,0.32,-0.79,-0.14,1.00,0.00,1.00,3,6443,353.0,2.20,-0.41,-2.00,-20.34,544,641,4072,0.0482,-0.006,0.000,-0.100,-5.39,-1.77,1139,-24,-2622,0,0,6182,0.0875,0.002,-0.001,-0.099,-4.92,-2.24,1155,-54,-3647,0,0,4190,0.0619,-0.006,0.055,-0.045,-4.35,-2.81,1207,2112,-2320,0,0,6137,0.1011,0.010,0.040,-0.060,-4.29,-2.87,1207,2325,-3376,0,0
2.880,100.8,116.18,-23.76,-10.48,139.7,0.26,-1.25,0.00,1.00,0.00,1.00,3,6520,350.3,2.20,-0.32,-2.51,-26.48,522,646,3678,0.0394,-0.074,-0.002,-0.098,-3.58,-3.58,1142,-107,-1917,0,0,6706,0.0940,0.054,-0.001,-0.099,-3.52,-3.65,1164,-75,-3269,0,0,3542,0.0494,-0.104,0.068,-0.032,-5.32,-1.84,1222,1896,-2192,0,0,6291,0.1035,0.020,0.047,-0.053,-5.23,-1.93,1221,2437,-3877,0,0
3.000,105.4,111.51,-23.75,-10.53,140.6,0.32,-1.12,0.00,1.00,0.00,1.00,3,6558,348.9,2.20,-0.38,-2.47,-19.17,530,654,3902,0.0403,0.008,-0.002,-0.098,-4.51,-2.66,1151,-86,-2398,0,0,6350,0.0939,0.000,-0.002,-0.098,-4.45,-2.71,1167,-110,-3716,0,0,3960,0.0490,-0.004,0.065,-0.035,-5.76,-1.40,1229,1960,-2584,0,0,6416,0.1026,-0.007,0.050,-0.050,-5.68,-1.48,1228,2485,-4142,0,0
3.120,110.1,106.81,-23.73,-10.76,141.4,0.31,-1.17,0.07,1.00,0.00,1.00,3,6586,347.9,2.20,-0.38,-2.47,-12.55,537,662,3527,0.0378,-0.021,-0.002,-0.098,-4.49,-2.67,1160,-85,-2184,0,0,5871,0.0910,-0.024,-0.002,-0.098,-4.46,-2.71,1171,-104,-3481,0,0,3832,0.0485,-0.004,0.061,-0.039,-5.31,-1.85,1235,1893,-2416,0,0,6192,0.1023,-0.002,0.051,-0.049,-5.26,-1.90,1233,2538,-3836,0,0
3.240,114.9,102.09,-23.72,-11.11,142.4,0.25,-0.38,0.41,1.00,0.00,1.00,3,6558,348.9,2.20,-0.42,-1.36,29.11,575,671,5859,0.0527,0.124,-0.001,-0.099,7.01,-0.15,1183,-60,4258,0,0,4590,0.0801,-0.091,0.004,-0.096,9.50,2.34,1160,104,3816,0,0,5735,0.0625,0.116,0.033,-0.067,-2.79,-4.37,1229,2172,-2405,0,0,4779,0.0899,-0.104,0.051,-0.049,-2.85,-4.32,1228,2584,-1984,0,0
3.360,119.6,97.34,-23.71,-11.48,143.4,0.25,0.06,0.00,1.00,0.00,1.00,3,6571,348.5,2.20,-0.47,-0.37,30.67,603,682,4176,0.0647,0.099,-0.001,-0.099,0.13,-7.03,1200,-61,-9,0,0,3635,0.0645,-0.131,-0.002,-0.098,0.13,-7.03,1175,-98,-10,0,0,5462,0.0817,0.161,0.025,-0.075,2.06,-5.10,1232,1771,1619,0,0,5007,0.0821,-0.065,0.045,-0.055,2.11,-5.06,1230,2636,1468,0,0
3.480,124.4,92.55,-23.71,-11.80,144.6,0.30,0.55,0.00,1.00,0.00,1.00,3,6667,345.0,2.20,-0.40,0.56,18.31,610,693,6794,0.0770,0.103,-0.001,-0.099,2.15,-5.01,1203,-124,2132,0,0,4458,0.0587,-0.048,-0.002,-0.098,2.18,-4.98,1189,-108,1470,0,0,5614,0.0866,0.040,0.036,-0.064,3.31,-3.85,1249,2236,2558,0,0,4989,0.0658,-0.136,0.048,-0.052,3.34,-3.82,1248,2517,2254,0,0
3.600,129.3,87.71,-23.70,-12.01,145.6,0.30,0.84,0.00,1.00,0.00,1.00,3,6679,344.7,2.20,-0.57,1.24,8.51,606,702,3727,0.0876,0.088,-0.001,-0.099,2.57,-4.59,1207,-66,1467,0,0,2699,0.0505,-0.068,-0.002,-0.098,2.59,-4.58,1200,-61,1084,0,0,6557,0.1039,0.144,0.034,-0.066,3.10,-4.06,1250,2424,2827,0,0,4351,0.0664,0.005,0.041,-0.059,3.12,-4.05,1252,1956,1926,0,0
3.720,134.1,82.84,-23.69,-12.13,146.7,0.27,0.37,-0.28,1.00,0.00,1.00,3,6821,339.6,2.20,-0.22,0.87,-9.97,609,712,5958,0.0788,-0.073,0.000,-0.100,-6.35,-0.81,1206,-6,-4163,0,0,6505,0.0588,0.069,-0.002,-0.098,-4.70,-2.46,1214,-146,-3727,0,0,3891,0.0824,-0.179,0.054,-0.046,2.23,-4.94,1277,2349,1271,0,0,4165,0.0536,-0.106,0.048,-0.052,2.21,-4.95,1277,2321,1369,0,0
3.840,139.1,77.93,-23.68,-12.24,147.8,0.26,0.00,0.00,1.00,0.00,1.00,3,6724,343.1,2.20,-0.70,0.30,-17.54,645,724,5345,0.0752,-0.031,-0.002,-0.098,0.20,-6.96,1217,-122,245,0,0,5461,0.0724,0.113,-0.001,-0.099,0.20,-6.96,1231,-95,246,0,0,5751,0.0908,0.071,0.033,-0.067,-0.89,-6.27,1259,2497,-728,0,0,5837,0.0880,0.287,0.022,-0.078,-0.88,-6.28,1261,1810,-741,0,0
3.960,144.0,72.99,-23.66,-12.36,148.9,0.28,-0.25,0.00,1.00,0.00,1.00,3,6863,338.2,2.20,-0.35,-0.07,-9.69,637,735,4739,0.0585,-0.138,-0.002,-0.098,-1.04,-6.12,1229,-112,-765,0,0,5697,0.0683,-0.034,-0.001,-0.099,-1.04,-6.12,1236,-120,-901,0,0,3872,0.0731,-0.148,0.045,-0.055,-1.64,-5.52,1286,2138,-944,0,0,4538,0.0794,-0.072,0.038,-0.062,-1.63,-5.53,1285,2191,-1105,0,0
4.080,149.0,68.00,-23.66,-12.54,150.1,0.29,-0.43,0.00,1.00,0.00,1.00,3,6860,338.3,2.20,-0.42,-0.38,-4.87,656,746,4563,0.0562,-0.019,-0.002,-0.098,-1.30,-5.86,1240,-103,-939,0,0,5719,0.0745,0.051,-0.001,-0.099,-1.30,-5.86,1244,-114,-1152,0,0,4713,0.0707,-0.020,0.034,-0.066,-1.60,-5.56,1285,2099,-1148,0,0,5687,0.0889,0.079,0.031,-0.069,-1.60,-5.56,1285,2269,-1368,0,0
4.200,154.0,62.98,-23.65,-12.78,151.2,0.28,-0.39,0.00,1.00,0.00,1.00,3,6925,336.1,2.20,-0.30,-0.40,-2.23,662,758,4814,0.0535,-0.023,-0.002,-0.098,-1.12,-6.04,1251,-108,-857,0,0,5608,0.0736,-0.007,-0.001,-0.099,-1.12,-6.05,1253,-119,-984,0,0,4477,0.0677,-0.025,0.035,-0.065,-1.26,-5.91,1297,2092,-867,0,0,5083,0.0863,-0.022,0.034,-0.066,-1.25,-5.91,1297,2251,-977,0,0
4.320,159.1,57.93,-23.65,-13.07,152.4,0.28,-0.32,0.06,1.00,0.00,1.00,3,6954,335.0,2.20,-0.35,-0.25,-0.83,677,769,4888,0.0575,0.034,-0.001,-0.099,-0.81,-6.35,1261,-106,-639,0,0,5401,0.0735,-0.001,-0.001,-0.099,-0.81,-6.35,1262,-112,-700,0,0,4956,0.0721,0.037,0.031,-0.069,-0.87,-6.30,1303,2106,-670,0,0,5385,0.0881,0.015,0.030,-0.070,-0.87,-6.30,1302,2221,-723,0,0
4.440,164.2,52.84,-23.66,-13.38,153.5,0.27,0.05,0.00,1.00,0.00,1.00,3,7011,332.7,2.20,-0.29,0.34,10.41,685,781,5422,0.0645,0.058,-0.001,-0.099,-0.29,-6.87,1275,-109,-299,0,0,5052,0.0657,-0.066,-0.002,-0.098,-0.30,-6.87,1267,-117,-283,0,0,5102,0.0785,0.053,0.028,-0.072,0.32,-6.84,1314,2036,224,0,0,4754,0.0786,-0.079,0.035,-0.065,0.32,-6.84,1313,2257,209,0,0
4.560,169.3,47.71,-23.66,-13.69,154.6,0.27,0.11,0.00,1.00,0.00,1.00,3,7054,329.8,2.20,-0.34,0.59,5.26,697,793,6524,0.0686,0.034,-0.002,-0.098,0.55,-6.62,1282,-5,543,0,0,4570,0.0635,-0.018,-0.002,-0.098,0.55,-6.61,1278,-79,392,0,0,5398,0.0831,0.038,0.029,-0.071,0.86,-6.31,1321,2121,706,0,0,4907,0.0781,-0.004,0.032,-0.068,0.86,-6.30,1321,2136,645,0,0
4.680,174.5,42.54,-23.66,-13.97,155.8,0.27,0.21,0.00,1.00,0.00,0.85,3,7110,326.0,2.20,-0.30,0.79,2.66,704,804,5536,0.0703,0.014,-0.001,-0.099,0.72,-6.45,1291,-114,622,0,0,4894,0.0606,-0.024,-0.001,-0.099,0.72,-6.44,1289,-107,556,0,0,5241,0.0842,0.009,0.030,-0.070,0.87,-6.29,1332,2144,705,0,0,4670,0.0737,-0.037,0.032,-0.068,0.88,-6.29,1332,2034,633,0,0
4.800,179.7,37.33,-23.66,-14.22,156.7,0.24,0.21,0.00,1.00,0.00,0.37,3,7381,308.0,2.20,-0.33,0.85,1.08,712,814,5198,0.0716,0.011,-0.001,-0.099,0.65,-6.52,1298,-95,535,0,0,4718,0.0603,-0.002,-0.002,-0.098,0.65,-6.52,1297,-144,490,0,0,5278,0.0859,0.014,0.019,-0.081,0.71,-6.45,1324,1444,591,0,0,4865,0.0746,0.008,0.020,-0.080,0.71,-6.45,1325,1393,548,0,0
4.920,184.9,32.11,-23.66,-14.44,156.7,0.00,0.16,0.00,1.00,0.00,0.40,4,7357,309.6,2.20,-0.16,0.80,0.41,685,813,5673,0.0731,0.013,-0.001,-0.099,0.49,-6.68,1298,-94,438,0,0,5352,0.0641,0.031,-0.001,-0.099,0.49,-6.68,1298,-89,416,0,0,4842,0.0804,-0.046,0.013,-0.087,0.51,-6.65,1317,833,397,0,0,4534,0.0705,-0.034,0.013,-0.087,0.51,-6.65,1318,804,373,0,0
5.040,190.2,26.87,-23.66,-14.65,158.0,0.30,0.11,0.00,1.00,0.00,1.00,4,6116,363.8,2.20,-0.25,0.72,0.12,710,827,4962,0.0708,-0.019,-0.002,-0.098,0.35,-6.81,1308,-114,278,0,0,4768,0.0638,-0.002,-0.002,-0.098,0.35,-6.81,1308,-112,268,0,0,5262,0.0818,0.012,0.041,-0.059,0.36,-6.81,1365,2809,287,0,0,5097,0.0748,0.036,0.042,-0.058,0.36,-6.81,1365,2741,279,0,0
5.160,195.5,21.58,-23.66,-14.85,159.5,0.36,0.07,0.00,1.00,0.00,1.00,4,5673,376.4,2.20,-0.35,0.65,-0.04,747,844,5111,0.0672,-0.031,-0.002,-0.098,0.24,-6.92,1321,-118,197,0,0,4988,0.0627,-0.010,-0.002,-0.098,0.24,-6.92,1321,-116,193,0,0,5198,0.0825,0.006,0.042,-0.058,0.24,-6.92,1379,2803,190,0,0,5258,0.0774,0.021,0.042,-0.058,0.24,-6.92,1379,2838,192,0,0
5.280,200.8,16.23,-23.66,-15.04,161.1,0.36,0.04,0.00,1.00,0.00,1.00,4,5723,375.2,2.20,-0.41,0.61,-0.12,771,860,4909,0.0651,-0.017,-0.002,-0.098,0.16,-7.00,1333,-114,130,0,0,4821,0.0618,-0.008,-0.002,-0.098,0.16,-7.00,1334,-112,127,0,0,5233,0.0840,0.012,0.041,-0.059,0.16,-7.01,1391,2792,126,0,0,5158,0.0807,0.027,0.041,-0.059,0.16,-7.01,1391,2754,124,0,0
5.400,206.2,10.85,-23.66,-15.23,161.7,0.16,0.02,0.00,0.00,1.00,1.00,4,5443,-63.6,0.86,-0.33,0.58,-0.09,762,867,5457,0.0664,0.011,-0.001,-0.099,0.11,-7.05,1340,-70,96,0,0,5353,0.0644,0.022,-0.001,-0.099,0.11,-7.05,1340,-69,94,0,0,4837,0.0803,-0.030,-0.006,-0.094,0.10,-7.06,1333,-418,81,0,0,4908,0.0784,-0.019,-0.006,-0.094,0.10,-7.06,1333,-424,82,0,0
5.520,211.5,5.60,-23.65,-15.41,154.8,-1.64,0.00,0.00,0.00,0.00,1.00,4,4427,-56.7,0.26,0.69,0.55,-0.16,511,794,7145,0.0867,0.170,-0.181,0.081,0.09,-7.07,1063,-6379,51,858,1,7124,0.0855,0.175,-0.171,0.071,0.09,-7.07,1054,-6363,52,2860,0,3101,0.0572,-0.192,-0.156,0.056,0.07,-7.09,1086,-2943,23,1540,0,3088,0.0560,-0.187,-0.157,0.057,0.07,-7.09,1086,-2932,23,1540,0
5.640,216.6,0.49,-23.65,-15.58,153.1,-0.40,0.00,0.00,1.00,0.00,1.00,4,5237,161.7,0.87,0.72,0.56,0.01,495,777,5701,0.0892,0.020,-0.001,-0.099,0.07,-7.09,1269,-97,63,0,0,5621,0.0883,0.024,-0.001,-0.099,0.07,-7.09,1269,-96,62,0,0,4802,0.0555,-0.014,0.010,-0.090,0.07,-7.09,1283,686,56,0,0,4729,0.0547,-0.010,0.010,-0.090,0.07,-7.09,1283,680,55,0,0
5.760,221.7,-4.62,-23.65,-15.76,153.4,0.08,0.00,0.00,1.00,0.00,1.00,4,5300,314.7,1.82,0.14,0.57,-0.05,600,779,5018,0.0767,-0.104,-0.001,-0.099,0.07,-7.09,1271,-93,56,0,0,4961,0.0756,-0.106,-0.001,-0.099,0.07,-7.09,1271,-92,56,0,0,5217,0.0711,0.130,0.020,-0.080,0.07,-7.09,1298,1476,57,0,0,5167,0.0700,0.127,0.020,-0.080,0.07,-7.09,1298,1464,57,0,0
5.880,226.8,-9.75,-23.65,-15.93,154.2,0.17,0.00,0.00,1.00,0.00,1.00,4,5342,364.3,2.09,-0.19,0.59,-0.06,662,787,5165,0.0709,-0.048,-0.001,-0.099,0.06,-7.10,1277,-100,52,0,0,5076,0.0699,-0.048,-0.001,-0.099,0.06,-7.10,1277,-99,51,0,0,5283,0.0777,0.055,0.023,-0.077,0.06,-7.10,1309,1743,52,0,0,5208,0.0767,0.056,0.023,-0.077,0.06,-7.10,1309,1722,49,0,0
